fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count,geometry
129581,18,0,0,4,1,2,2,0,14,4,0,POINT (451946.8047205182 4411457.371197359)
129603,18,2,0,0,1,1,1,0,5,1,0,POINT (457458.8875775239 4411424.726621586)
129611,9,1,0,1,0,2,1,0,7,2,0,POINT (459463.2789049631 4411413.840824869)
129612,7,1,0,0,0,2,1,1,7,1,0,POINT (459713.8277493911 4411412.517035697)
129622,12,0,0,1,1,0,1,0,9,1,0,POINT (462219.3149937989 4411399.730575738)
129623,13,0,0,1,2,0,2,0,10,1,0,POINT (462469.8635923091 4411398.497072764)
129624,10,0,0,1,1,0,2,0,10,1,0,POINT (462720.4121730641 4411397.271777555)
130232,12,0,0,0,0,1,0,0,8,0,0,POINT (436164.226274254 4411822.952086303)
130233,11,0,0,0,0,1,0,0,6,0,0,POINT (436414.7691713049 4411820.864890401)
130238,8,2,1,4,2,0,0,0,7,0,0,POINT (437667.4832935216 4411810.552045411)
130239,9,2,1,8,2,0,0,0,8,0,0,POINT (437918.0260975109 4411808.514102811)
130240,12,2,1,9,2,0,1,0,10,1,1,POINT (438168.568829377 4411806.48436951)
130241,12,2,1,7,2,0,1,0,11,1,1,POINT (438419.111532014 4411804.462845152)
130243,11,2,1,7,2,0,0,0,11,1,1,POINT (438920.1967645072 4411800.444423884)
130244,11,1,0,5,1,0,0,0,9,2,1,POINT (439170.739422921 4411798.447525923)
130245,9,0,0,3,2,0,1,0,8,3,0,POINT (439421.2819242586 4411796.458837864)
130246,10,0,0,3,2,0,1,0,8,3,0,POINT (439671.8243969534 4411794.478358678)
130247,13,0,1,2,2,0,1,0,10,3,0,POINT (439922.3669266649 4411792.506087671)
130256,2,0,0,2,3,1,0,1,10,1,0,POINT (442177.2482589423 4411775.125046454)
130263,7,0,0,0,1,4,0,0,6,1,0,POINT (443931.0433199911 4411762.066148145)
130264,7,0,1,1,0,4,1,1,6,1,0,POINT (444181.5854256763 4411760.233425464)
130265,9,0,1,2,0,4,1,1,8,1,0,POINT (444432.1274194278 4411758.408912039)
130269,17,2,0,4,3,2,3,0,11,3,0,POINT (445434.2952611847 4411751.192943469)
130270,22,2,0,8,3,3,3,0,10,3,0,POINT (445684.8370819759 4411749.409473312)
130271,23,3,0,7,3,3,2,0,11,2,0,POINT (445935.3789198538 4411747.634211409)
130272,22,3,0,7,2,3,3,0,13,2,0,POINT (446185.9207749435 4411745.867157748)
130273,20,3,0,11,2,4,3,0,17,2,0,POINT (446436.4626045828 4411744.108312622)
130274,22,2,0,12,3,4,3,1,17,0,0,POINT (446687.0044516644 4411742.357675721)
130275,23,2,0,13,2,4,2,2,16,0,0,POINT (446937.5461879952 4411740.615247926)
130276,22,1,0,11,2,2,1,3,15,0,0,POINT (447188.0878564646 4411738.881028926)
130277,23,0,0,8,2,1,0,3,16,2,0,POINT (447438.6295427335 4411737.155018114)
130278,20,1,0,10,2,1,0,3,15,2,0,POINT (447689.1712469193 4411735.437215485)
130280,19,0,0,3,2,3,0,3,13,2,0,POINT (448190.2545812002 4411732.02623561)
130281,20,1,0,4,3,2,0,3,11,2,0,POINT (448440.7961687626 4411730.333058631)
130282,18,1,0,4,3,2,0,1,11,2,0,POINT (448691.3377747166 4411728.648089794)
130283,16,2,0,5,3,2,0,0,11,2,0,POINT (448941.8793564131 4411726.971329376)
130284,18,2,1,7,3,2,0,0,17,1,0,POINT (449192.4208711899 4411725.302777651)
130285,18,2,1,10,4,2,0,0,18,1,0,POINT (449442.9623191722 4411723.642434604)
130286,16,2,0,8,4,2,0,0,18,1,0,POINT (449693.5038287934 4411721.990299376)
130287,16,2,0,9,4,2,1,0,20,1,0,POINT (449944.0453146208 4411720.346372523)
130288,18,2,0,7,2,0,1,0,22,1,0,POINT (450194.5867767785 4411718.710654036)
130289,16,1,0,8,1,1,1,0,22,2,0,POINT (450445.1282581566 4411717.083143624)
130290,21,1,0,8,1,2,2,0,22,2,0,POINT (450695.6696305604 4411715.463842109)
130291,25,0,0,8,1,4,2,0,21,1,0,POINT (450946.2109796485 4411713.852748927)
130292,27,0,0,6,0,2,2,0,20,0,0,POINT (451196.7522627699 4411712.24986433)
130293,23,0,0,4,1,2,2,0,19,0,0,POINT (451447.2935228145 4411710.655188044)
130294,22,0,0,4,1,2,2,0,20,0,0,POINT (451697.8348882117 4411709.068719239)
130316,16,4,0,0,1,2,1,0,6,1,0,POINT (457209.7380320515 4411676.243092668)
130317,19,4,0,0,1,2,2,0,5,1,0,POINT (457460.2787737586 4411674.84541268)
130323,10,1,0,0,0,2,1,0,7,2,0,POINT (458963.5232333911 4411666.631699298)
130332,0,0,0,1,1,0,1,1,3,1,0,POINT (461218.3884926033 4411654.86516961)
130333,2,0,0,1,1,0,1,0,6,1,0,POINT (461468.9290121925 4411653.598817022)
130336,7,0,0,2,1,0,0,0,6,1,0,POINT (462220.5505048711 4411649.849006519)
130337,8,0,0,2,2,0,1,0,6,1,0,POINT (462471.0909095121 4411648.615485764)
130338,6,0,0,0,1,0,1,0,6,1,0,POINT (462721.6312964057 4411647.390172893)
130920,3,0,0,0,0,0,0,0,4,1,0,POINT (429652.4003694038 4412130.222502632)
130943,9,0,0,0,0,0,0,0,9,2,0,POINT (435414.7097736159 4412079.384096605)
130945,13,0,0,0,0,0,1,0,8,1,0,POINT (435915.7793709704 4412075.168598423)
130954,9,2,1,4,3,0,1,0,10,1,0,POINT (438170.5910949821 4412056.605209283)
130955,10,2,1,7,2,0,1,0,11,1,0,POINT (438421.1256023148 4412054.583655805)
130956,9,2,1,7,2,0,1,0,13,2,0,POINT (438671.660037772 4412052.570311712)
130957,10,2,1,6,2,0,1,0,11,2,0,POINT (438922.1944442435 4412050.565176652)
130958,10,0,1,3,2,0,1,0,9,2,0,POINT (439172.7289073925 4412048.568249924)
130959,6,0,0,3,0,0,1,0,9,2,0,POINT (439423.2632134823 4412046.579533219)
130960,9,0,1,3,0,0,1,0,8,3,0,POINT (439673.7974909429 4412044.599025503)
130961,10,0,2,2,0,0,2,0,9,3,0,POINT (439924.3318254304 4412042.626726085)
130963,12,0,2,1,0,0,2,0,12,2,0,POINT (440425.4004521166 4412038.706753802)
130964,11,0,2,1,0,0,2,0,12,2,0,POINT (440675.9347017822 4412036.75908124)
130973,6,0,0,0,2,1,0,0,8,0,0,POINT (442930.7415302065 4412019.599429596)
130983,17,3,1,5,3,1,3,1,8,3,0,POINT (445436.07986826 4412001.312986739)
130986,27,3,0,9,3,3,3,0,14,3,2,POINT (446187.6807972509 4411995.987124293)
130987,27,3,0,9,2,4,3,0,14,3,2,POINT (446438.21443199 4411994.228253828)
130988,25,2,0,9,4,3,3,0,17,1,1,POINT (446688.7480841809 4411992.477591707)
130989,29,2,0,10,3,2,3,2,16,0,0,POINT (446939.2816256364 4411990.73513881)
130990,24,2,0,8,3,2,1,3,16,1,0,POINT (447189.8150992433 4411989.000894828)
130991,26,1,0,8,3,1,1,3,15,2,0,POINT (447440.3485906599 4411987.27485915)
130992,23,1,0,8,3,1,0,3,15,2,0,POINT (447690.8821000028 4411985.557031772)
130994,24,2,0,5,2,1,0,3,12,2,0,POINT (448191.9490446335 4411982.146002755)
130995,20,3,0,5,2,2,0,3,13,2,0,POINT (448442.482437389 4411980.452801385)
130996,25,3,2,10,3,2,0,2,13,3,0,POINT (448693.0158485459 4411978.767808272)
130997,21,3,2,11,3,2,0,0,13,2,0,POINT (448943.5492354567 4411977.091023698)
130998,18,2,2,13,3,2,0,0,15,2,0,POINT (449194.0825554603 4411975.422447934)
130999,16,2,2,16,3,2,0,0,19,2,0,POINT (449444.6158086817 4411973.762080966)
131000,16,1,2,15,4,2,1,0,21,1,0,POINT (449695.1491235505 4411972.109921938)
131001,16,1,1,10,2,0,1,0,23,2,0,POINT (449945.6824146366 4411970.4659714)
131002,18,1,0,8,1,1,1,0,26,2,0,POINT (450196.2156820637 4411968.830229348)
131003,19,0,0,7,1,2,1,0,26,2,0,POINT (450446.7489687208 4411967.202695488)
131004,26,0,0,7,1,2,2,0,26,1,0,POINT (450697.2821464171 4411965.583370643)
131005,25,0,0,8,0,3,3,0,25,1,0,POINT (450947.8153008084 4411963.972254249)
131006,25,0,0,7,0,3,2,0,23,2,0,POINT (451198.3483892453 4411962.36934656)
131007,24,0,0,4,1,3,2,0,19,5,0,POINT (451448.8814546161 4411960.774647299)
131008,22,0,0,3,1,2,2,0,18,5,0,POINT (451699.4146253458 4411959.188155637)
131009,16,0,0,2,1,2,2,0,15,4,0,POINT (451949.947730475 4411957.609872653)
131021,12,1,2,4,2,0,0,0,10,0,0,POINT (454956.3430832826 4411939.310729877)
131022,14,1,2,3,5,0,0,0,8,0,0,POINT (455206.8758168506 4411937.839155748)
131030,19,4,0,0,1,3,2,0,9,1,0,POINT (457211.1374891183 4411926.362056124)
131031,18,4,0,0,1,3,2,0,9,1,0,POINT (457461.6700363909 4411924.964356)
131032,20,4,0,0,1,3,2,0,7,1,0,POINT (457712.2026063252 4411923.574863812)
131050,2,0,0,1,2,0,0,0,5,1,0,POINT (462221.7860749113 4411899.967589678)
131051,4,0,0,1,2,0,0,0,5,1,0,POINT (462472.3182852921 4411898.734051151)
131633,3,0,0,2,0,0,0,0,5,1,0,POINT (429404.1740737745 4412382.653354115)
131634,3,0,0,0,0,0,0,0,4,1,0,POINT (429654.7013924897 4412380.344442736)
131661,14,0,0,1,0,0,1,0,5,1,0,POINT (436418.9285358422 4412321.107024576)
131662,13,0,0,1,0,0,1,0,6,0,0,POINT (436669.4550971818 4412319.027977117)
131668,8,2,1,3,4,0,1,0,10,2,0,POINT (438172.6134561918 4412306.726089479)
131669,7,2,1,4,4,0,1,0,12,2,0,POINT (438423.1397678342 4412304.704506896)
131670,8,2,1,4,3,0,1,0,11,4,0,POINT (438673.6660076145 4412302.691133814)
131671,7,1,1,4,1,0,1,0,13,4,0,POINT (438924.1922184232 4412300.685969882)
131672,5,1,1,4,1,0,2,0,12,5,0,POINT (439174.7184859198 4412298.689014401)
131674,6,0,2,3,0,0,1,0,9,5,0,POINT (439675.7706782137 4412294.719732828)
131675,6,0,2,2,0,0,2,0,11,3,0,POINT (439926.2968170899 4412292.747405012)
131677,5,0,2,1,0,0,2,0,12,2,0,POINT (440427.3490525912 4412288.827376284)
131678,6,0,2,1,0,0,2,0,12,1,0,POINT (440677.8751066852 4412286.879675679)
131687,6,0,0,0,2,1,0,1,8,1,0,POINT (442932.6081755433 4412269.71977695)
131688,6,0,0,0,2,4,0,1,8,1,0,POINT (443183.1339547116 4412267.854166201)
131691,7,0,1,4,2,5,0,2,5,1,0,POINT (443934.7109605691 4412262.306588665)
131693,7,0,1,6,1,5,1,1,6,2,0,POINT (444435.7622792229 4412258.64924721)
131694,11,1,1,6,1,5,1,1,6,2,0,POINT (444686.2878563473 4412256.832890084)
131695,17,2,1,8,2,4,1,1,7,2,0,POINT (444936.8134501067 4412255.024741489)
131696,18,2,1,5,3,0,3,1,8,4,0,POINT (445187.339017852 4412253.224801725)
131697,22,3,1,5,3,1,3,1,9,3,0,POINT (445437.8645597069 4412251.433070777)
131698,28,4,0,7,3,1,3,0,8,4,2,POINT (445688.3899902446 4412249.649549245)
131702,27,3,0,4,4,2,3,0,15,1,2,POINT (446690.4917991335 4412242.597548516)
131703,27,3,0,5,4,2,2,1,12,2,2,POINT (446941.0171453257 4412240.855070526)
131704,27,2,0,5,3,1,1,3,13,2,0,POINT (447191.5424236826 4412239.12080157)
131705,26,1,0,6,3,1,1,3,13,1,0,POINT (447442.0677198591 4412237.394741037)
131706,23,1,0,8,3,1,0,3,14,2,0,POINT (447692.5930339726 4412235.676888924)
131709,23,3,2,8,2,1,0,3,13,4,0,POINT (448444.1687857393 4412230.572585033)
131710,18,5,2,13,1,3,0,2,13,2,0,POINT (448694.6940017117 4412228.887567655)
131711,19,4,2,13,1,3,0,1,14,2,0,POINT (448945.2191934492 4412227.210758936)
131712,18,3,2,14,1,3,0,1,16,2,0,POINT (449195.7443182924 4412225.542159144)
131713,16,2,2,12,1,3,1,1,18,3,0,POINT (449446.2693763658 4412223.881768267)
131714,16,1,2,15,1,1,1,0,20,3,0,POINT (449696.7944960947 4412222.229585445)
131715,16,1,2,15,0,1,2,0,23,2,0,POINT (449947.319592052 4412220.585611234)
131716,18,1,0,8,4,2,3,0,26,2,0,POINT (450197.8446643611 4412218.949845624)
131717,22,0,0,7,4,2,2,0,29,2,0,POINT (450448.3697559098 4412217.322288329)
131718,24,0,0,6,4,2,2,0,29,2,0,POINT (450698.8947385111 4412215.702940164)
131720,25,0,0,5,2,3,3,0,29,5,0,POINT (451199.9445911834 4412212.488869797)
131721,24,0,0,5,0,3,2,0,23,5,0,POINT (451450.469461493 4412210.89414757)
131722,21,0,0,3,1,3,2,0,21,5,0,POINT (451700.9944371681 4412209.307633062)
131723,17,0,0,2,1,2,2,0,16,5,0,POINT (451951.5193472542 4412207.72932735)
131731,14,1,2,5,1,0,0,2,10,0,0,POINT (453955.7176068036 4412195.39838862)
131733,12,1,1,6,0,0,0,1,11,0,0,POINT (454456.7670480004 4412192.397737877)
131734,10,1,2,5,0,0,0,1,11,0,0,POINT (454707.2917148789 4412190.909725261)
131735,11,1,2,5,3,0,0,0,13,0,0,POINT (454957.8163603562 4412189.429921043)
131736,12,1,2,5,5,0,0,0,11,0,0,POINT (455208.3408990165 4412187.958325721)
131743,18,4,0,0,1,4,2,0,10,2,0,POINT (456962.0125969165 4412177.886989607)
131764,1,0,0,1,2,0,0,0,4,1,0,POINT (462223.0217033698 4412150.086214233)
132349,1,0,0,0,0,0,0,0,5,1,0,POINT (429907.521612759 4412628.165632494)
132366,8,0,0,1,0,1,0,0,10,1,0,POINT (434166.3423122117 4412590.30921233)
132367,11,0,0,1,0,1,0,0,11,1,0,POINT (434416.8609090577 4412588.156250287)
132374,14,0,0,1,0,0,1,0,9,1,0,POINT (436170.4900554671 4412573.315382731)
132375,11,1,0,1,0,0,1,0,9,1,0,POINT (436421.0083651216 4412571.228096673)
132376,12,1,0,1,0,0,1,0,7,2,0,POINT (436671.5267302869 4412569.149019293)
132383,8,2,1,4,3,1,1,0,13,4,0,POINT (438425.154028121 4412554.825342929)
132384,6,2,1,4,3,1,1,0,15,4,0,POINT (438675.6720718396 4412552.811940871)
132385,6,2,1,3,1,1,1,0,15,4,0,POINT (438926.1900865998 4412550.806748081)
132387,7,0,1,6,0,0,1,0,12,6,0,POINT (439427.2260724933 4412546.820989897)
132388,6,0,2,5,0,0,1,0,11,6,0,POINT (439677.7439583249 4412544.84042516)
132389,6,0,2,5,0,0,2,0,11,4,0,POINT (439928.2619012042 4412542.868068958)
132406,6,0,2,5,0,5,1,1,9,1,0,POINT (444187.0624299892 4412510.59401263)
132409,19,2,1,9,1,4,1,1,8,2,0,POINT (444938.6146169804 4412505.144862494)
132410,22,2,1,8,3,1,2,1,9,2,0,POINT (445189.1319889931 4412503.344896825)
132411,28,2,1,7,3,0,2,1,11,2,2,POINT (445439.6493351278 4412501.553140089)
132412,32,4,0,7,3,1,3,0,14,2,2,POINT (445690.1665699593 4412499.769592885)
132413,30,4,0,6,3,1,3,0,13,2,2,POINT (445940.6838219095 4412497.994254291)
132416,29,2,0,4,5,2,3,0,17,2,2,POINT (446692.2355961315 4412492.717490653)
132417,25,2,0,5,5,2,2,1,13,2,2,POINT (446942.7527466752 4412490.974987582)
132419,22,2,0,6,4,1,1,3,15,3,0,POINT (447443.7869299479 4412487.514608286)
132420,23,2,0,5,4,1,1,3,14,3,0,POINT (447694.304048446 4412485.796731446)
132421,23,3,0,7,4,2,2,3,11,2,0,POINT (447944.8211850083 4412484.087063136)
132423,21,4,2,11,3,1,2,3,11,3,0,POINT (448445.8552134364 4412480.692354086)
132424,17,4,2,12,0,1,1,3,11,3,0,POINT (448696.3722338391 4412479.007312454)
132425,19,4,2,12,0,1,0,1,14,2,0,POINT (448946.889230018 4412477.330479597)
132426,18,4,2,12,0,2,0,1,13,2,0,POINT (449197.4061593147 4412475.661855788)
132427,16,4,2,13,0,2,2,1,16,3,0,POINT (449447.9230218546 4412474.00144101)
132428,16,2,2,14,0,1,2,1,19,3,0,POINT (449698.439946058 4412472.349234408)
132429,17,0,2,17,4,2,3,0,23,3,0,POINT (449948.9568465011 4412470.705236533)
132430,16,0,2,14,4,2,3,0,27,2,0,POINT (450199.473723307 4412469.069447379)
132432,27,0,0,7,4,2,4,0,28,5,0,POINT (450700.5074064825 4412465.822495182)
132433,32,0,0,6,4,3,4,0,26,6,0,POINT (450951.0241703205 4412464.211332394)
132434,29,0,0,5,4,3,5,0,26,5,0,POINT (451201.5408682278 4412462.608378549)
132435,28,0,0,6,1,3,3,0,26,5,0,POINT (451452.0575430907 4412461.013633367)
132436,23,0,0,5,0,3,2,0,22,5,0,POINT (451702.5743233252 4412459.427096022)
132437,18,0,0,3,0,2,2,0,18,5,0,POINT (451953.0910379831 4412457.848767592)
132445,15,2,1,6,1,0,0,2,15,4,0,POINT (453957.2237344854 4412445.517651361)
132447,12,1,2,5,0,0,0,1,13,0,0,POINT (454458.256785019 4412442.516957425)
132448,8,1,1,5,0,0,1,1,15,0,0,POINT (454708.7732565816 4412441.028923389)
132449,10,1,2,5,3,1,1,0,14,0,1,POINT (454959.289706753 4412439.54909787)
132457,18,4,0,1,1,4,2,1,13,2,0,POINT (456963.4203812203 4412428.006000271)
132459,24,4,1,1,2,4,4,0,15,2,0,POINT (457464.4527586802 4412425.202310862)
132474,2,0,0,1,1,0,0,0,5,0,0,POINT (461222.1937137369 4412405.221204515)
132476,1,0,0,1,1,0,0,0,6,0,0,POINT (461723.2256093944 4412402.696597963)
132477,1,0,0,1,1,0,0,0,6,0,0,POINT (461973.7415086622 4412401.446607196)
133055,1,0,0,2,0,0,2,0,4,0,0,POINT (427905.7260718736 4412896.923701147)
133056,1,0,0,2,0,0,2,0,5,0,0,POINT (428156.2372842305 4412894.565462794)
133057,1,0,0,2,0,0,2,0,4,0,0,POINT (428406.748462687 4412892.215434438)
133082,12,0,0,1,0,1,1,0,15,2,0,POINT (434669.516779778 4412836.132933839)
133083,12,0,0,1,0,1,1,0,16,2,0,POINT (434920.0270753805 4412833.996360419)
133084,12,0,0,1,0,1,2,0,10,2,0,POINT (435170.5373402722 4412831.867996594)
133088,14,0,0,1,0,0,1,0,12,1,0,POINT (436172.5781805557 4412823.436636187)
133093,9,3,1,3,4,1,1,0,8,2,0,POINT (437425.128575349 4412813.082149624)
133098,4,2,1,4,3,1,1,0,15,3,0,POINT (438677.6782317794 4412802.932899374)
133100,6,1,0,5,1,1,1,0,15,4,0,POINT (439178.6979251302 4412798.930664788)
133101,6,0,1,5,0,0,1,0,13,5,0,POINT (439429.2076431531 4412796.941862213)
133102,6,0,2,5,0,0,1,0,11,5,0,POINT (439679.7173325871 4412794.961268986)
133104,8,0,2,5,0,0,2,0,10,2,0,POINT (440180.7367972172 4412791.024709152)
133110,2,0,0,1,1,1,0,0,11,1,0,POINT (441683.7944317214 4412779.41205323)
133113,4,0,0,0,3,1,0,1,11,1,0,POINT (442435.3228330201 4412773.716550338)
133116,7,0,0,0,3,5,0,1,9,2,0,POINT (443186.8511180594 4412768.094929188)
133117,9,0,1,3,2,5,1,1,12,3,0,POINT (443437.3603928295 4412766.237474535)
133120,7,0,3,6,0,5,2,5,12,2,0,POINT (444188.888271244 4412760.714363773)
133121,9,1,4,7,1,5,2,4,11,2,0,POINT (444439.3974826929 4412758.889745279)
133122,13,1,3,10,1,6,1,4,10,2,0,POINT (444689.906667916 4412757.073335878)
133123,21,2,2,10,1,4,1,3,10,2,0,POINT (444940.4158697949 4412755.265135242)
133124,23,2,1,12,1,2,0,1,10,1,0,POINT (445190.925045684 4412753.465143675)
133125,26,2,1,7,6,1,2,1,12,2,2,POINT (445441.4341957071 4412751.673361162)
133126,27,3,0,6,6,0,3,0,14,2,2,POINT (445691.9432344418 4412749.889788299)
133127,30,4,0,6,6,0,4,1,15,2,2,POINT (445942.4522903055 4412748.114424163)
133130,28,1,0,5,4,0,5,2,14,2,2,POINT (446693.9794763334 4412742.837584605)
133131,27,2,0,4,4,1,4,2,13,2,2,POINT (446944.4884308378 4412741.095056468)
133132,25,2,0,4,4,1,3,2,15,3,2,POINT (447194.9973175325 4412739.360737595)
133133,20,1,0,5,4,1,2,2,15,3,0,POINT (447445.5062220673 4412737.634627384)
133134,20,2,0,5,4,1,2,2,13,3,0,POINT (447696.0151445594 4412735.916725828)
133135,21,4,0,5,4,2,2,2,13,2,0,POINT (447946.5240851254 4412734.207032918)
133136,21,4,0,3,4,1,2,3,10,3,0,POINT (448197.0329155897 4412732.505549517)
133137,18,4,2,11,1,1,3,3,12,3,0,POINT (448447.5417216007 4412730.812275028)
133138,16,4,2,12,0,1,3,3,13,3,0,POINT (448698.0505460427 4412729.127209152)
133139,19,3,2,10,0,2,3,2,12,3,0,POINT (448948.5593462716 4412727.450352171)
133140,17,3,2,12,0,2,0,1,12,2,0,POINT (449199.0680796315 4412725.781704352)
133141,16,3,2,11,0,2,3,1,15,3,0,POINT (449449.5767462466 4412724.121265687)
133142,13,1,2,13,3,2,4,1,17,3,0,POINT (449700.0854745338 4412722.469035313)
133144,18,0,2,13,4,2,3,0,24,2,0,POINT (450201.1028599826 4412719.189201095)
133146,25,0,0,6,4,3,4,0,27,4,0,POINT (450702.1201514023 4412715.94220218)
133148,26,0,0,6,4,3,5,1,24,5,0,POINT (451203.1372214385 4412712.728039302)
133149,27,1,0,5,4,3,5,1,24,5,0,POINT (451453.6457004634 4412711.133271176)
133150,26,1,0,5,0,3,4,1,19,5,0,POINT (451704.1542848667 4412709.546711003)
133151,21,2,0,4,0,1,3,1,17,5,0,POINT (451954.662803705 4412707.968359865)
133160,16,4,1,7,2,0,0,1,20,0,0,POINT (454209.2382957671 4412694.132593198)
133161,14,1,1,6,1,0,1,1,19,0,1,POINT (454459.7465931211 4412692.636329099)
133164,11,3,1,5,5,11,1,0,17,0,1,POINT (455211.2712711334 4412688.19678916)
133171,18,3,1,1,0,4,3,1,14,2,0,POINT (456964.8282326973 4412678.125163152)
133175,19,3,1,1,1,4,4,0,13,1,0,POINT (457966.8602531783 4412672.55053706)
133190,2,0,0,1,1,0,0,0,6,0,0,POINT (461724.4777458333 4412652.815396662)
133191,2,0,0,1,1,0,0,0,7,0,0,POINT (461974.9854496593 4412651.565387907)
133197,1,1,0,0,1,0,1,0,3,0,0,POINT (463478.0310859487 4412644.237711989)
133224,6,0,0,0,0,0,0,0,11,1,0,POINT (470241.729671087 4412614.919952558)
133225,6,0,0,0,0,0,0,0,10,2,0,POINT (470492.2368308867 4412613.949024194)
133231,4,0,0,0,0,0,0,0,14,2,0,POINT (471995.2793302009 4412608.295824987)
133232,4,0,0,0,0,0,0,0,14,3,0,POINT (472245.7863521978 4412607.3823535)
133233,5,0,0,0,0,0,0,1,16,3,0,POINT (472496.2934466203 4412606.477089783)
133235,6,0,0,0,0,0,0,2,23,2,0,POINT (472997.3074255695 4412604.691187172)
133798,10,0,0,0,0,0,2,0,13,1,0,POINT (435172.6583525212 4413081.989467102)
133799,10,0,0,1,0,0,2,0,12,1,0,POINT (435423.1604325574 4413079.869282003)
133800,9,0,0,1,1,0,2,0,13,1,0,POINT (435673.6624393588 4413077.757306946)
133805,13,1,0,3,2,1,1,0,7,2,0,POINT (436926.1721915695 4413067.320574963)
133806,11,2,0,3,4,1,0,0,9,2,0,POINT (437176.6740608197 4413065.257857347)
133807,9,3,0,3,4,1,0,0,8,2,0,POINT (437427.1758149043 4413063.203350013)
133811,5,3,1,4,4,1,1,0,16,5,0,POINT (438429.1828365618 4413055.067413798)
133812,5,3,1,7,3,1,1,0,16,3,0,POINT (438679.6844869857 4413053.053953824)
133814,5,1,0,5,0,1,1,0,12,4,0,POINT (439180.6877866901 4413049.051661688)
133816,6,0,2,4,0,0,1,0,10,5,0,POINT (439681.6908005588 4413045.082208808)
133824,2,0,0,1,1,1,0,0,8,1,0,POINT (441685.702325846 4413029.532769459)
133827,5,0,0,0,2,1,0,1,10,2,0,POINT (442437.2061371653 4413023.837184664)
133828,5,0,0,0,2,1,0,1,9,2,0,POINT (442687.707381635 4413021.955074816)
133830,6,0,0,2,2,4,1,1,9,2,0,POINT (443188.7098323339 4413018.215482675)
133831,6,0,3,5,2,5,1,1,9,2,0,POINT (443439.2109105089 4413016.358001309)
133833,8,0,5,5,1,6,2,5,11,2,0,POINT (443940.2130724443 4413012.667665702)
133835,10,1,4,9,0,7,2,4,11,2,0,POINT (444441.2152141058 4413009.010166393)
133837,20,1,3,12,1,3,1,4,11,2,0,POINT (444942.2172081476 4413005.38550423)
133838,23,2,2,12,4,2,1,3,12,1,0,POINT (445192.7181875242 4413003.585486779)
133839,26,2,1,8,4,1,0,1,13,2,2,POINT (445443.2191410462 4413001.793678498)
133840,27,3,0,6,5,1,2,1,14,2,2,POINT (445693.7199832951 4413000.010079987)
133841,26,3,0,6,5,0,3,2,13,2,2,POINT (445944.2208426831 4412998.234690319)
133842,24,3,0,4,5,0,5,3,12,2,2,POINT (446194.7217193352 4412996.467509482)
133846,19,2,1,3,5,1,4,4,11,3,2,POINT (447196.7248877045 4412989.480877867)
133847,18,2,1,5,7,1,5,3,13,2,0,POINT (447447.2255958337 4412987.754742833)
133848,19,3,0,5,9,1,2,2,12,3,0,POINT (447697.7263219304 4412986.036816572)
133849,17,5,0,2,8,1,3,3,10,3,0,POINT (447948.227066111 4412984.327099075)
133850,16,5,0,1,7,1,3,3,10,3,0,POINT (448198.7277002042 4412982.625591203)
133851,14,5,2,10,3,1,3,3,12,3,0,POINT (448449.2283098553 4412980.932292364)
133852,13,4,2,11,0,1,3,3,10,3,0,POINT (448699.7289379471 4412979.247202255)
133855,13,4,2,12,1,2,2,2,12,2,0,POINT (449451.2305491724 4412974.241186798)
133856,13,3,2,11,5,2,4,2,15,2,0,POINT (449701.731081154 4412972.588932661)
133857,15,1,2,11,5,2,4,0,19,2,0,POINT (449952.2315893971 4412970.94488749)
133858,19,1,2,12,5,2,5,0,19,1,0,POINT (450202.7320740246 4412969.309051274)
133861,25,0,2,5,4,1,5,1,22,6,0,POINT (450954.2333446374 4412964.450796524)
133862,24,1,2,5,4,1,4,1,23,5,0,POINT (451204.7336504588 4412962.847796563)
133864,25,2,2,5,0,2,2,1,22,5,0,POINT (451705.7343214395 4412959.66642251)
133865,24,2,1,5,0,1,2,1,17,5,0,POINT (451956.2346440696 4412958.08804867)
133872,17,8,3,5,4,0,0,1,19,6,0,POINT (453709.7361032942 4412947.269280593)
133873,20,7,2,7,3,0,1,1,24,4,0,POINT (453960.2362051088 4412945.756577671)
133874,15,7,1,7,3,2,1,1,26,0,1,POINT (454210.7363707259 4412944.252083018)
133875,15,2,2,8,2,10,2,1,20,0,1,POINT (454461.2364719737 4412942.755797402)
133876,13,3,2,7,1,14,1,1,20,1,1,POINT (454711.7365517333 4412941.267720553)
133885,14,4,1,2,0,4,3,1,15,3,0,POINT (456966.2361510337 4412928.244422749)
133886,16,3,1,2,1,4,4,1,17,3,0,POINT (457216.7359796428 4412926.838433264)
133887,17,3,1,3,1,4,4,0,17,2,0,POINT (457467.2357453007 4412925.440652673)
133888,17,3,1,2,1,4,4,0,15,2,0,POINT (457717.7355336518 4412924.051080494)
133904,2,0,0,1,1,0,0,0,7,0,0,POINT (461725.7299417375 4412902.934292235)
133905,2,0,0,1,0,0,0,0,7,0,0,POINT (461976.2294497316 4412901.684265502)
133938,6,0,0,0,0,0,0,0,13,1,0,POINT (470242.7032130809 4412865.03830306)
133939,6,0,0,1,0,0,0,0,10,2,0,POINT (470493.2021773013 4412864.067360728)
