home_grid,young_ratio,old_ratio,male_ratio,local_ratio
88069,0.3904761904761905,0.08095238095238096,0.6023809523809524,0.9285714285714286
88070,0.4831804281345566,0.08256880733944955,0.6330275229357798,0.8960244648318043
88071,0.6054054054054054,0.05405405405405406,0.6162162162162163,0.9351351351351351
88079,0.6694915254237288,0.03389830508474576,0.5338983050847458,0.923728813559322
88083,0.503731343283582,0.08582089552238806,0.6231343283582089,0.917910447761194
88132,0.46825396825396826,0.09126984126984126,0.5595238095238095,0.9404761904761905
88133,0.5157232704402516,0.06289308176100629,0.5754716981132075,0.9276729559748428
88134,0.45614035087719296,0.0912280701754386,0.5578947368421052,0.9333333333333333
88135,0.462890625,0.11328125,0.54296875,0.943359375
88136,0.5056179775280899,0.08426966292134831,0.601123595505618,0.9044943820224719
88137,0.4621026894865526,0.10757946210268948,0.6259168704156479,0.9144254278728606
88772,0.39636363636363636,0.09818181818181818,0.6036363636363636,0.9381818181818182
88773,0.4116575591985428,0.09107468123861566,0.6138433515482696,0.9344262295081968
88775,0.4791666666666667,0.09895833333333333,0.5885416666666666,0.953125
88776,0.47692307692307695,0.09230769230769231,0.5461538461538461,0.8923076923076924
88779,0.45161290322580644,0.1064516129032258,0.6225806451612903,0.9258064516129032
88780,0.5117540687160941,0.0759493670886076,0.6311030741410488,0.8942133815551537
88781,0.5469613259668509,0.04419889502762431,0.6077348066298343,0.9171270718232044
88782,0.43548387096774194,0.0967741935483871,0.7258064516129032,0.967741935483871
88783,0.5151515151515151,0.09090909090909091,0.6464646464646465,0.9191919191919192
88785,0.5508982035928144,0.0718562874251497,0.5988023952095808,0.8922155688622755
88789,0.5973451327433629,0.05309734513274336,0.5589970501474927,0.8643067846607669
88790,0.6375757575757576,0.05333333333333334,0.5787878787878787,0.8648484848484849
88793,0.7314814814814815,0.030864197530864196,0.5709876543209876,0.8395061728395061
88837,0.5,0.14772727272727273,0.5681818181818182,0.9090909090909091
88838,0.2857142857142857,0.09523809523809523,0.6190476190476191,1.0
88839,0.2835820895522388,0.1791044776119403,0.5373134328358209,1.0
88840,0.4722222222222222,0.06944444444444445,0.5555555555555556,0.8888888888888888
88843,0.4156378600823045,0.13991769547325103,0.551440329218107,0.9094650205761317
88844,0.41975308641975306,0.06378600823045268,0.6131687242798354,0.897119341563786
88845,0.4622093023255814,0.10755813953488372,0.6366279069767442,0.877906976744186
88846,0.40588235294117647,0.07647058823529412,0.5117647058823529,0.9117647058823529
88847,0.3685897435897436,0.10897435897435898,0.6089743589743589,0.9326923076923077
88848,0.4160839160839161,0.0944055944055944,0.5699300699300699,0.9230769230769231
89485,0.52,0.06666666666666667,0.7066666666666667,0.96
89486,0.4142857142857143,0.08095238095238096,0.5428571428571428,0.9333333333333333
89487,0.31746031746031744,0.1111111111111111,0.5079365079365079,0.9126984126984127
89489,0.35,0.09583333333333334,0.6416666666666667,0.8875
89491,0.3548387096774194,0.125,0.5645161290322581,0.9556451612903226
89492,0.40540540540540543,0.09009009009009009,0.6126126126126126,0.8918918918918919
89493,0.44919786096256686,0.06684491978609626,0.56951871657754,0.9037433155080213
89494,0.47719298245614034,0.10526315789473684,0.6222222222222222,0.8970760233918129
89495,0.47085201793721976,0.06278026905829596,0.6502242152466368,0.9282511210762332
89499,0.5179856115107914,0.02877697841726619,0.6546762589928058,0.8920863309352518
89552,0.391304347826087,0.10869565217391304,0.5434782608695652,0.9021739130434783
89553,0.28888888888888886,0.13333333333333333,0.6,0.9777777777777777
89554,0.5227272727272727,0.09090909090909091,0.5227272727272727,0.9318181818181818
89557,0.46578366445916114,0.09271523178807947,0.5894039735099338,0.9183222958057395
89558,0.41411042944785276,0.10276073619631902,0.5644171779141104,0.911042944785276
89559,0.43106457242582896,0.1099476439790576,0.5497382198952879,0.8900523560209425
89562,0.41295546558704455,0.08636977058029689,0.6221322537112011,0.8974358974358975
89563,0.44782608695652176,0.09782608695652174,0.5869565217391305,0.8869565217391304
89564,0.44285714285714284,0.08285714285714285,0.5957142857142858,0.8857142857142857
90199,0.4983277591973244,0.07023411371237458,0.6488294314381271,0.8963210702341137
90200,0.42011834319526625,0.08284023668639054,0.5463510848126233,0.9270216962524654
90201,0.4017857142857143,0.044642857142857144,0.5982142857142857,0.9196428571428571
90202,0.3873015873015873,0.10158730158730159,0.6190476190476191,0.946031746031746
90203,0.39473684210526316,0.09774436090225563,0.631578947368421,0.9285714285714286
90204,0.29120879120879123,0.11538461538461539,0.5989010989010989,0.9395604395604396
90205,0.3644067796610169,0.11581920903954802,0.5790960451977402,0.9378531073446328
90206,0.379746835443038,0.10126582278481013,0.6151898734177215,0.9316455696202531
90208,0.4911504424778761,0.05530973451327434,0.6194690265486725,0.9336283185840708
90209,0.46875,0.08173076923076923,0.5504807692307693,0.8870192307692307
90210,0.5384615384615384,0.09615384615384616,0.5769230769230769,0.8653846153846154
90214,0.46938775510204084,0.08163265306122448,0.6632653061224489,0.9183673469387755
90221,0.6224489795918368,0.061224489795918366,0.54421768707483,0.9115646258503401
90270,0.47016460905349794,0.08641975308641975,0.573045267489712,0.926954732510288
90271,0.4916317991631799,0.08158995815899582,0.5481171548117155,0.9330543933054394
90272,0.39619651347068147,0.10142630744849446,0.5752773375594294,0.9080824088748018
90273,0.40620782726045884,0.1039136302294197,0.5641025641025641,0.9203778677462888
90274,0.4631796283551273,0.09222298692360634,0.5905024088093599,0.8988300068823124
90277,0.4180522565320665,0.0997624703087886,0.5819477434679335,0.9192399049881235
90913,0.42738589211618255,0.04979253112033195,0.5726141078838174,0.91701244813278
90914,0.44170096021947874,0.05898491083676269,0.6090534979423868,0.9355281207133059
90915,0.45660377358490567,0.04150943396226415,0.5962264150943396,0.9169811320754717
90916,0.3774104683195592,0.07713498622589532,0.5867768595041323,0.928374655647383
90917,0.3793911007025761,0.07962529274004684,0.6206088992974239,0.9180327868852459
90918,0.3914027149321267,0.10407239819004525,0.5904977375565611,0.8981900452488688
90919,0.42376237623762375,0.09108910891089109,0.5861386138613861,0.8930693069306931
90920,0.44680851063829785,0.11436170212765957,0.6143617021276596,0.8882978723404256
90921,0.5053003533568905,0.07420494699646643,0.558303886925795,0.8657243816254417
90922,0.40301724137931033,0.10775862068965517,0.5926724137931034,0.8857758620689655
90923,0.4371859296482412,0.08542713567839195,0.5402010050251256,0.9246231155778895
90924,0.6163522012578616,0.04716981132075472,0.5754716981132075,0.8836477987421384
90925,0.6267281105990783,0.027649769585253458,0.5253456221198156,0.8663594470046083
90928,0.4567307692307692,0.0673076923076923,0.6009615384615384,0.9519230769230769
90937,0.6811023622047244,0.03937007874015748,0.5669291338582677,0.905511811023622
90938,0.48214285714285715,0.044642857142857144,0.5982142857142857,0.875
90939,0.49557522123893805,0.09734513274336283,0.6637168141592921,0.8495575221238938
90984,0.46285714285714286,0.072,0.5782857142857143,0.9211428571428572
90985,0.46313799621928164,0.09357277882797732,0.558601134215501,0.9262759924385633
90986,0.4363376251788269,0.07868383404864092,0.6065808297567954,0.9055793991416309
90989,0.4053763440860215,0.1043010752688172,0.5849462365591398,0.9043010752688172
90990,0.4068627450980392,0.08088235294117647,0.6274509803921569,0.8774509803921569
90992,0.4013888888888889,0.11805555555555555,0.6083333333333333,0.9208333333333333
91627,0.36257309941520466,0.07017543859649122,0.631578947368421,0.9532163742690059
91628,0.358974358974359,0.07692307692307693,0.6025641025641025,0.9711538461538461
91629,0.39723661485319517,0.1001727115716753,0.6079447322970639,0.9550949913644214
91630,0.44819819819819817,0.09234234234234234,0.6238738738738738,0.9346846846846847
91631,0.3591549295774648,0.12323943661971831,0.6302816901408451,0.9225352112676056
91632,0.3902439024390244,0.10670731707317073,0.5762195121951219,0.926829268292683
91633,0.3870588235294118,0.08588235294117647,0.591764705882353,0.9247058823529412
91634,0.4158415841584158,0.0594059405940594,0.6014851485148515,0.905940594059406
91635,0.38802660753880264,0.10864745011086474,0.5631929046563193,0.8957871396895787
91636,0.4122137404580153,0.07251908396946564,0.5916030534351145,0.9274809160305344
91637,0.43201542912246865,0.11764705882352941,0.570877531340405,0.9257473481195757
91638,0.5435185185185185,0.07222222222222222,0.5719135802469136,0.9018518518518519
91639,0.5019455252918288,0.07198443579766536,0.5583657587548638,0.933852140077821
91642,0.4872448979591837,0.09948979591836735,0.6173469387755102,0.9311224489795918
91649,0.625,0.03571428571428571,0.5625,0.8660714285714286
91650,0.6683417085427136,0.020100502512562814,0.5276381909547738,0.7964824120603015
91651,0.5974025974025974,0.02857142857142857,0.6363636363636364,0.8025974025974026
91652,0.4740740740740741,0.06172839506172839,0.6246913580246913,0.8790123456790123
91653,0.4126637554585153,0.07423580786026202,0.6179039301310044,0.868995633187773
91654,0.35051546391752575,0.13058419243986255,0.6048109965635738,0.8487972508591065
91698,0.4349775784753363,0.09715994020926756,0.5605381165919282,0.9177877428998505
91699,0.3883572567783094,0.11403508771929824,0.5614035087719298,0.9298245614035088
91700,0.39603960396039606,0.0858085808580858,0.570957095709571,0.9042904290429042
91703,0.4261201143946616,0.10581506196377502,0.561487130600572,0.8913250714966635
91704,0.3685446009389671,0.10328638497652583,0.596244131455399,0.9131455399061033
91706,0.4171656686626746,0.08982035928143713,0.5568862275449101,0.908183632734531
91714,0.45592705167173253,0.16717325227963525,0.5653495440729484,0.8753799392097265
92343,0.29411764705882354,0.23529411764705882,0.7450980392156863,0.8823529411764706
92345,0.3974358974358974,0.07692307692307693,0.5598290598290598,0.9401709401709402
92347,0.3400309119010819,0.11901081916537867,0.6182380216383307,0.9180834621329211
92348,0.3953488372093023,0.08527131782945736,0.5658914728682171,0.9147286821705426
92349,0.4350453172205438,0.09063444108761329,0.6072507552870091,0.851963746223565
92350,0.35294117647058826,0.1092436974789916,0.5714285714285714,0.8907563025210085
92351,0.44988864142538976,0.111358574610245,0.5211581291759465,0.9220489977728286
92352,0.4200743494423792,0.12391573729863693,0.550185873605948,0.9330855018587361
92357,0.43478260869565216,0.09006211180124224,0.6024844720496895,0.9472049689440993
92358,0.4857142857142857,0.07428571428571429,0.5485714285714286,0.92
92364,0.6257309941520468,0.04093567251461988,0.6491228070175439,0.8830409356725146
92365,0.536723163841808,0.05649717514124294,0.5932203389830508,0.903954802259887
92366,0.4952561669829222,0.06641366223908918,0.5635673624288425,0.9089184060721063
92367,0.4700944386149003,0.11437565582371459,0.5718782791185729,0.8856243441762854
92411,0.4186046511627907,0.16279069767441862,0.6744186046511628,0.9224806201550387
92412,0.4453507340946166,0.08319738988580751,0.6084828711256117,0.9037520391517129
92413,0.4046242774566474,0.13102119460500963,0.5780346820809249,0.9094412331406551
92414,0.3535228677379481,0.10877626699629171,0.5377008652657602,0.9085290482076638
92415,0.4634448574969021,0.10656753407682776,0.5885997521685254,0.8760842627013631
92416,0.4336283185840708,0.0855457227138643,0.6135693215339233,0.8820058997050148
92418,0.3662551440329218,0.11522633744855967,0.5349794238683128,0.8600823045267489
92419,0.43700787401574803,0.07086614173228346,0.5511811023622047,0.9488188976377953
92420,0.4167497507477567,0.09172482552342971,0.5972083748753739,0.9062811565304087
92421,0.42857142857142855,0.09841269841269841,0.5873015873015873,0.9238095238095239
92422,0.39579349904397704,0.15678776290630975,0.5640535372848948,0.9273422562141491
92428,0.4175084175084175,0.19977553310886645,0.5768799102132436,0.9236812570145904
92429,0.42857142857142855,0.18181818181818182,0.6103896103896104,0.922077922077922
93057,0.3157894736842105,0.05263157894736842,0.6842105263157895,1.0
93059,0.36363636363636365,0.10606060606060606,0.5321969696969697,0.9375
93063,0.3498233215547703,0.08833922261484099,0.6007067137809188,0.8798586572438163
93064,0.4533333333333333,0.06222222222222222,0.6222222222222222,0.9066666666666666
93065,0.47297297297297297,0.13513513513513514,0.6396396396396397,0.9324324324324325
93066,0.37047353760445684,0.11420612813370473,0.6155988857938719,0.9275766016713092
93067,0.40759493670886077,0.16455696202531644,0.5341772151898734,0.9291139240506329
93071,0.5223880597014925,0.08208955223880597,0.6119402985074627,0.917910447761194
93072,0.5887323943661972,0.0676056338028169,0.6084507042253521,0.923943661971831
93079,0.5842696629213483,0.011235955056179775,0.6741573033707865,0.9101123595505618
93080,0.5565217391304348,0.06521739130434782,0.5130434782608696,0.8782608695652174
93081,0.4575645756457565,0.08856088560885608,0.5719557195571956,0.922509225092251
93127,0.3805970149253731,0.09701492537313433,0.6567164179104478,0.9104477611940298
93128,0.3333333333333333,0.1566265060240964,0.6004016064257028,0.9216867469879518
93129,0.4288956127080182,0.1043872919818457,0.5695915279878971,0.9175491679273827
93130,0.43356643356643354,0.08041958041958042,0.6118881118881119,0.9405594405594405
93133,0.4794520547945205,0.1004566210045662,0.6210045662100456,0.908675799086758
93134,0.44264943457189015,0.08562197092084006,0.5912762520193862,0.925686591276252
93773,0.3463203463203463,0.12987012987012986,0.5627705627705628,0.9437229437229437
93774,0.34877384196185285,0.1226158038147139,0.6021798365122616,0.9536784741144414
93776,0.4140625,0.0703125,0.6640625,0.9296875
93777,0.4057507987220447,0.11501597444089456,0.5878594249201278,0.9329073482428115
93778,0.44369063772048845,0.09497964721845319,0.621438263229308,0.9050203527815468
93779,0.4081081081081081,0.15135135135135136,0.5851351351351352,0.9094594594594595
93780,0.3584905660377358,0.15633423180592992,0.5768194070080862,0.876010781671159
93781,0.44029850746268656,0.14676616915422885,0.5771144278606966,0.927860696517413
93782,0.38926174496644295,0.14093959731543623,0.5771812080536913,0.9261744966442953
93784,0.4519230769230769,0.10576923076923077,0.5576923076923077,0.9326923076923077
93785,0.4458874458874459,0.12554112554112554,0.6060606060606061,0.935064935064935
93793,0.696969696969697,0.04040404040404041,0.43434343434343436,0.9292929292929293
93794,0.5151515151515151,0.05454545454545454,0.5757575757575758,0.9393939393939394
93843,0.39138240574506283,0.12208258527827648,0.5870736086175943,0.9443447037701975
93844,0.43,0.13,0.6066666666666667,0.8833333333333333
93845,0.41818181818181815,0.12727272727272726,0.5,0.9151515151515152
93846,0.457286432160804,0.11055276381909548,0.5477386934673367,0.914572864321608
93847,0.415625,0.146875,0.55,0.884375
93848,0.42657342657342656,0.10256410256410256,0.5979020979020979,0.916083916083916
93850,0.3973727422003284,0.14285714285714285,0.5648604269293924,0.8932676518883416
93851,0.40540540540540543,0.14414414414414414,0.5765765765765766,0.9099099099099099
93856,0.29285714285714287,0.19285714285714287,0.6,0.8785714285714286
94488,0.38636363636363635,0.07575757575757576,0.6287878787878788,0.9545454545454546
94493,0.44972067039106145,0.12290502793296089,0.5698324022346368,0.8854748603351955
94494,0.43087971274685816,0.15080789946140036,0.5834829443447038,0.9228007181328546
94498,0.47191011235955055,0.06741573033707865,0.7191011235955056,0.898876404494382
94499,0.3673469387755102,0.20408163265306123,0.5510204081632653,0.8979591836734694
94504,0.5690298507462687,0.05970149253731343,0.6175373134328358,0.7705223880597015
94505,0.6947368421052632,0.021052631578947368,0.5842105263157895,0.8315789473684211
94507,0.623059866962306,0.011086474501108648,0.5388026607538803,0.9046563192904656
94508,0.6021505376344086,0.053763440860215055,0.6236559139784946,0.8924731182795699
94558,0.4628975265017668,0.08657243816254417,0.5724381625441696,0.872791519434629
94562,0.5126582278481012,0.11075949367088607,0.5727848101265823,0.9145569620253164
94570,0.4444444444444444,0.16049382716049382,0.5555555555555556,0.8888888888888888
95204,0.3858695652173913,0.10326086956521739,0.5842391304347826,0.9293478260869565
95205,0.42585551330798477,0.07604562737642585,0.623574144486692,0.9467680608365019
95206,0.45925925925925926,0.07407407407407407,0.674074074074074,0.9037037037037037
95207,0.3888888888888889,0.13095238095238096,0.6111111111111112,0.8452380952380952
95218,0.58,0.084,0.548,0.9
95264,0.3565217391304348,0.05217391304347826,0.5391304347826087,0.9217391304347826
95265,0.4175824175824176,0.08791208791208792,0.6153846153846154,0.8681318681318682
95266,0.5053995680345572,0.10583153347732181,0.652267818574514,0.8056155507559395
95272,0.44554455445544555,0.052805280528052806,0.5577557755775577,0.8811881188118812
95274,0.3708609271523179,0.11479028697571744,0.5849889624724062,0.8984547461368654
95275,0.3978494623655914,0.12544802867383512,0.6272401433691757,0.931899641577061
95276,0.45390070921985815,0.09574468085106383,0.599290780141844,0.9326241134751773
95282,0.3173076923076923,0.11538461538461539,0.5384615384615384,0.9230769230769231
95283,0.479020979020979,0.08041958041958042,0.5769230769230769,0.9195804195804196
95917,0.3229166666666667,0.13541666666666666,0.5677083333333334,0.9479166666666666
95918,0.3925925925925926,0.1037037037037037,0.5987654320987654,0.9111111111111111
95919,0.4493927125506073,0.08582995951417004,0.6080971659919029,0.9157894736842105
95921,0.48812664907651715,0.06068601583113457,0.6543535620052771,0.9076517150395779
95923,0.47863247863247865,0.10683760683760683,0.5854700854700855,0.8888888888888888
95924,0.3779527559055118,0.1732283464566929,0.5984251968503937,0.8779527559055118
95925,0.4163265306122449,0.14285714285714285,0.563265306122449,0.8857142857142857
95928,0.5714285714285714,0.125,0.5714285714285714,0.9285714285714286
95929,0.5833333333333334,0.0625,0.6458333333333334,0.8333333333333334
95933,0.6253869969040248,0.1021671826625387,0.6068111455108359,0.9195046439628483
95978,0.36507936507936506,0.09259259259259259,0.6216931216931217,0.9232804232804233
95979,0.38838475499092556,0.09618874773139746,0.5444646098003629,0.9310344827586207
95980,0.3600867678958785,0.14533622559652928,0.5336225596529284,0.9045553145336226
95981,0.4166666666666667,0.07954545454545454,0.5643939393939394,0.9128787878787878
95986,0.4549402823018458,0.07600434310532031,0.5798045602605864,0.8859934853420195
95988,0.4186046511627907,0.08139534883720931,0.6031976744186046,0.8997093023255814
96036,0.64,0.0,0.56,0.68
96037,0.48066298342541436,0.08839779005524862,0.6924493554327809,0.8950276243093923
96054,0.5319148936170213,0.0425531914893617,0.6914893617021277,0.8404255319148937
96055,0.45989304812834225,0.12834224598930483,0.6149732620320856,0.8449197860962567
96056,0.5179856115107914,0.050359712230215826,0.6834532374100719,0.8489208633093526
96062,0.6305732484076433,0.04777070063694268,0.6337579617834395,0.856687898089172
96632,0.329004329004329,0.12554112554112554,0.5108225108225108,0.9134199134199135
96633,0.40752351097178685,0.10344827586206896,0.6175548589341693,0.9310344827586207
96636,0.4032258064516129,0.11290322580645161,0.5842293906810035,0.9372759856630825
96637,0.3880597014925373,0.1044776119402985,0.6059701492537314,0.9223880597014925
96638,0.3705357142857143,0.12946428571428573,0.6294642857142857,0.9419642857142857
96639,0.40540540540540543,0.138996138996139,0.525096525096525,0.9111969111969112
96645,0.5512820512820513,0.1282051282051282,0.5384615384615384,0.8846153846153846
96646,0.5106382978723404,0.08206686930091185,0.5775075987841946,0.8996960486322189
96647,0.6101694915254238,0.07344632768361582,0.6610169491525424,0.8361581920903954
96692,0.37058823529411766,0.11764705882352941,0.5784313725490197,0.9490196078431372
96693,0.35192307692307695,0.09423076923076923,0.5673076923076923,0.9230769230769231
96694,0.33125,0.1125,0.571875,0.940625
96695,0.3253424657534247,0.1506849315068493,0.6027397260273972,0.9212328767123288
96698,0.5069204152249135,0.07439446366782007,0.5951557093425606,0.870242214532872
96699,0.5192629815745393,0.06532663316582915,0.559463986599665,0.8140703517587939
96700,0.39591836734693875,0.0891156462585034,0.5612244897959183,0.8707482993197279
96701,0.4246153846153846,0.1,0.6030769230769231,0.8953846153846153
96702,0.42,0.122,0.6,0.91
96710,0.5076142131979695,0.05583756345177665,0.5964467005076142,0.8705583756345178
96711,0.43243243243243246,0.14114114114114115,0.6546546546546547,0.8648648648648649
96770,0.37872340425531914,0.10212765957446808,0.5574468085106383,0.8638297872340426
96771,0.49122807017543857,0.07894736842105263,0.5614035087719298,0.8771929824561403
96773,0.5133531157270029,0.10979228486646884,0.5667655786350149,0.8902077151335311
96774,0.5901639344262295,0.07103825136612021,0.6338797814207651,0.8469945355191257
96776,0.5970149253731343,0.06343283582089553,0.6828358208955224,0.8246268656716418
97347,0.4166666666666667,0.10833333333333334,0.6083333333333333,0.9416666666666667
97348,0.3858520900321543,0.10610932475884244,0.5337620578778135,0.9485530546623794
97349,0.4239350912778905,0.09330628803245436,0.5537525354969574,0.9513184584178499
97351,0.4170403587443946,0.08968609865470852,0.6502242152466368,0.9327354260089686
97360,0.5283018867924528,0.08324084350721421,0.6026637069922308,0.9001109877913429
97407,0.44091903719912473,0.10065645514223195,0.5820568927789934,0.9201312910284464
97408,0.3582089552238806,0.14593698175787728,0.5920398009950248,0.9270315091210614
97409,0.39327731092436974,0.09915966386554621,0.5983193277310924,0.9126050420168067
97410,0.43537414965986393,0.08163265306122448,0.5714285714285714,0.8979591836734694
97411,0.48984771573604063,0.10406091370558376,0.6116751269035533,0.9086294416243654
97412,0.4988584474885845,0.07648401826484018,0.615296803652968,0.9212328767123288
97413,0.5206738131699847,0.05972434915773354,0.5911179173047473,0.9127105666156202
97414,0.5185537583254044,0.06470028544243578,0.5623215984776403,0.90104662226451
97415,0.464255677039529,0.0941968040370059,0.5651808242220353,0.8881412952060556
97416,0.4592074592074592,0.08391608391608392,0.5594405594405595,0.9277389277389277
97424,0.4563106796116505,0.07766990291262135,0.7184466019417476,0.8349514563106796
97425,0.5536585365853659,0.08780487804878048,0.6073170731707317,0.8560975609756097
97464,0.5588235294117647,0.08823529411764706,0.5294117647058824,0.9411764705882353
97465,0.5151515151515151,0.07925407925407925,0.5710955710955711,0.8857808857808858
97466,0.5009174311926605,0.09174311926605505,0.5486238532110091,0.8330275229357799
97484,0.4217687074829932,0.1054421768707483,0.5476190476190477,0.8741496598639455
97487,0.5439469320066335,0.0845771144278607,0.6102819237147595,0.8922056384742952
97488,0.6156111929307806,0.05743740795287187,0.6126656848306333,0.9013254786450663
98062,0.5308641975308642,0.04938271604938271,0.6049382716049383,0.9691358024691358
98063,0.41830065359477125,0.13071895424836602,0.5490196078431373,0.9084967320261438
98064,0.42735042735042733,0.06837606837606838,0.5683760683760684,0.9529914529914529
98069,0.5,0.13953488372093023,0.5813953488372093,0.8837209302325582
98070,0.34,0.14,0.52,0.92
98083,0.40942028985507245,0.09057971014492754,0.5869565217391305,0.9311594202898551
98086,0.514018691588785,0.06542056074766354,0.616822429906542,0.897196261682243
98119,0.45288994457640536,0.09422011084718923,0.6247030878859857,0.9382422802850356
98120,0.41467304625199364,0.10366826156299841,0.543859649122807,0.9234449760765551
98121,0.4836722119531731,0.10227972889710413,0.5871842267406038,0.9118915588416513
98122,0.4547413793103448,0.08620689655172414,0.5581896551724138,0.9094827586206896
98123,0.4112903225806452,0.09274193548387097,0.5866935483870968,0.8810483870967742
98124,0.4532803180914513,0.1073558648111332,0.5546719681908548,0.9204771371769384
98125,0.45030425963488846,0.09432048681541583,0.552738336713996,0.936105476673428
98126,0.5139664804469274,0.09162011173184358,0.5832402234636872,0.8927374301675978
98127,0.48462484624846247,0.1002460024600246,0.5873308733087331,0.8856088560885609
98128,0.516213847502191,0.07099035933391762,0.6064855390008764,0.9044697633654689
98129,0.46272493573264784,0.09511568123393316,0.5672664952870609,0.9065981148243359
98130,0.46578947368421053,0.11315789473684211,0.5657894736842105,0.9157894736842105
98138,0.4831223628691983,0.08860759493670886,0.6392405063291139,0.8417721518987342
98178,0.574468085106383,0.10638297872340426,0.46808510638297873,0.8404255319148937
98180,0.5173333333333333,0.08533333333333333,0.5573333333333333,0.8693333333333333
98198,0.5666666666666667,0.08333333333333333,0.5944444444444444,0.8777777777777778
98199,0.5555555555555556,0.0915032679738562,0.6122004357298475,0.8845315904139434
98200,0.5565410199556541,0.07206208425720621,0.61529933481153,0.8625277161862528
98201,0.6138996138996139,0.0694980694980695,0.6525096525096525,0.9092664092664092
98778,0.4090909090909091,0.12337662337662338,0.538961038961039,0.922077922077922
98779,0.3880597014925373,0.1044776119402985,0.5895522388059702,0.9328358208955224
98783,0.5124378109452736,0.09701492537313433,0.5696517412935324,0.8507462686567164
98784,0.47904191616766467,0.09580838323353294,0.6526946107784432,0.9341317365269461
98797,0.42934782608695654,0.08695652173913043,0.5869565217391305,0.8913043478260869
98799,0.425531914893617,0.10283687943262411,0.5212765957446809,0.8226950354609929
98800,0.5267857142857143,0.06696428571428571,0.5892857142857143,0.8861607142857143
98802,0.5555555555555556,0.0798611111111111,0.5798611111111112,0.8368055555555556
98833,0.3895274584929757,0.09195402298850575,0.665389527458493,0.9182630906768838
