home_grid,age,gender,is_local,ses,avg_dis
128807,a4,1,Y,30,6.115
128807,a4,2,N,30,1.486
128807,a4,2,Y,30,3.616
128807,a5,1,N,30,10.969
128807,a5,1,Y,30,4.964
128807,a5,2,N,30,4.186
128807,a5,2,Y,30,6.84
128807,a6,1,N,30,3.329
128807,a6,1,Y,30,4.79
128807,a6,2,N,30,2.511
128807,a6,2,Y,30,5.32
128807,a7,1,Y,30,2.337
128807,a7,2,N,30,7.054
128807,a7,2,Y,30,2.124
128810,a2,1,N,52,2.082
128810,a2,1,Y,52,3.895
128810,a2,2,Y,52,2.178
128810,a3,1,Y,52,5.211
128810,a3,2,N,52,1.205
128810,a3,2,Y,52,4.221
128810,a4,1,N,52,3.456
128810,a4,1,Y,52,4.765
128810,a4,2,N,52,15.757
128810,a4,2,Y,52,7.976
128810,a5,1,Y,52,5.152
128810,a5,2,N,52,6.621
128810,a5,2,Y,52,12.576
128810,a6,1,Y,52,14.592
128810,a6,2,Y,52,6.944
128810,a7,1,Y,52,1.926
128810,a7,2,Y,52,2.564
128811,a1,1,Y,60,9.824
128811,a1,2,Y,60,9.852
128811,a2,1,N,60,2.808
128811,a2,1,Y,60,6.03
128811,a2,2,N,60,8.72
128811,a2,2,Y,60,8.456
128811,a3,1,N,60,8.514
128811,a3,1,Y,60,9.549
128811,a3,2,N,60,21.019
128811,a3,2,Y,60,5.754
128811,a4,1,N,60,4.925
128811,a4,1,Y,60,4.731
128811,a4,2,N,60,3.658
128811,a4,2,Y,60,8.163
128811,a5,1,N,60,2.34
128811,a5,1,Y,60,8.816
128811,a5,2,N,60,6.884
128811,a5,2,Y,60,5.346
128811,a6,1,N,60,3.274
128811,a6,1,Y,60,5.526
128811,a6,2,N,60,5.973
128811,a6,2,Y,60,7.705
128811,a7,1,N,60,5.581
128811,a7,1,Y,60,5.35
128811,a7,2,Y,60,3.712
128812,a1,1,N,51,5.978
128812,a2,1,N,51,4.728
128812,a2,1,Y,51,9.605
128812,a2,2,N,51,7.122
128812,a2,2,Y,51,11.96
128812,a3,1,N,51,4.153
128812,a3,1,Y,51,6.663
128812,a3,2,N,51,5.456
128812,a3,2,Y,51,10.923
128812,a4,1,N,51,1.812
128812,a4,1,Y,51,7.626
128812,a4,2,N,51,6.999
128812,a4,2,Y,51,6.616
128812,a5,1,N,51,5.088
128812,a5,1,Y,51,5.694
128812,a5,2,N,51,11.766
128812,a5,2,Y,51,6.223
128812,a6,1,N,51,6.766
128812,a6,1,Y,51,5.144
128812,a6,2,N,51,4.942
128812,a6,2,Y,51,9.121
128812,a7,1,N,51,10.77
128812,a7,1,Y,51,4.521
128812,a7,2,N,51,5.421
128812,a7,2,Y,51,13.371
128813,a1,1,Y,52,17.048
128813,a2,1,N,52,13.448
128813,a2,1,Y,52,8.755
128813,a2,2,N,52,1.609
128813,a2,2,Y,52,8.692
128813,a3,1,N,52,4.761
128813,a3,1,Y,52,7.747
128813,a3,2,N,52,3.163
128813,a3,2,Y,52,8.351
128813,a4,1,N,52,7.916
128813,a4,1,Y,52,6.916
128813,a4,2,N,52,6.485
128813,a4,2,Y,52,8.72
128813,a5,1,N,52,5.371
128813,a5,1,Y,52,7.355
128813,a5,2,N,52,7.393
128813,a5,2,Y,52,5.66
128813,a6,1,N,52,4.659
128813,a6,1,Y,52,5.792
128813,a6,2,N,52,7.53
128813,a6,2,Y,52,7.525
128813,a7,1,N,52,2.671
128813,a7,1,Y,52,8.193
128813,a7,2,N,52,8.817
128813,a7,2,Y,52,10.05
128814,a1,1,N,54,0.352
128814,a1,1,Y,54,1.46
128814,a2,1,N,54,6.595
128814,a2,1,Y,54,13.161
128814,a2,2,N,54,6.626
128814,a2,2,Y,54,6.647
128814,a3,1,N,54,8.576
128814,a3,1,Y,54,8.411
128814,a3,2,N,54,6.8
128814,a3,2,Y,54,7.865
128814,a4,1,N,54,7.783
128814,a4,1,Y,54,6.988
128814,a4,2,N,54,5.169
128814,a4,2,Y,54,7.685
128814,a5,1,N,54,14.221
128814,a5,1,Y,54,6.361
128814,a5,2,N,54,11.454
128814,a5,2,Y,54,5.464
128814,a6,1,N,54,1.789
128814,a6,1,Y,54,5.841
128814,a6,2,N,54,4.227
128814,a6,2,Y,54,6.069
128814,a7,1,N,54,5.38
128814,a7,1,Y,54,5.177
128814,a7,2,N,54,6.289
128814,a7,2,Y,54,6.113
128815,a1,2,Y,54,3.512
128815,a2,1,N,54,9.768
128815,a2,1,Y,54,8.232
128815,a2,2,N,54,8.596
128815,a2,2,Y,54,5.794
128815,a3,1,N,54,9.514
128815,a3,1,Y,54,8.136
128815,a3,2,N,54,13.037
128815,a3,2,Y,54,7.015
128815,a4,1,N,54,9.841
128815,a4,1,Y,54,6.165
128815,a4,2,N,54,5.921
128815,a4,2,Y,54,7.663
128815,a5,1,N,54,8.333
128815,a5,1,Y,54,8.067
128815,a5,2,N,54,3.214
128815,a5,2,Y,54,5.512
128815,a6,1,N,54,3.234
128815,a6,1,Y,54,6.111
128815,a6,2,N,54,7.418
128815,a6,2,Y,54,3.398
128815,a7,1,Y,54,3.849
128815,a7,2,N,54,7.245
128815,a7,2,Y,54,4.392
128820,a1,1,Y,40,3.484
128820,a1,2,Y,40,1.043
128820,a2,1,N,40,12.843
128820,a2,1,Y,40,8.787
128820,a2,2,N,40,5.999
128820,a2,2,Y,40,12.417
128820,a3,1,N,40,4.589
128820,a3,1,Y,40,8.525
128820,a3,2,N,40,7.018
128820,a3,2,Y,40,9.323
128820,a4,1,N,40,6.145
128820,a4,1,Y,40,8.594
128820,a4,2,N,40,7.986
128820,a4,2,Y,40,7.579
128820,a5,1,N,40,8.592
128820,a5,1,Y,40,5.348
128820,a5,2,N,40,11.35
128820,a5,2,Y,40,6.943
128820,a6,1,N,40,5.884
128820,a6,1,Y,40,8.557
128820,a6,2,N,40,8.791
128820,a6,2,Y,40,6.055
128820,a7,1,N,40,2.621
128820,a7,1,Y,40,6.549
128820,a7,2,N,40,6.063
128820,a7,2,Y,40,3.398
128821,a1,1,N,38,20.034
128821,a1,1,Y,38,16.738
128821,a1,2,N,38,6.78
128821,a1,2,Y,38,10.34
128821,a2,1,N,38,10.373
128821,a2,1,Y,38,10.077
128821,a2,2,N,38,9.382
128821,a2,2,Y,38,9.665
128821,a3,1,N,38,7.833
128821,a3,1,Y,38,9.54
128821,a3,2,N,38,7.97
128821,a3,2,Y,38,9.265
128821,a4,1,N,38,6.113
128821,a4,1,Y,38,8.879
128821,a4,2,N,38,10.312
128821,a4,2,Y,38,7.555
128821,a5,1,N,38,5.704
128821,a5,1,Y,38,8.786
128821,a5,2,N,38,7.981
128821,a5,2,Y,38,8.025
128821,a6,1,N,38,8.2
128821,a6,1,Y,38,8.62
128821,a6,2,N,38,7.392
128821,a6,2,Y,38,7.596
128821,a7,1,N,38,6.618
128821,a7,1,Y,38,8.141
128821,a7,2,N,38,8.156
128821,a7,2,Y,38,8.142
128822,a1,1,Y,40,11.112
128822,a2,1,N,40,9.145
128822,a2,1,Y,40,7.829
128822,a2,2,N,40,4.783
128822,a2,2,Y,40,8.771
128822,a3,1,N,40,8.632
128822,a3,1,Y,40,7.967
128822,a3,2,N,40,8.814
128822,a3,2,Y,40,7.974
128822,a4,1,N,40,8.666
128822,a4,1,Y,40,7.183
128822,a4,2,N,40,7.832
128822,a4,2,Y,40,7.537
128822,a5,1,N,40,5.84
128822,a5,1,Y,40,6.519
128822,a5,2,N,40,10.556
128822,a5,2,Y,40,6.431
128822,a6,1,N,40,4.771
128822,a6,1,Y,40,8.348
128822,a6,2,N,40,3.901
128822,a6,2,Y,40,6.34
128822,a7,1,N,40,9.155
128822,a7,1,Y,40,6.711
128822,a7,2,N,40,4.108
128822,a7,2,Y,40,7.899
128823,a1,1,Y,48,4.919
128823,a1,2,Y,48,1.009
128823,a2,1,N,48,6.476
128823,a2,1,Y,48,7.784
128823,a2,2,N,48,12.298
128823,a2,2,Y,48,7.725
128823,a3,1,N,48,9.936
128823,a3,1,Y,48,7.463
128823,a3,2,N,48,7.201
128823,a3,2,Y,48,6.774
128823,a4,1,N,48,6.208
128823,a4,1,Y,48,7.28
128823,a4,2,N,48,10.773
128823,a4,2,Y,48,7.118
128823,a5,1,N,48,6.855
128823,a5,1,Y,48,6.021
128823,a5,2,N,48,10.608
128823,a5,2,Y,48,6.78
128823,a6,1,N,48,4.978
128823,a6,1,Y,48,5.09
128823,a6,2,N,48,9.788
128823,a6,2,Y,48,8.304
128823,a7,1,N,48,0.882
128823,a7,1,Y,48,2.657
128823,a7,2,N,48,7.783
128823,a7,2,Y,48,9.136
128824,a1,1,N,31,1.43
128824,a2,1,N,31,5.597
128824,a2,1,Y,31,7.965
128824,a2,2,N,31,15.793
128824,a2,2,Y,31,9.591
128824,a3,1,N,31,4.682
128824,a3,1,Y,31,8.244
128824,a3,2,N,31,6.586
128824,a3,2,Y,31,7.385
128824,a4,1,N,31,9.547
128824,a4,1,Y,31,6.669
128824,a4,2,N,31,4.7
128824,a4,2,Y,31,5.272
128824,a5,1,N,31,8.542
128824,a5,1,Y,31,5.601
128824,a5,2,N,31,1.582
128824,a5,2,Y,31,7.934
128824,a6,1,N,31,3.463
128824,a6,1,Y,31,7.866
128824,a6,2,N,31,11.481
128824,a6,2,Y,31,6.346
128824,a7,1,N,31,27.256
128824,a7,1,Y,31,4.582
128824,a7,2,N,31,1.966
128824,a7,2,Y,31,1.789
128825,a1,1,Y,29,1.722
128825,a2,1,N,29,15.516
128825,a2,1,Y,29,8.151
128825,a2,2,N,29,11.659
128825,a2,2,Y,29,7.105
128825,a3,1,N,29,6.022
128825,a3,1,Y,29,4.958
128825,a3,2,N,29,7.758
128825,a3,2,Y,29,8.046
128825,a4,1,N,29,6.563
128825,a4,1,Y,29,7.108
128825,a4,2,N,29,3.809
128825,a4,2,Y,29,4.766
128825,a5,1,N,29,5.885
128825,a5,1,Y,29,6.86
128825,a5,2,N,29,1.996
128825,a5,2,Y,29,6.592
128825,a6,1,N,29,10.863
128825,a6,1,Y,29,4.611
128825,a6,2,N,29,2.092
128825,a6,2,Y,29,6.43
128825,a7,1,N,29,4.807
128825,a7,1,Y,29,5.214
128825,a7,2,N,29,6.537
128825,a7,2,Y,29,1.406
128827,a2,1,N,96,5.45
128827,a2,1,Y,96,4.452
128827,a2,2,Y,96,2.203
128827,a3,1,N,96,13.683
128827,a3,1,Y,96,4.413
128827,a3,2,N,96,8.324
128827,a3,2,Y,96,5.01
128827,a4,1,N,96,6.091
128827,a4,1,Y,96,4.69
128827,a4,2,Y,96,6.417
128827,a5,1,N,96,9.593
128827,a5,1,Y,96,5.855
128827,a5,2,N,96,5.383
128827,a5,2,Y,96,10.438
128827,a6,1,Y,96,10.121
128827,a6,2,Y,96,7.35
128827,a7,2,Y,96,12.866
128828,a1,2,Y,38,1.361
128828,a2,1,N,38,4.957
128828,a2,1,Y,38,6.581
128828,a2,2,N,38,9.44
128828,a2,2,Y,38,7.259
128828,a3,1,N,38,11.312
128828,a3,1,Y,38,5.718
128828,a3,2,N,38,11.021
128828,a3,2,Y,38,9.038
128828,a3,3,Y,38,9.758
128828,a4,1,N,38,9.103
128828,a4,1,Y,38,6.294
128828,a4,2,N,38,6.539
128828,a4,2,Y,38,5.755
128828,a5,1,N,38,8.715
128828,a5,1,Y,38,4.244
128828,a5,2,N,38,3.777
128828,a5,2,Y,38,5.185
128828,a6,1,N,38,8.131
128828,a6,1,Y,38,4.361
128828,a6,2,Y,38,4.847
128828,a7,1,Y,38,12.126
128828,a7,2,Y,38,6.863
128829,a1,1,Y,38,1.202
128829,a2,1,N,38,8.315
128829,a2,1,Y,38,8.323
128829,a2,2,N,38,4.666
128829,a2,2,Y,38,6.088
128829,a3,1,N,38,9.656
128829,a3,1,Y,38,9.243
128829,a3,2,N,38,4.954
128829,a3,2,Y,38,4.54
128829,a4,1,N,38,4.025
128829,a4,1,Y,38,4.796
128829,a4,2,N,38,5.299
128829,a4,2,Y,38,5.318
128829,a5,1,N,38,6.699
128829,a5,1,Y,38,5.398
128829,a5,2,N,38,2.572
128829,a5,2,Y,38,3.808
128829,a6,1,N,38,5.675
128829,a6,1,Y,38,4.339
128829,a6,2,N,38,8.868
128829,a6,2,Y,38,3.472
128829,a7,1,N,38,3.402
128829,a7,1,Y,38,6.132
128829,a7,2,Y,38,6.146
128830,a1,1,Y,32,9.128
128830,a1,2,Y,32,3.895
128830,a2,1,N,32,5.413
128830,a2,1,Y,32,7.335
128830,a2,2,N,32,7.283
128830,a2,2,Y,32,7.376
128830,a3,1,N,32,6.611
128830,a3,1,Y,32,7.395
128830,a3,2,N,32,6.852
128830,a3,2,Y,32,6.533
128830,a4,1,N,32,7.195
128830,a4,1,Y,32,5.719
128830,a4,2,N,32,9.025
128830,a4,2,Y,32,6.049
128830,a5,1,N,32,7.187
128830,a5,1,Y,32,6.033
128830,a5,2,N,32,4.101
128830,a5,2,Y,32,6.801
128830,a6,1,N,32,6.737
128830,a6,1,Y,32,7.691
128830,a6,2,N,32,6.372
128830,a6,2,Y,32,6.594
128830,a7,1,N,32,3.594
128830,a7,1,Y,32,5.676
128830,a7,2,N,32,12.328
128830,a7,2,Y,32,3.166
128831,a2,1,N,31,4.773
128831,a2,1,Y,31,4.823
128831,a2,2,N,31,12.915
128831,a2,2,Y,31,4.01
128831,a3,1,N,31,6.737
128831,a3,1,Y,31,6.98
128831,a3,2,N,31,3.957
128831,a3,2,Y,31,7.101
128831,a4,1,N,31,7.069
128831,a4,1,Y,31,4.217
128831,a4,2,Y,31,4.997
128831,a5,1,N,31,6.288
128831,a5,1,Y,31,4.152
128831,a5,2,N,31,12.641
128831,a5,2,Y,31,5.813
128831,a6,1,N,31,2.8
128831,a6,1,Y,31,6.397
128831,a6,2,N,31,1.694
128831,a6,2,Y,31,2.742
128831,a7,1,N,31,5.46
128831,a7,2,Y,31,3.027
128832,a1,1,N,25,4.927
128832,a2,1,N,25,10.374
128832,a2,1,Y,25,4.999
128832,a2,2,N,25,12.958
128832,a2,2,Y,25,5.714
128832,a3,1,N,25,5.085
128832,a3,1,Y,25,5.715
128832,a3,2,N,25,4.943
128832,a3,2,Y,25,5.529
128832,a4,1,N,25,9.914
128832,a4,1,Y,25,8.245
128832,a4,2,Y,25,5.526
128832,a5,1,N,25,7.391
128832,a5,1,Y,25,2.6
128832,a5,2,N,25,2.522
128832,a5,2,Y,25,2.9
128832,a6,1,N,25,7.047
128832,a6,1,Y,25,3.956
128832,a6,2,N,25,2.173
128832,a6,2,Y,25,3.746
128832,a7,1,Y,25,2.576
128832,a7,2,Y,25,6.062
128836,a2,1,N,39,12.519
128836,a2,1,Y,39,4.836
128836,a2,2,N,39,5.767
128836,a2,2,Y,39,7.463
128836,a3,1,N,39,3.461
128836,a3,1,Y,39,5.652
128836,a3,2,N,39,4.062
128836,a3,2,Y,39,5.847
128836,a4,1,N,39,1.53
128836,a4,1,Y,39,6.096
128836,a4,2,N,39,5.737
128836,a4,2,Y,39,7.18
128836,a5,1,N,39,5.112
128836,a5,1,Y,39,3.48
128836,a5,2,N,39,9.12
128836,a5,2,Y,39,6.424
128836,a6,1,N,39,1.394
128836,a6,1,Y,39,7.894
128836,a6,2,N,39,6.109
128836,a6,2,Y,39,5.81
128836,a7,1,Y,39,2.333
128836,a7,2,N,39,4.158
128836,a7,2,Y,39,7.523
128837,a2,1,N,39,5.703
128837,a2,1,Y,39,5.25
128837,a2,2,N,39,5.796
128837,a2,2,Y,39,8.07
128837,a3,1,N,39,17.208
128837,a3,1,Y,39,7.394
128837,a3,2,N,39,4.97
128837,a3,2,Y,39,6.291
128837,a4,1,N,39,17.612
128837,a4,1,Y,39,5.687
128837,a4,2,N,39,7.596
128837,a4,2,Y,39,7.238
128837,a5,1,N,39,8.628
128837,a5,1,Y,39,4.588
128837,a5,2,N,39,5.634
128837,a5,2,Y,39,8.036
128837,a6,1,N,39,2.287
128837,a6,1,Y,39,7.918
128837,a6,2,N,39,3.847
128837,a6,2,Y,39,3.643
128837,a7,1,Y,39,12.389
128837,a7,2,N,39,9.248
128837,a7,2,Y,39,3.247
128838,a2,1,N,31,11.074
128838,a2,1,Y,31,5.267
128838,a2,2,N,31,6.234
128838,a2,2,Y,31,3.724
128838,a3,1,N,31,4.126
128838,a3,1,Y,31,5.373
128838,a3,2,N,31,7.375
128838,a3,2,Y,31,5.92
128838,a4,1,N,31,5.593
128838,a4,1,Y,31,5.576
128838,a4,2,N,31,6.408
128838,a4,2,Y,31,6.298
128838,a5,1,N,31,4.009
128838,a5,1,Y,31,4.601
128838,a5,2,N,31,3.712
128838,a5,2,Y,31,3.178
128838,a6,1,N,31,11.706
128838,a6,1,Y,31,6.373
128838,a6,2,N,31,4.717
128838,a6,2,Y,31,6.513
128838,a7,1,N,31,7.813
128838,a7,1,Y,31,10.778
128838,a7,2,N,31,4.139
128838,a7,2,Y,31,3.95
128839,a1,1,Y,38,7.216
128839,a1,2,Y,38,8.701
128839,a2,1,N,38,12.387
128839,a2,1,Y,38,5.648
128839,a2,2,N,38,5.218
128839,a2,2,Y,38,7.113
128839,a3,1,N,38,4.827
128839,a3,1,Y,38,6.769
128839,a3,2,N,38,11.4
128839,a3,2,Y,38,4.535
128839,a4,1,N,38,6.827
128839,a4,1,Y,38,6.691
128839,a4,2,N,38,6.749
128839,a4,2,Y,38,5.473
128839,a5,1,N,38,7.768
128839,a5,1,Y,38,6.826
128839,a5,2,N,38,3.996
128839,a5,2,Y,38,6.438
128839,a6,1,N,38,7.626
128839,a6,1,Y,38,7.678
128839,a6,2,N,38,3.63
128839,a6,2,Y,38,5.25
128839,a7,1,N,38,3.19
128839,a7,1,Y,38,4.59
128839,a7,2,N,38,3.832
128839,a7,2,Y,38,6.173
128840,a1,1,Y,41,4.263
128840,a2,1,N,41,6.55
128840,a2,1,Y,41,7.395
128840,a2,2,N,41,3.666
128840,a2,2,Y,41,4.942
128840,a3,1,N,41,4.564
128840,a3,1,Y,41,5.61
128840,a3,2,N,41,8.461
128840,a3,2,Y,41,6.095
128840,a4,1,N,41,6.687
128840,a4,1,Y,41,6.167
128840,a4,2,N,41,6.073
128840,a4,2,Y,41,4.468
128840,a5,1,N,41,11.943
128840,a5,1,Y,41,7.936
128840,a5,2,N,41,7.726
128840,a5,2,Y,41,6.4
128840,a6,1,N,41,4.132
128840,a6,1,Y,41,7.02
128840,a6,2,N,41,12.59
128840,a6,2,Y,41,6.999
128840,a7,1,N,41,3.524
128840,a7,1,Y,41,4.302
128840,a7,2,N,41,2.493
128840,a7,2,Y,41,2.627
128842,a1,1,Y,43,2.788
128842,a1,2,Y,43,17.788
128842,a2,1,N,43,2.224
128842,a2,1,Y,43,9.044
128842,a2,2,N,43,6.084
128842,a2,2,Y,43,8.134
128842,a3,1,N,43,4.97
128842,a3,1,Y,43,6.157
128842,a3,2,N,43,4.161
128842,a3,2,Y,43,7.529
128842,a4,1,N,43,5.675
128842,a4,1,Y,43,6.403
128842,a4,2,N,43,5.014
128842,a4,2,Y,43,8.949
128842,a5,1,N,43,10.028
128842,a5,1,Y,43,7.231
128842,a5,2,N,43,4.62
128842,a5,2,Y,43,6.915
128842,a6,1,N,43,3.161
128842,a6,1,Y,43,4.448
128842,a6,2,N,43,5.933
128842,a6,2,Y,43,7.88
128842,a7,1,Y,43,4.099
128842,a7,2,N,43,4.191
128842,a7,2,Y,43,8.443
128843,a1,1,Y,39,2.492
128843,a1,2,N,39,2.218
128843,a1,2,Y,39,9.248
128843,a2,1,N,39,3.918
128843,a2,1,Y,39,8.523
128843,a2,2,N,39,7.823
128843,a2,2,Y,39,8.082
128843,a3,1,N,39,7.737
128843,a3,1,Y,39,7.637
128843,a3,2,N,39,6.779
128843,a3,2,Y,39,7.217
128843,a4,1,N,39,6.485
128843,a4,1,Y,39,6.64
128843,a4,2,N,39,5.103
128843,a4,2,Y,39,5.969
128843,a5,1,N,39,5.777
128843,a5,1,Y,39,7.317
128843,a5,2,N,39,4.201
128843,a5,2,Y,39,6.118
128843,a6,1,N,39,5.138
128843,a6,1,Y,39,6.881
128843,a6,2,N,39,3.136
128843,a6,2,Y,39,6.457
128843,a7,1,N,39,5.548
128843,a7,1,Y,39,7.152
128843,a7,2,N,39,3.645
128843,a7,2,Y,39,5.603
128844,a1,1,Y,35,1.453
128844,a1,2,Y,35,9.247
128844,a2,1,N,35,5.4
128844,a2,1,Y,35,6.403
128844,a2,2,N,35,2.183
128844,a2,2,Y,35,6.604
128844,a3,1,N,35,7.699
128844,a3,1,Y,35,6.116
128844,a3,2,N,35,6.772
128844,a3,2,Y,35,6.581
128844,a4,1,N,35,6.898
128844,a4,1,Y,35,6.301
128844,a4,2,N,35,4.662
128844,a4,2,Y,35,6.119
128844,a5,1,N,35,6.302
128844,a5,1,Y,35,6.749
128844,a5,2,N,35,2.368
128844,a5,2,Y,35,7.306
128844,a6,1,N,35,7.311
128844,a6,1,Y,35,6.189
128844,a6,2,N,35,4.889
128844,a6,2,Y,35,6.129
128844,a7,1,N,35,3.238
128844,a7,1,Y,35,5.2
128844,a7,2,Y,35,4.815
128845,a1,1,Y,19,7.148
128845,a2,1,N,19,4.22
128845,a2,1,Y,19,6.155
128845,a2,2,N,19,8.441
128845,a2,2,Y,19,6.018
128845,a3,1,N,19,7.047
128845,a3,1,Y,19,6.244
128845,a3,2,N,19,2.369
128845,a3,2,Y,19,7.053
128845,a4,1,N,19,2.753
128845,a4,1,Y,19,7.733
128845,a4,2,N,19,8.097
128845,a4,2,Y,19,7.296
128845,a5,1,N,19,6.435
128845,a5,1,Y,19,8.673
128845,a5,2,N,19,5.855
128845,a5,2,Y,19,3.812
128845,a6,1,N,19,4.556
128845,a6,1,Y,19,6.604
128845,a6,2,N,19,4.48
128845,a6,2,Y,19,7.177
128845,a7,1,N,19,5.839
128845,a7,1,Y,19,5.968
128845,a7,2,N,19,3.854
128845,a7,2,Y,19,6.17
128846,a1,1,N,40,6.348
128846,a1,2,N,40,10.463
128846,a1,2,Y,40,9.126
128846,a2,1,N,40,5.268
128846,a2,1,Y,40,6.009
128846,a2,2,N,40,6.237
128846,a2,2,Y,40,8.756
128846,a3,1,N,40,5.733
128846,a3,1,Y,40,6.95
128846,a3,2,N,40,5.8
128846,a3,2,Y,40,6.763
128846,a4,1,N,40,7.041
128846,a4,1,Y,40,5.482
128846,a4,2,N,40,5.264
128846,a4,2,Y,40,5.876
128846,a5,1,N,40,7.002
128846,a5,1,Y,40,5.276
128846,a5,2,N,40,5.602
128846,a5,2,Y,40,4.299
128846,a6,1,N,40,3.883
128846,a6,1,Y,40,4.363
128846,a6,2,N,40,4.791
128846,a6,2,Y,40,4.355
128846,a7,1,N,40,5.546
128846,a7,1,Y,40,3.553
128846,a7,2,N,40,3.306
128846,a7,2,Y,40,11.247
128847,a1,1,Y,22,3.637
128847,a1,2,Y,22,4.265
128847,a2,1,N,22,7.492
128847,a2,1,Y,22,9.506
128847,a2,2,N,22,7.335
128847,a2,2,Y,22,8.875
128847,a3,1,N,22,9.54
128847,a3,1,Y,22,7.403
128847,a3,2,N,22,8.114
128847,a3,2,Y,22,6.855
128847,a4,1,N,22,5.795
128847,a4,1,Y,22,7.424
128847,a4,2,N,22,9.953
128847,a4,2,Y,22,7.65
128847,a5,1,N,22,8.858
128847,a5,1,Y,22,6.515
128847,a5,2,N,22,7.674
128847,a5,2,Y,22,7.355
128847,a6,1,N,22,4.056
128847,a6,1,Y,22,8.867
128847,a6,2,N,22,3.761
128847,a6,2,Y,22,6.688
128847,a7,1,N,22,3.871
128847,a7,1,Y,22,3.537
128847,a7,2,N,22,1.207
128847,a7,2,Y,22,4.449
128848,a1,1,Y,30,12.363
128848,a2,1,N,30,8.205
128848,a2,1,Y,30,6.818
128848,a2,2,N,30,5.808
128848,a2,2,Y,30,5.064
128848,a3,1,N,30,4.506
128848,a3,1,Y,30,5.768
128848,a3,2,N,30,4.023
128848,a3,2,Y,30,5.715
128848,a4,1,N,30,4.417
128848,a4,1,Y,30,6.608
128848,a4,2,N,30,4.826
128848,a4,2,Y,30,6.813
128848,a5,1,N,30,8.564
128848,a5,1,Y,30,7.738
128848,a5,2,N,30,3.352
128848,a5,2,Y,30,3.582
128848,a6,1,N,30,6.074
128848,a6,1,Y,30,4.942
128848,a6,2,N,30,4.314
128848,a6,2,Y,30,7.755
128848,a7,1,N,30,1.369
128848,a7,1,Y,30,3.089
128848,a7,2,N,30,1.182
128848,a7,2,Y,30,3.445
128850,a1,1,N,49,2.257
128850,a1,2,N,49,18.697
128850,a1,2,Y,49,8.647
128850,a2,1,N,49,6.445
128850,a2,1,Y,49,7.177
128850,a2,2,N,49,5.917
128850,a2,2,Y,49,7.229
128850,a3,1,N,49,7.011
128850,a3,1,Y,49,8.105
128850,a3,2,N,49,7.405
128850,a3,2,Y,49,7.781
128850,a4,1,N,49,8.658
128850,a4,1,Y,49,6.345
128850,a4,2,N,49,7.577
128850,a4,2,Y,49,5.427
128850,a5,1,N,49,6.212
128850,a5,1,Y,49,7.827
128850,a5,2,N,49,5.469
128850,a5,2,Y,49,7.88
128850,a6,1,N,49,7.126
128850,a6,1,Y,49,5.096
128850,a6,2,N,49,9.723
128850,a6,2,Y,49,7.073
128850,a7,1,N,49,3.719
128850,a7,1,Y,49,6.098
128850,a7,2,N,49,8.854
128850,a7,2,Y,49,7.224
128851,a1,1,N,35,1.769
128851,a1,1,Y,35,11.599
128851,a1,2,Y,35,7.524
128851,a2,1,N,35,5.179
128851,a2,1,Y,35,7.583
128851,a2,2,N,35,5.465
128851,a2,2,Y,35,6.372
128851,a3,1,N,35,6.069
128851,a3,1,Y,35,7.758
128851,a3,2,N,35,6.871
128851,a3,2,Y,35,5.554
128851,a4,1,N,35,5.375
128851,a4,1,Y,35,7.806
128851,a4,2,N,35,9.698
128851,a4,2,Y,35,5.433
128851,a5,1,N,35,4.552
128851,a5,1,Y,35,6.922
128851,a5,2,N,35,5.962
128851,a5,2,Y,35,5.981
128851,a6,1,N,35,8.079
128851,a6,1,Y,35,4.84
128851,a6,2,N,35,4.339
128851,a6,2,Y,35,7.273
128851,a7,1,N,35,0.44
128851,a7,1,Y,35,5.072
128851,a7,2,N,35,2.287
128851,a7,2,Y,35,5.55
128857,a1,1,Y,50,1.382
128857,a1,2,Y,50,9.401
128857,a2,1,N,50,10.575
128857,a2,1,Y,50,9.238
128857,a2,2,N,50,13.753
128857,a2,2,Y,50,8.562
128857,a3,1,N,50,8.056
128857,a3,1,Y,50,7.487
128857,a3,2,N,50,8.177
128857,a3,2,Y,50,7.23
128857,a4,1,N,50,7.123
128857,a4,1,Y,50,6.782
128857,a4,2,N,50,6.224
128857,a4,2,Y,50,5.191
128857,a5,1,N,50,8.364
128857,a5,1,Y,50,6.316
128857,a5,2,N,50,7.079
128857,a5,2,Y,50,5.768
128857,a6,1,N,50,5.408
128857,a6,1,Y,50,4.159
128857,a6,2,N,50,4.695
128857,a6,2,Y,50,4.334
128857,a7,1,N,50,3.661
128857,a7,1,Y,50,4.748
128857,a7,2,N,50,1.762
128857,a7,2,Y,50,4.707
128858,a1,1,N,49,11.301
128858,a1,1,Y,49,0.722
128858,a1,2,N,49,29.455
128858,a1,2,Y,49,7.531
128858,a2,1,N,49,7.538
128858,a2,1,Y,49,6.277
128858,a2,2,N,49,7.432
128858,a2,2,Y,49,6.026
128858,a3,1,N,49,3.515
128858,a3,1,Y,49,6.534
128858,a3,2,N,49,6.083
128858,a3,2,Y,49,4.92
128858,a3,3,Y,49,8.613
128858,a4,1,N,49,3.888
128858,a4,1,Y,49,7.503
128858,a4,2,N,49,7.41
128858,a4,2,Y,49,4.628
128858,a5,1,N,49,7.715
128858,a5,1,Y,49,6.17
128858,a5,2,N,49,3.845
