home_grid,isolation,ses,ses2
128842,0.15602298086791863,43,2
128845,0.17324801898385112,19,1
128847,0.160498444180079,22,1
128848,0.1425937964643047,30,2
128861,0.1113120753918372,37,2
128862,0.10198124518949819,15,1
128863,0.1581618892940041,51,3
128865,0.05542475273376024,45,2
128866,0.20856408942144247,28,2
128867,0.1725863143356251,35,2
129531,0.09509223035011907,26,2
129537,0.1154064458834389,52,3
129558,0.13506403943882664,27,2
129565,0.2383156434975271,41,2
129569,0.2081448677598793,35,2
129571,0.19880817825416033,36,2
129572,0.1354846944125823,20,1
129574,0.1164259722050893,34,2
129575,0.12018187091861973,33,2
129576,0.08872753611871592,29,2
129577,0.1380455746126852,30,2
129579,0.1870357822110556,45,2
129580,0.18556979328782247,24,1
129622,0.27927868520527466,13,1
129623,0.2987833712795794,17,1
130232,0.09713243008628569,10,1
130233,0.12224038588167505,7,1
130245,0.11828985773265183,29,2
130269,0.2926736668305592,38,2
130271,0.17848614598167806,30,2
130272,0.21710556392652347,30,2
130273,0.1471459120433657,39,2
130278,0.20664333849752717,45,2
130280,0.17454303439104393,24,1
130281,0.19097045123892448,22,1
130282,0.13715843765339575,20,1
130286,0.1270311529881241,24,1
130288,0.13431352662040563,20,1
130291,0.1663291649998531,44,2
130293,0.12379497021514363,39,2
130294,0.11575538529032858,36,2
130316,0.23583156990740656,14,1
130323,0.30840575594926617,15,1
130943,0.28264605941080184,14,1
130957,0.1496377546209286,35,2
130958,0.1597760844525315,41,2
130961,0.06875518827432182,46,2
130963,0.05445689205143842,45,2
130983,0.12277957754308694,36,2
130998,0.1976024168347094,24,1
130999,0.13426771778381436,35,2
131001,0.06737642867605555,28,2
131008,0.1152772852831361,31,2
131032,0.1714269489954591,23,1
131050,0.3688176041440288,10,1
131662,0.10466859031393318,16,1
131672,0.14665062449404925,40,2
131687,0.16831825222846142,41,2
131688,0.18414008697146414,41,2
131702,0.13475837345418748,32,2
131704,0.12306683513982432,31,2
131706,0.13400554680131613,28,2
131709,0.14844370560012593,54,3
131710,0.12977602392488274,50,2
131711,0.12072099690799645,57,3
131715,0.05928427877141782,38,2
131716,0.11402477371763538,31,2
131717,0.1538214379103183,49,2
131720,0.08917287049919256,43,2
131731,0.15347965561154508,15,1
131734,0.24494826724387667,36,2
132406,0.07082106718288242,47,2
132421,0.1934252288397659,49,2
132426,0.10831626281126455,65,3
132428,0.10438769186731835,33,2
132432,0.10298232431991633,48,2
132434,0.09054216273968975,43,2
132435,0.04276142937792208,68,3
132449,0.21999636687635496,28,2
132459,0.15724341203027506,21,1
132477,0.19428821121359513,6,1
133093,0.115151139073743,46,2
133098,0.07432261910482998,48,2
133101,0.09500946889359324,36,2
133102,0.10595331355058718,36,2
133110,0.1507034218727727,69,3
133113,0.19082012761839953,51,3
133120,0.10206802036508764,43,2
133122,0.17806449165727317,44,2
133124,0.19424392834009185,45,2
133126,0.15918415752444462,42,2
133136,0.09281131237329562,58,3
133144,0.1299333446813098,56,3
133146,0.13060644755610187,48,2
133148,0.15275088481611732,46,2
133149,0.08753596803020303,64,3
133805,0.1446113529520756,27,2
133811,0.06661075594267304,46,2
133814,0.16447201860045096,38,2
133816,0.23212958749306914,16,1
133828,0.13885325604069737,63,3
133833,0.17152572633714108,49,2
133838,0.13182272555420205,46,2
133847,0.13608405031762089,60,3
133849,0.0902735260315395,54,3
133850,0.0808640938376659,73,3
133851,0.16163661625939904,67,3
133856,0.10174798255775654,37,2
133858,0.11747713999198317,48,2
133862,0.11706143710261407,48,2
133875,0.16813586361737265,36,2
133876,0.14832813897545488,25,1
133887,0.12375111742349568,16,1
133888,0.06353690820835081,15,1
133939,0.48872847565045247,11,1
133947,0.502870214789183,14,1
134526,0.1360142896210109,40,2
134528,0.11971179593832172,73,3
134529,0.08286559320295901,65,3
134548,0.20048471388363845,53,3
134552,0.14235346448538125,39,2
134553,0.15271756094181677,50,2
134554,0.19507512483314005,51,3
134557,0.14133430264993257,37,2
134558,0.18930206299310007,59,3
134562,0.12340642891505205,58,3
134564,0.13624736495238668,74,3
134568,0.12872907311117954,65,3
134570,0.045562459068348105,36,2
134576,0.11828958731337297,40,2
134600,0.13659850575824406,17,1
134654,0.5830372172976088,22,1
134660,0.4296534947640508,14,1
135244,0.10313753877408671,53,3
135258,0.19947652491665327,69,3
135269,0.14291063622445915,82,4
135272,0.23603226971297137,59,3
135278,0.11198767299144699,71,3
135281,0.06993216381499358,73,3
135295,0.141355570242359,23,1
135297,0.15763861146760932,29,2
135298,0.18780117710583522,29,2
135300,0.13071000030082913,37,2
135302,0.16243756833416453,52,3
135367,0.6466187449150523,10,1
135375,0.5287090099563045,20,1
135381,0.4489199556079013,9,1
135934,0.22742470061256762,29,2
135952,0.08417778180497587,47,2
135954,0.1370410500342223,30,2
135961,0.14376424573640753,71,3
135964,0.2226259743673089,51,3
135965,0.29468690379009904,51,3
135968,0.18814283369642304,55,3
135969,0.24959982640755524,55,3
135975,0.19762399947798187,80,4
135976,0.2224650907257705,80,4
135979,0.14082481744262673,72,3
136012,0.13348845497039574,26,2
136074,0.5031193814712369,7,1
136089,0.43405757298745457,9,1
136648,0.16367008217635515,25,1
136654,0.05749647398603004,42,2
136679,0.23889496427934764,65,3
136687,0.3357754618741794,61,3
136690,0.14373607325134605,77,4
136693,0.17193355514532566,81,4
136697,0.18455746618479668,91,4
136703,0.20162825813703417,87,4
136719,0.14592130121009772,73,3
136722,0.15872989755839523,47,2
136723,0.16040573813196285,43,2
136727,0.08004556704896633,37,2
136728,0.07688653104392268,33,2
136789,0.47326939483078323,9,1
136793,0.4778727283819785,5,1
136798,0.4717360192321881,13,1
136804,0.4385864439632588,7,1
137364,0.3431906042649749,26,2
137374,0.07250787927131797,36,2
137386,0.1227788025191725,46,2
137391,0.14713846521675267,42,2
137397,0.1700578947547341,74,3
137398,0.1870812763766882,74,3
137400,0.20740606416401436,70,3
137402,0.25094565868857593,77,4
137403,0.2627103813363418,58,3
137404,0.22514110315945823,76,4
137410,0.14101040829198688,90,4
137411,0.2152321890258702,87,4
137415,0.10067148591637262,97,4
137418,0.10848415144855063,86,4
137420,0.18789756457223553,69,3
137428,0.14764789752784985,72,3
137436,0.14025766411936946,43,2
137442,0.09616295978073802,36,2
137504,0.4618554336772785,7,1
138088,0.09896330913332396,36,2
138090,0.0428298976902175,25,1
138094,0.13271775898280797,74,3
138105,0.24297339217766734,48,2
138106,0.18154983446470702,60,3
138113,0.26863874477554406,67,3
138118,0.19411606235292983,73,3
138119,0.17639065381175223,100,4
138120,0.19923120449523662,87,4
138126,0.1407599148591462,91,4
138127,0.14453498238838824,97,4
138129,0.2368649540340199,80,4
138130,0.20388047539829593,99,4
138132,0.16363355803310514,79,4
138141,0.13221417502091304,68,3
138142,0.13516629990177378,78,4
138156,0.08922023490720657,40,2
138157,0.11567637050806959,35,2
138162,0.17233916595624393,50,2
138169,0.13154582260455427,42,2
138204,0.3207603642392592,49,2
138230,0.3895738908277817,22,1
138802,0.1447720835303925,59,3
138804,0.06383253623025592,28,2
138815,0.12779783676784118,41,2
138819,0.19018036759976742,55,3
138821,0.24294489091887964,70,3
138823,0.18532580219866174,74,3
138824,0.19566349734883337,76,4
138825,0.20432389764400005,79,4
138826,0.18101427907255987,72,3
138827,0.23666348399633758,76,4
138830,0.1821500536606958,63,3
138833,0.23647271415124527,68,3
138845,0.15431950956738497,78,4
138856,0.11626074592278438,69,3
138860,0.013869075041422077,77,4
138864,0.15081368727715305,33,2
138865,0.15574094485159767,37,2
138866,0.15446857853112375,37,2
138868,0.08486539498555878,35,2
138872,0.14227774789912445,38,2
138882,0.17327400468193122,42,2
138883,0.1367539488656255,42,2
138918,0.23858976673847027,29,2
138938,0.486642164803438,13,1
139505,0.16571744986821324,7,1
139527,0.08136887912767644,40,2
139528,0.1136630350521325,57,3
139532,0.17584151710860146,47,2
139534,0.21968568933898802,51,3
139536,0.22222915687787195,67,3
139537,0.18406792834872002,70,3
139539,0.1876379652182462,76,4
139540,0.18677573085197258,74,3
139541,0.2757356928492332,74,3
139542,0.2508354178769168,75,3
139547,0.20960295439930957,72,3
139548,0.2075796841026148,74,3
139549,0.1546572129469869,79,4
139551,0.2509952710991107,68,3
139556,0.2026044071710468,94,4
139559,0.10389567428972069,87,4
139571,0.11808628799256023,77,4
139572,0.14538093828725376,97,4
139573,0.20152386675755235,93,4
139574,0.019600612218300784,77,4
139575,0.0872931796547923,84,4
139576,0.09772850252007914,84,4
139578,0.2028171935203032,40,2
139579,0.15391933861468815,46,2
139580,0.13068433499041748,37,2
139583,0.1474433182129406,36,2
139584,0.07654745524965917,50,2
139585,0.09796553099572913,3,1
139589,0.1644989848442686,40,2
139591,0.18703664228261685,75,3
139654,0.4558304421228817,6,1
139655,0.40276596703995066,6,1
139658,0.5636100374801178,8,1
140240,0.13633964245243307,62,3
140241,0.14677837284462186,37,2
140243,0.17529057051149036,41,2
140247,0.14359904209531474,50,2
140256,0.2552979522907109,81,4
140258,0.2023354834924052,75,3
140262,0.1723538305077409,72,3
140265,0.26381884678886364,91,4
140266,0.2513448522128864,98,4
140272,0.1691645430576052,70,3
140273,0.1308989316416398,80,4
140285,0.09756426486856112,80,4
140293,0.14312738732128172,52,3
140295,0.11677539751894916,34,2
140297,0.11819403709041888,36,2
140298,0.09963574817357036,55,3
140360,0.4389692003163411,10,1
140361,0.36812614517350994,13,1
140368,0.6108379031514303,19,1
140369,0.5408981611381662,13,1
140374,0.6580995862540007,14,1
140932,0.02239435957958539,21,1
140941,0.1070972092954663,36,2
140942,0.08765594297213511,31,2
140953,0.1694343258482839,68,3
140954,0.13776860466741853,68,3
140957,0.20714173711722955,41,2
140966,0.19252543836366592,87,4
140975,0.1879390262217484,76,4
140979,0.1971135116855176,91,4
140980,0.26238111397483493,97,4
140982,0.31914969745860533,99,4
140986,0.1531723890203607,81,4
140987,0.12522751105961177,81,4
140991,0.18071919073883763,70,3
140994,0.16918149060587395,70,3
140995,0.14652463536663987,94,4
141000,0.1394101122359646,82,4
141002,0.12008041467050957,80,4
141004,0.15075240982641427,77,4
141009,0.1451987087469668,31,2
141010,0.07707632996603789,43,2
141012,0.14329814179462091,41,2
141031,0.2007608191666648,17,1
141032,0.08938332758280666,17,1
141072,0.2943184975810782,13,1
141077,0.5129313723830841,17,1
141078,0.575680728962018,42,2
141082,0.547778096461284,19,1
141083,0.5981360951782548,19,1
141085,0.5983184373267135,25,1
141638,0.2179502529256478,11,1
141654,0.027956422211275957,26,2
141657,0.04729084541734892,23,1
141659,0.05893462463848505,58,3
141670,0.15433681649166225,68,3
141685,0.2880389246234568,72,3
141692,0.15275852807716062,85,4
141693,0.18819228214354236,97,4
141697,0.2908890577549864,97,4
141698,0.19387157277306893,98,4
141699,0.19402958811106613,100,4
141700,0.136382394325351,89,4
141709,0.0900954950376473,71,3
141712,0.09333586187852361,98,4
141713,0.22065111542987076,98,4
141716,0.13507661970753254,85,4
141719,0.13516124838282467,69,3
141724,0.1326973015800434,36,2
141725,0.16193199428157437,30,2
141726,0.14812458727642502,45,2
141728,0.13967557863757002,78,4
141731,0.12694019942889634,79,4
141785,0.39810705350134734,6,1
141786,0.42174885044176735,5,1
141789,0.37665223614655413,9,1
141795,0.4596523696631638,12,1
141802,0.5767890112808098,15,1
141804,0.47866860919845156,26,2
142340,0.30424491342510196,8,1
142349,0.4151070355016609,59,3
142352,0.16740318380302904,41,2
142360,0.17629026222676508,19,1
142377,0.15074764516557593,28,2
142381,0.13765078217596372,39,2
142385,0.18979087329378075,59,3
142395,0.2631288703622906,95,4
142397,0.2195983442473397,84,4
142398,0.1923810030925202,74,3
142402,0.2583800343485392,83,4
142404,0.2513589020221205,78,4
142406,0.27706236065686696,84,4
142411,0.2068658861895361,88,4
142415,0.18846182617980994,98,4
142420,0.2455921853639497,89,4
142429,0.1564308621658508,86,4
142431,0.11440076124327066,73,3
142432,0.1663939528422299,65,3
142435,0.06682478391797295,79,4
142436,0.13794613962424712,44,2
142438,0.09863408594148661,10,1
142440,0.14255457344841307,46,2
142453,0.04871036021031203,49,2
142497,0.30994776345500347,8,1
142500,0.34628040009345545,11,1
142512,0.599731495977014,4,1
142516,0.5244991674671282,5,1
143053,0.32437367685909985,8,1
143087,0.11192364763106993,26,2
143110,0.22064425761671594,95,4
143111,0.25454463439510233,76,4
143112,0.23964734722840578,74,3
143114,0.23212205745540596,69,3
143115,0.4130056773424793,80,4
143118,0.1970264504076056,83,4
143119,0.17753972549241406,88,4
143120,0.1908809596564982,91,4
143122,0.20304050483829408,97,4
143126,0.12725616700660367,95,4
143127,0.21840106651791413,92,4
143128,0.18697950664950383,99,4
143131,0.14919553172881644,95,4
143133,0.15461291260654977,73,3
143135,0.16197499811444246,99,4
143137,0.1177187155280206,86,4
143139,0.1487978234699169,85,4
143143,0.1373538226863485,86,4
143144,0.15141118255394972,93,4
143146,0.15415546991684348,67,3
143150,0.11782575367645144,87,4
143151,0.1415751605026948,82,4
143152,0.09375832511855953,82,4
143158,0.13310895423961358,61,3
143159,0.11880127511532697,53,3
143161,0.09743836202034792,95,4
143216,0.3444066510172469,8,1
143217,0.40323175243166764,6,1
143220,0.5426675522182675,12,1
143231,0.43265653826567174,9,1
143232,0.43662346972750826,12,1
143787,0.05870875107777292,17,1
143805,0.15304991507604046,62,3
143818,0.06152399127665455,64,3
143821,0.18215015387337297,77,4
143823,0.20452603714087195,64,3
143826,0.2571700202326124,90,4
143828,0.2647795036113748,95,4
143829,0.2167353710987988,83,4
143830,0.24026865467282635,84,4
143832,0.18898516278429672,93,4
143837,0.16445648145927494,100,4
143838,0.16546988328907286,83,4
143839,0.13597570847717172,96,4
143841,0.16163497894976678,100,4
143842,0.10120407018585927,100,4
143848,0.24622503390350436,100,4
143852,0.1792697093540854,55,3
143853,0.11555510648467085,85,4
143854,0.15762186383094157,82,4
143858,0.17893054586679036,84,4
143861,0.16254963868316513,74,3
143864,0.19380097795386947,98,4
143877,0.19911222344862892,43,2
143882,0.14732705452362974,45,2
143916,0.2508201291704659,20,1
143930,0.38002612407243413,7,1
143931,0.5254613721470954,15,1
143932,0.6332937705097427,17,1
143939,0.5818445787806679,5,1
143941,0.615379878903858,8,1
144495,0.11119890751934308,25,1
144498,0.03921605367798847,35,2
144501,0.11396028264823756,17,1
144502,0.060958724303599776,20,1
144504,0.03625905463304655,27,2
144506,0.07020692538232642,49,2
144515,0.07134354958126152,81,4
144533,0.07666434314491957,81,4
144534,0.1581045613356379,69,3
144536,0.15615145296567362,69,3
144541,0.185706254768984,95,4
144544,0.18801906619416037,83,4
144552,0.219750317823522,95,4
144564,0.140721756231988,88,4
144569,0.11523806161394508,84,4
144572,0.20700709340335077,78,4
144573,0.35367433943018717,84,4
144585,0.12666868676377366,38,2
144586,0.1465086628406114,38,2
144587,0.15175111358939433,48,2
144596,0.08433886209909591,34,2
144598,0.12005537664034252,31,2
144631,0.26820130589048385,20,1
144640,0.2167135163416737,6,1
144642,0.38570571897229877,5,1
144645,0.4972785019967587,14,1
144649,0.5170449499741279,12,1
144650,0.5911738221891265,10,1
144659,0.2770542116541047,20,1
145212,0.05864935566531835,17,1
145213,0.02893950439129578,20,1
145214,0.06574969646774753,19,1
145223,0.17832758694076337,75,3
145225,0.18589824576634584,86,4
145245,0.16008558474096551,79,4
145246,0.2283150140771081,78,4
145247,0.15959577930777233,68,3
145249,0.17924347454552647,95,4
145250,0.180577035235337,79,4
145254,0.3234062266451735,96,4
145258,0.20748405362598557,98,4
145260,0.1937337971462863,100,4
145281,0.11042706804650794,99,4
145287,0.06900884150919713,79,4
145301,0.16163035113928734,36,2
145306,0.07727257419625617,21,1
145330,0.2501596555341229,15,1
145341,0.28795452641672403,41,2
145352,0.22904098232143394,13,1
145354,0.26362902406022654,6,1
145367,0.5991184791950991,9,1
145917,0.20599047466840847,65,3
145929,0.12253576100861276,3,1
145935,0.1806995570690804,41,2
145939,0.09003117359592844,88,4
145941,0.10095190221942899,89,4
145942,0.08105248521673769,77,4
145943,0.04500685049565528,81,4
145952,0.26990837254369415,75,3
145967,0.2010888659698991,93,4
145975,0.21751590437389207,88,4
145982,0.19796650768556528,98,4
146001,0.15741626708302695,45,2
146006,0.1208264958272285,37,2
146015,0.1362415330707312,38,2
146042,0.2482281603554669,20,1
146043,0.274926192978576,23,1
146046,0.36079328104739117,21,1
146057,0.3631743463213839,8,1
