home_grid,ses,avg_dis
131706,28,7.951
131709,54,9.457
131710,50,9.215
131711,57,8.556
131712,47,8.184
131713,42,8.374
131714,33,8.771
131715,38,9.593
131716,31,9.264
131717,49,9.141
131718,41,8.549
131720,43,9.025
131721,73,9.436
131722,56,9.267
131723,56,9.321
131731,15,8.707
131733,36,6.835
131734,36,6.868
131735,27,7.834
131736,27,7.888
131743,22,9.523
131764,13,11.295
132349,40,5.734
132366,18,6.73
132367,18,5.551
132374,28,7.575
132375,28,7.311
132376,16,8.235
132383,39,9.829
132384,48,8.69
132385,36,8.285
132387,28,9.431
132388,60,8.824
132389,60,8.048
132406,47,9.524
132409,52,7.091
132410,52,7.648
132411,43,7.876
132412,43,7.851
132413,37,7.39
132416,30,8.655
132417,31,9.057
132419,31,8.102
132420,55,8.343
132421,49,7.417
132423,54,8.333
132424,60,9.15
132425,63,8.425
132426,65,8.676
132427,39,8.125
132428,33,7.457
132429,36,9.205
132430,51,9.026
132432,48,8.543
132433,53,8.835
132434,43,9.52
132435,68,9.713
132436,80,9.003
132437,63,8.618
132445,15,8.444
132447,40,7.998
132448,36,6.98
132449,28,8.051
132457,35,9.29
132459,21,10.07
132474,10,9.528
132476,6,11.061
132477,6,11.327
133055,40,8.511
133056,5,6.985
133057,5,9.455
133082,62,6.454
133083,62,9.326
133084,36,10.241
133088,30,5.968
133093,46,8.12
133098,48,9.167
133100,38,9.105
133101,36,9.656
133102,36,8.869
133104,59,8.22
133110,69,9.583
133113,51,7.168
133116,48,7.032
133117,48,6.513
133120,43,8.729
133121,43,7.842
133122,44,8.213
133123,44,7.585
133124,45,6.924
133125,48,7.108
133126,42,8.094
133127,53,6.258
133130,34,8.203
133131,31,8.622
133132,38,8.425
133133,59,8.007
133134,56,8.077
133135,51,8.487
133136,58,8.963
133137,82,8.301
133138,62,8.094
133139,66,8.027
133140,57,8.508
133141,51,7.61
133142,35,7.784
133144,56,9.424
133146,48,8.686
133148,46,9.024
133149,64,8.719
133150,64,9.21
133151,57,8.461
133160,70,9.211
133161,40,8.713
133164,34,8.86
133171,51,9.43
133175,15,7.577
133190,23,11.649
133191,6,11.224
133197,20,11.893
133224,11,10.335
133225,11,8.615
133231,22,12.579
133232,13,10.29
133233,13,11.668
133235,10,11.547
133798,53,7.363
133799,53,8.642
133800,36,6.956
133805,27,8.434
133806,24,8.827
133807,28,8.624
133811,46,9.585
133812,40,9.141
133814,38,8.72
133816,16,8.249
133824,69,7.928
133827,63,6.943
133828,63,6.526
133830,54,7.726
133831,50,6.766
133833,49,7.091
133835,41,9.097
133837,42,7.397
133838,46,7.793
133839,46,7.946
133840,49,8.236
133841,65,7.781
133842,41,8.297
133846,51,7.726
133847,60,7.913
133848,61,8.17
133849,54,8.415
133850,73,8.033
133851,67,7.437
133852,58,8.388
133855,73,8.261
133856,37,8.535
133857,39,8.496
133858,48,9.662
133861,56,8.459
133862,48,8.4
133864,44,8.482
133865,43,8.727
133872,67,7.858
133873,70,9.451
133874,69,8.923
133875,36,8.141
133876,25,8.704
133885,51,8.579
133886,44,8.746
133887,16,9.704
133888,15,9.129
133904,23,12.828
133905,23,12.512
133938,11,10.097
133939,11,12.51
133946,14,11.903
133947,14,11.414
133949,10,11.693
134512,53,8.713
134513,53,8.068
134514,36,7.661
134515,27,5.75
134520,24,8.119
134521,22,8.02
134524,32,8.334
134525,30,8.922
134526,40,8.92
134528,73,8.439
134529,65,9.263
134530,53,8.72
134545,48,7.315
134546,48,7.922
134547,53,7.642
134548,53,7.021
134549,41,7.629
134550,90,7.614
134551,43,7.99
134552,39,7.799
134553,50,7.82
134554,51,8.197
134555,65,8.133
134557,37,8.358
134558,59,8.369
134561,90,7.88
134562,58,7.718
134563,63,8.07
134564,74,7.856
134565,73,8.236
134566,67,7.889
134567,62,8.317
134568,65,8.438
134569,67,7.825
134570,36,9.257
134571,64,9.185
134572,45,8.568
134574,54,8.548
134575,23,8.25
134576,40,8.818
134578,43,7.522
134579,44,7.303
134584,33,8.323
134585,24,8.455
134586,21,9.21
134587,33,9.139
134588,52,9.073
134589,35,9.276
134590,35,9.523
134592,25,8.734
134599,50,7.696
134600,17,8.633
134601,14,8.91
134602,12,8.985
134652,11,9.339
134653,11,9.012
134654,22,9.534
134655,22,10.159
134656,7,11.468
134659,21,8.347
134660,14,12.881
134661,14,12.381
135229,27,5.795
135235,24,7.562
135237,14,8.38
135238,22,8.646
135244,53,8.516
135251,53,6.902
135252,53,6.064
135257,69,7.398
135258,69,8.222
135259,46,7.941
135260,9,7.101
135261,53,8.141
135262,76,7.339
135264,89,9.159
135265,82,8.977
135266,78,7.107
135267,91,8.106
135269,82,8.162
135272,59,7.67
135275,90,7.165
135276,90,7.765
135277,57,8.175
135278,71,6.826
135280,62,7.434
135281,73,7.755
135282,67,5.63
135283,35,6.124
135284,37,5.728
135288,54,6.887
135289,23,8.015
135295,23,8.218
135297,29,7.81
135298,29,8.362
135300,37,9.093
135301,34,8.901
135302,52,9.29
135306,25,9.365
135330,10,10.917
135331,22,10.046
135359,8,10.241
135362,11,11.294
135363,12,9.763
135367,10,10.259
135368,21,11.854
135369,4,10.959
135370,7,11.599
135375,20,11.589
135376,20,12.652
135377,10,12.128
135379,12,13.036
135380,12,13.298
135381,9,14.182
135934,29,8.016
135940,42,7.679
135941,42,8.444
135942,22,8.418
135943,22,6.997
135952,47,9.256
135953,31,8.155
135954,30,7.12
135960,97,7.178
135961,71,9.314
135963,29,7.66
135964,51,7.541
135965,51,8.064
135966,44,6.699
135967,44,6.946
135968,55,6.53
135969,55,6.987
135970,46,7.125
135973,49,7.322
135974,60,8.966
135975,80,6.306
135976,80,6.703
135978,87,7.555
135979,72,7.212
135980,88,8.565
135981,88,8.877
135982,90,8.357
135988,87,7.375
135989,84,6.723
135990,87,6.879
135993,66,6.901
135994,72,6.918
135996,64,5.709
135998,72,7.253
135999,72,7.516
136004,67,7.891
136005,70,7.804
136006,76,7.442
136009,37,7.617
136010,35,7.694
136012,26,9.306
136017,29,9.203
136018,29,8.693
136052,7,6.486
136053,10,9.049
136072,13,9.238
136073,8,9.167
136074,7,9.923
136075,9,11.502
136076,13,11.853
136081,8,9.698
136082,5,9.03
136083,4,10.301
136089,9,10.608
136090,9,12.624
136091,34,12.492
136092,20,14.195
136093,25,13.973
136094,29,15.632
136095,32,16.443
136647,25,9.049
136648,25,8.042
136654,42,8.048
136655,42,8.796
136675,72,8.632
136676,36,9.781
136677,44,8.218
136679,65,8.424
136681,59,8.193
136682,82,7.96
136683,61,7.964
136684,74,8.196
136685,55,7.626
136687,61,8.052
136688,73,8.533
136689,77,8.546
136690,77,8.572
136692,82,7.982
136693,81,7.629
136694,82,7.756
136695,89,7.72
136696,94,8.238
136697,91,8.706
136698,93,8.428
136702,83,7.892
136703,87,7.83
136707,67,6.799
136713,73,7.103
136714,74,8.093
136715,68,7.627
136719,73,7.458
136722,47,8.072
136723,43,7.025
136727,37,8.691
136728,33,9.582
136729,36,9.22
136730,38,9.282
136738,45,8.52
136739,44,7.893
136758,12,8.502
136785,4,8.764
136786,43,13.112
136787,7,10.424
136788,7,10.356
136789,9,11.629
136793,5,12.29
136795,7,9.085
136796,5,12.086
136797,9,10.188
136798,13,11.573
136799,13,12.714
136804,7,13.651
136805,34,14.796
136806,34,13.24
136807,1,13.757
136808,29,16.019
136809,16,14.046
137364,26,9.775
137368,23,7.696
137369,23,7.383
137374,36,8.228
137375,36,7.742
137385,46,7.952
137386,46,9.669
137388,78,9.311
137389,72,7.806
137391,42,8.206
137395,73,7.751
137396,80,8.334
137397,74,8.16
137398,74,8.202
137399,74,7.529
137400,70,8.474
137401,61,7.908
137402,77,8.396
137403,58,8.17
137404,76,8.63
137405,65,7.89
137406,81,7.232
137407,86,6.456
137408,91,6.698
137409,84,7.793
137410,90,7.759
137411,87,8.305
137412,91,7.883
137413,91,7.571
137414,97,8.083
137415,97,7.244
137416,99,7.949
137418,86,8.761
137420,69,7.46
137421,71,7.268
137427,68,7.839
137428,72,7.54
137429,62,7.4
137436,43,7.586
137437,53,7.52
137439,30,8.84
137440,38,9.151
137441,33,9.22
137442,36,9.037
137443,34,8.775
137445,29,8.277
137451,67,8.624
137452,67,7.063
137453,45,6.825
137454,42,8.091
137455,42,7.951
137502,14,9.03
137503,9,11.177
137504,7,11.266
137505,6,11.261
137509,4,10.382
137510,5,8.744
137511,9,10.478
137517,25,12.773
137518,18,12.322
137519,8,12.819
137523,5,12.51
138082,23,5.708
138083,23,7.431
138088,36,7.88
138089,28,8.306
138090,25,8.744
138093,74,6.068
138094,74,6.185
138099,46,8.686
138100,46,10.441
138105,48,8.169
138106,60,8.707
138107,66,8.798
138108,92,8.649
138109,92,8.49
138111,79,8.61
138112,75,7.432
138113,67,8.094
138114,73,7.244
138115,78,8.365
138116,89,8.239
138117,73,7.615
138118,73,7.781
138119,100,8.621
138120,87,8.163
138121,77,7.091
138122,90,6.641
138123,83,7.014
138124,79,7.918
138125,84,8.1
138126,91,8.364
138127,97,7.499
138128,87,6.785
138129,80,6.966
138130,99,6.762
138131,84,7.512
138132,79,7.471
138133,94,7.737
138134,69,7.378
138141,68,8.166
138142,78,7.4
138143,81,7.184
138150,31,7.36
138151,32,7.264
138152,32,7.009
138153,34,7.955
138154,34,9.06
138155,23,8.393
138156,40,8.746
138157,35,8.814
138159,39,8.707
138160,89,8.56
138161,89,9.13
138162,50,9.126
138165,67,7.156
138166,67,7.557
138168,42,8.253
138169,42,6.626
138204,49,11.23
138214,10,10.667
138215,5,10.597
138222,9,10.456
138223,4,10.298
138224,10,11.843
138225,10,10.993
138226,14,11.3
138227,14,11.335
138230,22,11.725
138231,20,14.484
138232,20,11.731
138802,59,7.269
138803,39,7.317
138804,28,9.008
138806,53,8.064
138807,74,8.29
138808,74,6.623
138812,75,6.559
138813,75,9.387
138814,69,9.834
138815,41,8.438
138819,55,7.966
138820,51,8.159
138821,70,8.582
138822,70,8.827
138823,74,8.236
138824,76,9.246
138825,79,8.728
138826,72,8.207
138827,76,8.562
138828,69,7.46
138829,80,7.672
138830,63,7.914
138831,74,8.198
138832,73,6.306
138833,68,6.404
138834,84,8.148
138835,72,5.771
138836,71,6.974
138837,83,7.372
138838,84,7.282
138839,67,7.315
138841,90,7.056
138842,86,7.431
138843,83,7.557
138844,86,8.373
138845,78,8.92
138846,90,7.645
138847,78,7.733
138855,67,6.456
138856,69,7.656
138857,65,7.614
138859,69,7.506
138860,77,7.637
138864,33,8.029
138865,37,7.676
138866,37,8.01
138867,39,8.354
138868,35,8.942
138869,40,8.522
138870,40,8.679
138871,38,8.218
138872,38,8.188
138874,67,7.44
138875,89,8.719
138882,42,7.383
138883,42,6.883
138917,10,8.972
138918,29,11.652
138928,5,10.881
138929,15,12.196
138933,10,10.1
138938,13,11.491
138939,13,10.236
138940,13,12.201
138941,17,10.974
138944,8,12.484
138945,20,12.962
138946,20,11.12
139505,7,9.217
139526,75,7.603
139527,40,8.682
139528,57,8.878
139529,43,9.519
139530,34,8.721
139532,47,8.986
139533,47,8.551
139534,51,8.356
139536,67,7.779
139537,70,8.896
139538,68,8.716
139539,76,8.807
139540,74,9.075
139541,74,7.577
139542,75,7.81
139543,78,8.148
139544,79,8.411
139545,72,8.695
139546,77,8.018
139547,72,8.245
139548,74,8.161
139549,79,8.127
139550,81,7.386
139551,68,6.997
139553,83,6.439
139554,100,7.282
139556,94,7.827
139557,83,8.59
139559,87,9.374
139560,83,8.536
139561,76,9.114
139569,76,6.701
139570,67,7.698
139571,77,8.0
139572,97,6.892
139573,93,7.065
139574,77,7.493
139575,84,8.581
139576,84,8.43
139578,40,7.286
139579,46,7.684
139580,37,7.17
139581,37,7.661
139582,35,8.713
139583,36,8.356
139584,50,9.129
139585,3,8.574
139588,36,8.132
139589,40,9.381
139590,40,8.058
139591,75,6.795
139605,30,8.99
139630,11,10.945
139642,45,9.772
139643,15,12.568
139647,27,11.779
139648,3,9.904
139652,7,12.071
139653,7,11.677
139654,6,12.761
139655,6,12.219
139658,8,11.802
139659,8,11.054
140219,7,9.045
140227,37,8.68
140228,31,8.034
140231,65,8.663
140239,92,7.075
140240,62,7.347
140241,37,8.447
140242,52,8.445
140243,41,9.376
140246,57,7.843
140247,50,9.439
140248,51,8.267
140249,49,7.801
140250,70,8.808
140251,78,8.271
140252,77,8.021
140253,83,8.499
140254,68,9.179
140255,82,7.623
140256,81,8.109
140257,78,7.245
140258,75,8.338
140259,85,7.426
140260,76,8.198
140261,74,8.309
140262,72,7.915
140263,71,8.319
140264,73,7.26
140265,91,7.106
140266,98,6.809
140268,100,7.15
140269,100,6.36
140270,97,7.334
140271,73,7.905
140272,70,8.117
140273,80,7.832
140274,86,8.345
140283,68,6.198
140284,75,7.373
140285,80,7.543
140286,82,8.364
140287,83,7.569
140288,85,8.151
140289,81,8.674
140290,81,8.31
140291,62,8.086
140292,36,7.629
140293,52,7.87
140294,37,7.66
140295,34,8.174
140297,36,7.713
140298,55,7.685
140302,51,7.971
140304,85,9.518
140305,65,8.029
140317,18,7.631
140319,18,7.622
140343,23,11.391
140344,23,12.422
140347,24,11.92
140356,7,9.493
140357,7,10.436
140358,12,11.899
140359,13,12.412
140360,10,11.394
140361,13,13.951
140362,19,12.899
140363,15,10.351
140364,42,10.748
140365,42,13.55
140366,7,12.206
140367,8,9.35
140368,19,9.314
140369,13,10.619
140372,7,10.698
140373,7,11.104
140374,14,8.938
140375,8,12.235
140376,10,12.751
140931,21,8.168
140932,21,8.53
140940,35,8.994
140941,36,8.874
140942,31,8.716
140945,65,8.513
140947,62,8.22
140948,50,7.606
140953,68,7.153
140954,68,7.501
140955,55,7.845
140956,43,8.132
140957,41,8.734
140958,51,8.585
140961,50,9.072
140964,70,9.162
140965,74,8.8
140966,87,8.451
140967,78,8.012
140968,75,8.087
140969,86,8.782
140971,80,7.925
140972,80,7.205
140973,92,7.416
140974,81,7.981
140975,76,8.287
140976,79,8.536
140977,75,8.252
140978,83,8.433
140979,91,8.097
140980,97,7.614
140982,99,7.201
140983,100,7.482
140984,94,8.15
140985,97,7.937
140986,81,7.786
140987,81,7.786
140989,98,7.514
140990,75,7.561
140991,70,6.862
140992,67,7.794
140993,63,7.549
140994,70,7.801
140995,94,7.439
140996,76,8.004
140997,100,7.202
140998,99,8.067
140999,98,7.408
141000,82,8.15
141001,86,8.642
141002,80,7.716
141003,87,8.074
141004,77,8.109
141005,40,7.969
141006,41,7.709
141008,33,7.917
141009,31,7.495
141010,43,8.492
141011,39,8.542
141012,41,8.163
141013,77,7.936
141014,77,8.34
141016,66,7.763
141017,79,8.294
141018,85,9.75
141019,84,9.06
141031,17,9.439
141032,17,8.524
141057,23,11.226
141058,5,9.926
141060,8,11.052
141061,8,10.495
141072,13,13.765
141073,20,13.954
141074,11,12.648
141075,14,14.18
141077,17,10.899
141078,42,10.008
141079,28,11.892
141080,15,12.268
141081,22,10.332
141082,19,9.407
141083,19,9.279
141084,36,10.026
141085,25,10.92
141086,7,10.949
141087,9,11.35
141088,16,10.131
141089,13,11.527
141090,26,13.251
141091,28,8.774
141631,3,7.823
141635,59,7.639
141637,11,8.015
141638,11,9.145
141645,37,8.232
141646,30,7.502
141652,32,8.031
141653,26,8.769
141654,26,8.522
141655,26,8.595
141656,23,7.517
141657,23,7.976
141658,24,8.889
141659,58,8.941
141660,27,7.647
141667,42,7.149
141668,42,8.127
141669,72,8.004
141670,68,7.745
141671,68,8.227
141672,36,8.209
141679,79,8.694
141680,88,7.433
141683,72,8.659
141684,72,8.495
141685,72,8.237
141686,76,8.42
141687,71,7.68
141688,64,7.858
141689,75,8.275
141690,82,7.644
141691,90,8.447
141692,85,9.537
141693,97,7.737
141694,73,6.872
141696,99,7.417
141697,97,7.594
141698,98,7.664
141699,100,7.57
141700,89,7.872
141701,99,7.433
141704,75,6.586
141707,86,7.953
141709,71,8.42
141710,76,7.728
141711,100,7.689
141712,98,7.142
141713,98,7.08
141714,92,7.418
141715,92,9.425
141716,85,8.024
141717,83,7.774
141718,80,8.131
141719,69,8.211
141720,92,8.194
141722,33,8.2
141724,36,8.728
141725,30,8.216
141726,45,8.964
141727,66,8.492
141728,78,7.352
141730,78,8.202
141731,79,7.644
141772,6,5.846
141773,6,8.947
141774,8,8.684
141775,8,7.33
141785,6,12.161
141786,5,11.575
141787,8,13.926
141788,13,12.241
141789,9,12.757
141790,13,12.638
141793,7,11.785
141794,9,12.139
141795,12,10.823
141796,12,9.944
141797,15,10.558
141798,36,9.532
141801,27,10.928
141802,15,10.908
141803,18,11.821
141804,26,12.893
141805,26,11.595
142339,8,8.358
142340,8,9.677
142342,4,7.686
142343,4,9.624
142349,59,7.153
142351,41,7.444
142352,41,8.334
142357,54,8.586
142358,39,9.195
142359,27,8.34
142360,19,8.256
142366,27,7.872
142368,26,7.969
142369,25,8.722
142370,23,7.508
142371,22,7.644
142372,24,8.402
142373,17,8.713
142374,39,9.084
142376,28,9.016
142377,28,8.925
142381,39,7.715
142385,59,7.844
142386,57,8.352
142387,69,8.015
142394,93,8.821
142395,95,8.783
142396,95,8.981
142397,84,8.796
142398,74,8.522
142399,73,7.99
142400,69,8.062
142401,60,7.053
142402,83,8.556
142403,89,8.038
142404,78,7.828
142405,76,6.819
142406,84,7.195
142407,92,7.086
142408,93,7.308
142409,92,8.199
142410,99,8.083
142411,88,7.731
142412,98,7.799
142413,99,7.074
142414,97,8.671
142415,98,7.975
142416,98,7.999
142417,95,8.134
142420,89,7.238
142424,95,7.657
142426,94,8.277
142428,90,7.552
142429,86,7.454
142430,86,8.003
142431,73,7.685
142432,65,7.275
142433,77,8.43
142434,63,8.641
142435,79,8.667
142436,44,7.203
142437,57,8.393
142438,10,8.13
142439,45,8.193
142440,46,7.663
142442,42,7.984
142443,72,7.389
142444,65,7.295
142447,89,7.393
142448,88,7.379
142450,47,8.193
142452,54,10.41
142453,49,8.331
142454,50,8.449
142489,8,8.837
142497,8,10.722
142498,25,10.845
142499,25,11.453
142500,11,12.733
142501,19,11.091
142502,5,13.302
142503,10,12.543
142504,9,11.821
142505,3,11.638
142506,11,11.398
142507,8,9.707
142508,8,12.459
142509,10,9.401
142510,6,9.774
142511,4,9.448
142512,4,10.748
142513,7,9.828
142514,9,11.413
142515,3,12.468
142516,5,10.668
142517,9,14.375
142518,9,12.441
142519,11,11.465
143053,8,8.979
143054,8,6.809
143055,3,5.324
143065,41,7.179
143066,41,9.085
143074,27,7.89
143082,23,8.157
143085,22,8.17
143086,26,7.947
143087,26,8.928
143088,30,8.535
143096,41,7.364
143097,51,6.24
143100,58,8.568
143101,78,8.22
143108,85,8.686
143109,85,9.147
143110,95,9.295
143111,76,8.209
143112,74,7.962
143114,69,8.795
143115,80,6.309
143116,87,7.701
143117,95,8.522
143118,83,8.729
143119,88,7.971
143120,91,8.516
143121,100,7.746
143122,97,8.742
143123,99,8.015
143126,95,8.847
143127,92,8.098
143128,99,8.2
143129,99,7.743
143130,100,6.859
143131,95,6.99
143133,73,6.707
143134,93,7.712
143135,99,8.036
143136,86,7.605
143137,86,8.024
143138,54,8.007
143139,85,8.688
143140,88,8.312
143141,88,8.22
143142,87,7.904
143143,86,7.38
143144,93,8.081
143145,81,7.501
143146,67,7.318
143147,82,8.35
143148,77,8.004
143149,79,8.733
143150,87,8.306
143151,82,8.509
143152,82,8.763
143153,57,8.715
143154,68,7.89
143155,81,5.563
143156,82,6.535
143157,79,7.597
143158,61,6.835
143159,53,7.177
143161,95,8.506
143164,42,8.64
143166,64,8.824
143167,47,9.407
143168,48,8.965
143190,11,7.603
143191,18,8.4
143192,10,7.367
143211,8,9.691
143212,18,10.694
143215,5,12.93
143216,8,12.907
143217,6,11.485
143218,5,10.611
143219,7,10.637
143220,12,11.283
143221,3,11.308
143224,5,10.337
143225,51,9.983
143226,8,10.264
143227,11,10.058
143228,5,10.392
143229,5,11.38
143230,3,12.503
143231,9,13.11
143232,12,13.353
143233,12,13.323
143784,18,9.841
143787,17,9.476
143794,64,6.907
143795,48,7.058
143796,24,8.648
143800,78,7.309
143801,73,8.339
143804,70,9.144
143805,62,8.139
143811,51,6.406
143812,80,6.691
143817,72,8.765
143818,64,9.487
143819,66,9.47
143820,74,8.826
143821,77,8.718
143822,70,9.034
143823,64,8.729
143824,57,8.973
143825,83,8.371
143826,90,7.787
143827,95,7.705
143828,95,7.616
143829,83,8.225
143830,84,8.154
143831,92,8.615
143832,93,8.54
143833,82,8.983
143834,85,8.19
143835,87,8.972
143836,87,7.826
143837,100,7.846
143838,83,8.862
143839,96,8.57
143841,100,8.531
143842,100,8.527
143843,98,7.438
143847,98,8.013
143848,100,7.473
143849,91,7.804
143851,97,8.544
143852,55,7.907
143853,85,8.238
143854,82,8.579
143855,61,8.249
143856,75,8.269
143857,74,7.873
143858,84,7.721
143859,79,7.526
143860,76,7.697
143861,74,8.173
143862,49,7.872
143863,82,8.228
143864,98,7.933
143865,98,8.221
143866,83,8.123
143867,63,8.306
143868,48,8.396
143869,66,8.362
143870,66,7.979
143873,62,7.707
143875,52,8.941
143876,46,8.382
143877,43,8.095
143878,46,7.907
143879,20,8.357
143880,32,8.247
143881,32,9.056
143882,45,8.963
143884,31,8.782
143885,31,8.783
143906,10,8.879
143914,38,10.345
143915,29,12.109
143916,20,11.163
143917,28,11.426
143918,28,12.282
143925,3,11.952
143926,10,12.554
143927,14,13.135
143928,4,12.01
143929,10,11.357
143930,7,11.905
143931,15,11.359
143932,17,9.137
143935,16,10.362
143938,8,10.839
143939,5,10.401
143941,8,10.184
143942,9,10.075
143943,3,11.414
143944,8,12.025
143945,11,13.672
143946,8,12.682
144492,26,8.783
144494,25,9.268
144495,25,8.756
144496,27,10.731
144497,27,10.707
144498,35,10.985
144499,24,9.574
144501,17,8.854
144502,20,9.584
144503,20,9.483
144504,27,9.202
144505,49,9.598
144506,49,9.44
144507,57,8.995
144509,64,9.502
144511,88,8.594
144512,89,10.142
144515,81,8.812
144516,69,7.728
144517,73,8.378
144518,66,8.194
144519,62,8.2
144529,69,7.47
144530,69,7.945
144532,76,8.481
144533,81,8.457
144534,69,8.758
144535,75,8.509
144536,69,9.226
144537,44,7.765
144540,96,8.719
144541,95,8.966
144542,95,7.627
144543,100,8.158
144544,83,7.721
144548,100,8.036
144549,99,8.482
144552,95,7.755
144553,92,8.043
144554,94,8.211
144556,94,7.437
144557,99,8.499
144562,83,6.972
144563,91,8.709
144564,88,7.925
144565,91,8.138
144568,92,8.53
144569,84,8.497
144570,75,7.489
144571,71,7.667
144572,78,7.808
144573,84,7.513
144575,79,8.07
144576,45,8.041
144577,45,8.01
144578,66,8.313
144579,72,8.365
144580,76,7.627
144581,40,7.231
144582,63,8.381
144584,40,8.372
144585,38,8.157
144586,38,7.209
144587,48,7.722
144588,48,8.795
144589,42,8.185
144590,51,7.855
144591,21,7.61
144592,24,8.172
144593,58,7.935
144594,64,8.267
144596,34,8.533
144597,32,8.112
144598,31,8.867
144599,31,8.035
144627,41,10.2
144628,32,10.663
144630,20,11.894
144631,20,11.482
144638,13,12.163
144639,5,11.053
144640,6,13.075
144641,14,13.126
144642,5,12.406
144643,21,11.326
144644,13,10.9
144645,14,16.551
144646,11,9.634
144647,14,9.814
144648,24,10.867
144649,12,10.52
144650,10,10.807
144651,3,10.706
144652,5,10.138
144653,7,10.391
144654,6,12.146
144655,4,11.805
144659,20,13.804
145206,21,7.807
145208,25,9.374
145209,27,10.084
145211,18,10.359
145212,17,10.389
145213,20,10.022
145214,19,11.186
145215,18,9.602
145223,75,8.926
145225,86,7.576
145226,86,7.719
145227,85,8.343
145228,85,8.209
145245,79,8.742
145246,78,9.184
145247,68,9.067
145248,76,9.502
145249,95,8.497
145250,79,8.753
145251,74,8.293
145253,93,7.774
145254,96,7.869
145255,94,8.261
145256,93,8.166
145257,95,8.387
145258,98,8.501
145259,98,7.287
145260,100,7.65
145263,99,8.804
145264,97,7.589
145265,77,7.804
145266,94,7.86
145267,94,7.872
145268,94,8.354
145270,98,7.844
145271,98,7.437
145276,83,8.91
145277,96,8.982
145278,92,7.272
145279,88,9.622
145281,99,8.58
145284,66,8.898
145287,79,8.291
145288,79,8.418
145299,25,8.597
145300,25,8.833
145301,36,8.921
145306,21,8.49
145307,24,7.073
145310,25,8.831
145325,13,8.677
145328,20,9.372
145330,15,9.927
145332,14,11.597
145333,14,8.709
145339,24,8.224
145340,24,8.74
145341,41,10.896
145352,13,12.267
145353,18,12.516
145354,6,12.625
145355,7,13.546
145356,4,13.118
145357,5,11.538
145358,27,11.571
145359,32,10.531
145360,32,9.884
145362,10,10.043
145363,10,10.311
145364,10,10.472
145365,12,10.045
145366,3,9.489
145367,9,8.625
145368,16,13.17
145369,14,12.257
145370,8,13.022
145371,20,11.074
145916,64,7.169
145917,65,7.769
145925,18,10.198
145926,17,10.714
145929,3,10.218
145934,41,7.533
145935,41,7.678
145938,88,9.925
145939,88,9.809
145941,89,8.191
145942,77,8.738
145943,81,9.007
145944,70,8.377
145952,75,6.778
145960,81,8.708
145961,68,8.792
145962,82,7.798
145964,98,8.685
145967,93,8.428
145968,96,8.516
145969,94,8.35
145970,98,7.744
145971,94,7.739
145972,98,7.732
145975,88,8.189
145977,99,8.565
145978,100,8.656
145979,100,7.119
145981,96,6.729
145982,98,7.479
145990,90,8.979
145993,94,8.83
145994,84,9.852
145995,84,8.874
145998,66,9.95
146000,69,8.333
146001,45,8.22
146002,58,8.52
146003,62,8.341
146004,53,8.169
146005,66,12.186
146006,37,8.778
146007,37,6.446
146008,25,8.997
146010,33,8.812
146013,34,9.24
146014,53,8.721
146015,38,8.917
146032,17,6.46
146033,17,7.122
146039,16,9.003
146042,20,8.594
146043,23,9.41
146044,19,10.843
146045,1,9.557
146046,21,9.92
146047,21,9.885
146048,21,10.969
146050,18,9.011
146051,15,10.143
146052,18,10.552
146055,41,9.951
146057,8,10.707
146058,8,10.477
146061,7,7.967
146062,7,9.686
146064,7,11.324
146065,6,11.081
146066,5,11.39
146067,6,12.946
146068,23,11.659
146070,47,12.187
146071,14,11.429
146072,32,10.948
146073,26,12.273
146074,29,9.96
146076,12,11.848
146077,15,9.993
146078,12,9.359
146082,8,11.237
146083,17,11.467
146084,12,10.877
146085,3,8.551
146086,3,8.482
146089,37,9.845
146628,12,11.421
146629,28,12.441
146630,21,9.747
146631,14,10.408
146632,14,10.547
146638,35,7.909
146639,32,9.959
146640,27,9.725
146652,88,6.935
146654,46,8.159
146655,58,9.122
146656,87,9.113
146657,70,7.479
146658,67,8.219
146659,84,6.938
146662,87,8.037
146663,91,8.948
146664,91,9.009
146665,84,7.86
146666,90,8.835
146667,84,7.378
146668,82,8.232
146673,40,6.731
146676,84,9.958
146678,80,7.665
146679,80,9.061
146681,98,8.327
146682,98,8.727
146683,96,7.977
146685,96,8.651
146695,98,7.185
146706,92,7.411
146707,93,8.93
146711,62,8.124
146712,84,9.079
146713,84,8.179
146715,51,8.114
146716,60,8.596
146717,50,8.347
146718,52,8.248
146719,53,10.045
146720,53,9.004
146724,90,8.872
146725,43,9.464
146726,43,9.144
146727,34,8.642
146728,14,8.477
146729,38,7.909
146746,17,6.609
146747,17,8.203
146756,23,9.755
146757,23,9.042
146759,1,10.603
146760,21,10.731
146763,16,9.533
146764,17,9.446
146765,17,9.971
146770,15,10.693
146779,4,12.121
146780,5,8.841
146781,3,10.767
146782,16,11.483
146783,10,10.737
146784,3,11.44
146785,10,12.582
146786,21,11.362
146787,29,10.652
146788,29,11.168
146789,13,10.562
146790,9,10.895
146791,16,10.117
146792,5,8.865
146793,2,9.826
146795,12,9.554
146796,10,11.391
146803,38,10.497
147340,51,12.554
147342,13,10.45
147343,28,9.835
147344,18,11.049
147346,18,11.242
147347,18,9.937
147349,23,10.559
147352,35,9.332
