visit_grid,isolation
115990,0.35615131378406395
107441,0.34262780768567425
132394,0.26796701496341063
90274,0.44054580174815555
158844,0.16218809431721182
119577,0.3230606663763435
138145,0.12596577522107646
180973,0.16109103443470862
110194,0.5768512956924663
113771,0.45038624039874997
243131,0.2632993823941785
147376,0.12354581647204758
73205,0.4524648101142837
130320,0.1577721670350196
92418,0.5549161786391944
113162,0.37260765262128537
124588,0.4450680233738691
146724,0.1536572427086466
88159,0.2712062907813284
113921,0.3260231791855056
113767,0.4186887540830611
125317,0.21919014264324074
130304,0.41145332433270154
131685,0.21462859882592328
158085,0.17715652883700928
133192,0.24222156786194024
130952,0.23427402384469262
131002,0.23144127879875764
148142,0.12005115379805213
125279,0.15737490888526495
146735,0.2409361606245109
101058,0.12571851670665604
141712,0.0398812691002596
168089,0.1702695183960467
123845,0.2030624072387286
46623,0.15316902297718443
139557,0.12644019757618438
134584,0.2134625723489738
132421,0.23921583204928693
119623,0.32444076910296493
145281,0.15863740668910334
134660,0.529197279061911
115307,0.4126692279844625
173143,0.18142882452664272
213839,0.44422130085514383
129579,0.16036018087045434
110264,0.31316878888147154
134553,0.10626888729401011
167408,0.12554027872191947
124549,0.25713818558623563
118877,0.292709910046537
126020,0.23260379478944038
157464,0.2090451285799114
119485,0.41956512263805334
255280,0.6228927848954823
140298,0.14076622216508985
118159,0.4991159432919474
144551,0.2807023894783772
116035,0.33017361585559657
118784,0.4345900376583362
126692,0.3067343947975026
115918,0.3033742737765986
120938,0.4246854849618975
150244,0.1880070767551925
117416,0.452049881313632
137412,0.14999380508220783
133821,0.1891320568560529
136678,0.18240611138665858
125248,0.2790005205130907
88842,0.6227966771524791
125274,0.17738145627221447
152392,0.25431262462203835
109670,0.38345754928097453
85989,0.6092682368800204
128145,0.24129219053825982
136725,0.11789129605388346
148845,0.1491746772297619
149601,0.2741971354967355
149651,0.4654889405729272
120220,0.4504194639666825
128796,0.3408585818736521
145988,0.16230772386355186
167382,0.2754827300920707
105321,0.30561123589472833
142439,0.15378848008220666
118837,0.2729476954160037
141727,0.18994434722495482
143819,0.0466612821748184
119572,0.5032291085551691
188792,0.17800177818702867
151723,0.2621784604544376
110376,0.4205304281569893
111058,0.35522121240924476
133146,0.2493506087335122
136706,0.18371828670075144
134514,0.33901346830885193
135270,0.1993191478160639
164453,0.4379436678767783
121678,0.2371676629409079
132425,0.19211792491641175
153142,0.06712335175199502
123814,0.24453298586195021
128834,0.203216688779912
118134,0.2272724505049214
110287,0.13622938934978024
142403,0.24222437366812735
143159,0.18302370960037648
108840,0.2545918698802866
109544,0.32632878090409945
121716,0.38429666495448844
131672,0.1398103009223213
136808,0.5031046109288683
149578,0.18647800778340104
152456,0.15930362289332456
71705,0.2688639872518146
148161,0.2565300073915134
125281,0.23733038149797692
133861,0.24540302558849586
185270,0.25017390416056584
143105,0.04025823361955238
119574,0.21665268684844058
127483,0.20302796820314584
102370,0.44439794383945563
123826,0.32648577318854743
125246,0.2670155097687802
121676,0.3162133865530655
109548,0.32027376306600186
26549,0.5182457800433442
138125,0.10863116915591231
148113,0.23014980172515154
177393,0.2012931034482759
189481,0.23033302740264852
150996,0.11596793670538441
160280,0.19726106464639
167432,0.24742087133431784
166061,0.1976886132570594
128863,0.20389742665944088
140248,0.07930782252577273
156002,0.15838162374238401
161022,0.21671557827819918
125288,0.24307387036632805
146072,0.5800709750065747
171792,0.30069854323692435
147417,0.22109750694796826
128146,0.19881354536751303
129574,0.19865899674910764
136726,0.1601026977318309
134523,0.18759198783483572
183086,0.3493269987415304
113820,0.42204742735080153
132388,0.1842823904686811
120963,0.2991890999101352
135236,0.2057859975074816
126005,0.23435094720384783
128053,0.1324750398969032
134533,0.1234671737186665
176689,0.1512226193305527
199543,0.15100976022410012
127433,0.2861949813629302
130269,0.22456499304827093
159526,0.3341687843667219
124558,0.2540118575462781
162366,0.15843052288942408
129557,0.22359806061700713
150951,0.2416397469525239
207495,0.07851856814647942
78014,0.5177053016036067
168134,0.2494695149248488
215478,0.6431543116490167
221202,0.1851987325093566
79443,0.5909571985490771
80871,0.4974917276342552
110267,0.32237618961063425
115203,0.29853584955735973
123143,0.4531167165455323
161623,0.14017029558747182
163083,0.21607842070915814
165971,0.3203116738893812
176011,0.3200257720421306
218199,0.2636049308478653
264587,0.16785232629237262
295359,0.20264203753741017
129561,0.2362660624284167
135276,0.13141363376351298
123872,0.28862741516328755
173096,0.26616572881722755
135257,0.19833925634222183
158814,0.2648545253436434
201727,0.4417382537358782
160990,0.09925048143708973
121726,0.2540186145954905
133814,0.22371171337360268
146742,0.3163468983188131
185947,0.24621374606930213
145368,0.5365986368683683
120979,0.2550074784234636
114494,0.5035408605656666
138870,0.17648710474029894
155306,0.20819382769904568
193871,0.2830337516840389
124570,0.2993927737736203
140272,0.16130361096777152
147434,0.14641955898928177
144589,0.16759587893232503
145261,0.26003578493546364
141691,0.12509793080798787
153191,0.2708227473636585
128144,0.23206945594442932
100314,0.32657816238013804
112424,0.4335592647981089
130288,0.18935474624900317
163108,0.235937644928559
149529,0.11161398511674639
131014,0.21701787027822247
113206,0.5613462696590417
139546,0.14092324073356974
138101,0.11298277126902687
113106,0.38510345625398074
127379,0.2791143171156099
141678,0.08919250660240491
145354,0.45855600520781925
140294,0.3107371605702856
116007,0.32692805159866173
128851,0.2546262744362109
155310,0.2399379210321217
136007,0.09213890141174888
112458,0.3835995819013865
133862,0.20284129984474675
135986,0.24266902947910338
137388,0.11559535287839315
126666,0.43416615008474824
133106,0.2683454854049602
146686,0.1570204169025435
155288,0.14951920662212378
148861,0.10732717549625785
145220,0.18663664372788202
210492,0.16853915167009287
145998,0.11216946833692697
133813,0.22013105002295974
40340,0.24401405195525558
138121,0.16657870437191444
128124,0.20597162703596272
133856,0.1864140170220171
243048,0.20460773368517207
136713,0.11604188756201197
145997,0.037314865715465245
153853,0.1419333077290029
155985,0.18869446907178866
137403,0.21166187637163117
109556,0.32262872238632745
122453,0.2851997152539023
151765,0.5021299325644528
120290,0.339562579099172
146630,0.24927558175188216
121680,0.21799612032209864
121701,0.27087360351210565
119537,0.2868791936570785
142436,0.10500833444416117
147416,0.12102097561990152
188161,0.15629644449525554
163874,0.23532497862269186
165966,0.16465474315329506
142441,0.203075554151429
147420,0.0925279423269682
122426,0.5025765675785244
323639,0.6871722726691393
134609,0.21845345165870284
122490,0.3923432212432548
179570,0.15121187967650312
91046,0.5167524767922616
143804,0.11365891131060235
143852,0.1467685999927945
128100,0.22673978166245087
126694,0.17843000935356387
152347,0.2929745321020138
127419,0.23751990446791257
130223,0.4231189457925761
133143,0.1922161906389243
155271,0.17294562663518906
123124,0.19110771489186285
142364,0.23876389168681172
168872,0.13251439670660461
150989,0.2545326971844015
114606,0.4010047596940222
125964,0.2590218039227635
138861,0.1397952321276898
134557,0.09285177763848614
178867,0.10860679282922095
142443,0.22220708667364397
165280,0.5043450644751503
83037,0.22099255541823237
151711,0.12366037818641845
136011,0.10533093723321278
141014,0.1819587576561191
191666,0.25054927010177985
146642,0.23778057222112073
108064,0.134841393087057
145284,0.05883274923369788
125225,0.3783108699318982
130245,0.4279718933962311
133081,0.19705354319463853
127370,0.2728371715339147
158110,0.21824209467697867
128837,0.2991305911734771
126002,0.2878602046643469
301022,0.1476640187180407
121004,0.32153109547026043
139523,0.24047843110727343
113173,0.3505087837189211
153113,0.27913410919706466
157377,0.29082606670595607
131001,0.23635594899966594
130271,0.20655673770626815
162443,0.15775300018362054
98783,0.6678568878150017
126705,0.3047397988695776
153119,0.343154083749993
154579,0.1464726859360724
168127,0.1269921650299857
214463,0.5757093225246092
107425,0.34008334418544084
140986,0.2170754618242713
141725,0.18807594399091895
147356,0.15654158237482524
148868,0.14313864506146393
178852,0.193198120657588
245300,0.22601900509162193
146737,0.2504975931225992
114590,0.30469337665561286
173098,0.09462651293025391
138138,0.15221312370746987
133843,0.10990191012179974
145343,0.48787333644201725
130924,0.2718211863993366
152455,0.2515811903356307
159540,0.24390635803008753
111050,0.4993261984207199
132445,0.28570828362203915
151004,0.15090968641004743
135275,0.14881022089126084
145979,0.2054263697855431
183137,0.24252612754168518
132422,0.18017207833903526
146040,0.43946210373408534
162418,0.23818183532394718
224770,0.18294780110311853
133168,0.20807487647006784
135948,0.37764001138799963
127559,0.5762717017847913
134534,0.2155024773287112
170998,0.17851357448267366
128097,0.22454771251294608
130989,0.22578232200030496
135253,0.19488288924700323
133112,0.14337360390239498
133816,0.2629752108378541
140264,0.20708305410870065
148120,0.15117380369233258
137411,0.15762784958887227
148827,0.27372788572303675
200971,0.20113878259157636
135301,0.1815528947261486
112439,0.38629158380085504
131701,0.26896737572558105
99628,0.20190029711912252
173803,0.36094049664414873
118205,0.3073883282760567
130997,0.19998016573703634
136017,0.17502035826095458
110991,0.29625659218246614
163104,0.33336479324327956
139512,0.2805760484744757
118826,0.2501746240142153
163861,0.1801011201250939
125991,0.25361793108093894
155952,0.3221816608504453
141661,0.18837506938876208
143089,0.10940780685436109
96642,0.7088953232663833
142412,0.25377676696437446
176713,0.17744675557373774
143138,0.13419678870163285
144566,0.09673766449170576
129519,0.1738066111675987
152474,0.359833750815557
122433,0.3747195309961697
147414,0.11728907741963036
150271,0.10681916138168834
133158,0.25473347722197953
164570,0.12597541595449788
136687,0.25345680578459984
144642,0.5418323609312444
180266,0.22412176545368462
176678,0.19021021080239003
201757,0.36615816636308446
135247,0.16481409774906194
141643,0.336273432463886
148092,0.1854656938160629
240175,0.1835977252319665
143125,0.3474193568225095
135985,0.17753468786732501
131698,0.16227822211875823
136029,0.14652500632755372
145273,0.11714122054493169
127399,0.28312992732687925
128103,0.31821419943679063
127359,0.6003737746880364
173129,0.279148608819741
203767,0.19366413719483888
239609,0.1576172531535835
251595,0.32769953051643197
138099,0.14241348626185693
134525,0.127782464678389
125992,0.2641847816214039
146692,0.2350942498442315
150956,0.14742711581059972
249479,0.17176953039943874
142392,0.06708491239193456
148116,0.22691545009109154
130994,0.24736053127427088
118140,0.17220955315870567
131016,0.2616722660420053
138159,0.18977508535046275
120285,0.34983876780268197
128243,0.4871820287852098
217342,0.23837290834490654
138956,0.6961412770236299
127369,0.4166761150243059
133091,0.18942465937600889
134573,0.1453755000569979
165953,0.2016450107320195
173792,0.24595875418271673
105331,0.38283568359536224
170235,0.1742064443486926
148832,0.29206595406869396
146699,0.25748798686034235
147386,0.032777291441924414
148111,0.22415412110147842
128847,0.24884085212010443
106761,0.4270893220048924
198897,0.1105736884779271
143936,0.6527057491751986
116703,0.36322132342417995
161695,0.29397545586144663
132365,0.3994761485239502
127410,0.2748294964236082
137398,0.09244534940780404
155970,0.25222796782194723
126733,0.21318986689637365
155196,0.21708667272577045
132408,0.19352134205282734
146694,0.21821611789552123
154558,0.21365738275179258
70289,0.3763364255039308
120301,0.3089546448921449
182401,0.16697814148874507
141726,0.16297132905420425
131730,0.23533233495429706
155287,0.13670892703015292
168079,0.1893313351383067
150340,0.2338589944414451
96056,0.07285320989085808
131144,0.27716642990921214
142444,0.15153782944068098
138225,0.5848333446604594
145359,0.623414339217331
159495,0.25580755128099997
141657,0.1268075383194877
157385,0.33431934907402194
158057,0.20942062618451027
136680,0.1623692197137213
154545,0.3130436882001475
80989,0.5658608338434609
140979,0.19285845578478716
163107,0.3094047561582196
139585,0.18778272786920458
153837,0.39654560340914424
110190,0.4894083215095368
173762,0.0681842881864618
155269,0.2729183009679998
148139,0.08137654065036068
126099,0.4032592598412207
165959,0.20823221948556211
207359,0.21835188634816072
151721,0.15674034864982905
153223,0.5617716740319896
143783,0.1987735736055472
141673,0.02699129333187389
103909,0.5005291189120563
202384,0.22516290053479268
140253,0.1708923024959808
140970,0.07545988482037305
140974,0.12791675124447702
87339,0.7376174231947303
151049,0.2759063264101479
152425,0.09456183933325667
195179,0.11726440529186784
147426,0.054312421002493845
141756,0.4957444143377967
139531,0.12400883270664936
135997,0.2556243462895231
142445,0.1599979875296611
141003,0.15174853959164453
144595,0.14103511835120192
141728,0.25671742905052924
151012,0.2757462316468303
128141,0.3238377902311119
133203,0.2408443470753439
186691,0.1961709424788553
201783,0.5601654504732316
148833,0.25773213675461965
101653,0.27488373936479416
130955,0.21005801295506987
188791,0.13976861484895278
141694,0.3010806832192509
115934,0.20555986895676712
150288,0.10232910386731961
156684,0.21782794799746297
138894,0.5486071523581499
145962,0.10533049243449581
178803,0.27840182943465586
153052,0.4364788497159297
107473,0.23207915251470898
123121,0.21110288190695442
217337,0.39142947266199546
143118,0.27190592708704564
221915,0.11018797928105895
146036,0.29963377258944324
201572,0.2551149103139014
173127,0.10392792439946397
169527,0.18178076614152344
136012,0.14027697085173987
143820,0.09690137308729227
161701,0.25014684867276615
111011,0.31494290210749754
145943,0.13238778053790778
156699,0.15155290264494958
303221,0.2621829348063086
145310,0.22548363529019316
171037,0.3613642036944583
136085,0.5739858095869419
147501,0.6501180043572261
150204,0.35244990371602347
126774,0.45007005510304376
203063,0.11925693809751779
168103,0.1365514193151854
148097,0.20076594458149893
113903,0.38471830303054044
68964,0.5963290091084738
142396,0.22221182157019592
121718,0.37556130927236897
130246,0.33185944116927757
148110,0.3190164026876846
205200,0.0790851447551896
106007,0.4105652106874601
120259,0.2010838598380034
173800,0.23912336160417963
138849,0.09522809193801376
146067,0.4532895252527892
147380,0.07359846938367075
134558,0.13164093312703792
136690,0.17703781652621975
140967,0.2997924645016815
138139,0.11967155891676155
308118,0.3041078892371995
145995,0.12271845174941544
160268,0.2772068090549219
133845,0.10519678311192611
125286,0.24597219381094665
146711,0.07537933620380907
149586,0.27094285930374234
146712,0.0713609958201273
133155,0.21606356631282042
148122,0.13087591757101366
165314,0.2759556190067504
174567,0.18452633795986564
102490,0.36165746299589513
148144,0.0678050601764895
128108,0.2542320114203562
147449,0.223681750593473
148126,0.4240159648428243
86121,0.33684950773558375
138937,0.7923199674601353
183141,0.20044945773980208
219605,0.312123624504051
303245,0.28004872766648614
340045,0.2870974317162658
128941,0.7080359392056429
147390,0.09402029707963895
153811,0.25480446339008395
160980,0.15001531234906668
127388,0.2139711644239944
168106,0.18610237615896957
145266,0.20742959457989257
218891,0.12729645141156568
139537,0.1865273669424244
167389,0.2789771266349409
135265,0.11890017313265583
153129,0.3215756279749439
168809,0.1530051647831807
320936,0.10644876325088343
149546,0.24837714958373142
142359,0.14684863209893007
151727,0.14567213453659159
146676,0.23981711389350263
139572,0.1060439200601135
169570,0.2738771470145642
141730,0.18546185124595366
141013,0.17848173474849374
135241,0.20039121286438888
139589,0.22504959718785833
134527,0.18496985082479253
145996,0.10369140074526438
166700,0.13052381394164014
197453,0.10413019251653007
149516,0.12920907211079263
132416,0.20637065371981914
153820,0.28096923855153283
121673,0.21179157027978718
144505,0.16597578446923777
150953,0.1824633811944715
138104,0.07913077976394015
143103,0.13065531039885442
158092,0.2661100756913012
160963,0.4684459828634514
190238,0.3697153591683802
195974,0.23846769962467054
103187,0.23984532206647702
143831,0.2658200344299342
160289,0.14385533933148023
170262,0.16038724415616906
116717,0.21500427932035976
246609,0.10594414488830839
77418,0.25239717908094345
94558,0.5658870255957634
135298,0.2373225832055674
137421,0.1663098179689369
129576,0.21045706129849892
199503,0.25418238531725
163800,0.19480484346546426
141703,0.1357972417443042
152437,0.26956006516101083
157541,0.23315028673951443
150999,0.08195746943968114
287339,0.427154047004761
141063,0.5234823903197459
148215,0.6540372584312593
105316,0.3514371777427671
134596,0.07208665515458468
142421,0.1277513530093088
139646,0.6421366997152793
139656,0.5355016331750593
141778,0.35314897013964147
103166,0.4407367548464974
101056,0.17804293984405534
143797,0.19135918183809447
145937,0.16900368987069236
145224,0.17674755739686698
140226,0.18945200793411493
134529,0.16529688468193637
168777,0.19778471089928507
170948,0.06905743527729111
128239,0.42397560905179466
137408,0.2506888845743641
130972,0.1777987812334407
132432,0.19842422951165392
145980,0.2836080599560672
145267,0.33830233179403896
139558,0.16937891972311386
140295,0.10935944773286305
105419,0.6931885782272457
141706,0.12241210427939822
151003,0.15665114364898577
131732,0.22381482151762072
143158,0.17423153447686496
176692,0.14768623975507394
143085,0.1554390806844624
146005,0.2245643123878546
148137,0.11573204356081199
151025,0.18195519181181352
184569,0.19926912012047654
188833,0.21195219871380053
103167,0.2158733631680168
143139,0.12950390685465357
83078,0.7785872397719024
141792,0.6468591839864641
143136,0.11001466840173384
143893,0.26723893557229295
148232,0.5316912541408276
168798,0.33843093797906093
143229,0.6002771248606388
134656,0.703010449144687
208155,0.14307326049730362
143753,0.11832857054284537
149515,0.12611030968355028
85203,0.6078185328185328
147374,0.1106295149638803
186676,0.2346230098475903
148828,0.23253982098861148
138110,0.14718562136477545
157404,0.36988825379489043
165228,0.1392573083736799
143121,0.15713394862143631
129565,0.3196459339916196
179545,0.17353783676833373
145252,0.18366231394442792
190333,0.3128597967936515
156686,0.24143538496540323
133846,0.13486902834964132
154559,0.13376663808519865
148127,0.27226879358963946
133142,0.1317736942998252
138131,0.19016604225561834
139581,0.12471462496414726
147437,0.136241503805813
104564,0.37038629634361775
135304,0.1879450290364385
119552,0.33808359348725897
144643,0.6085861953095416
142507,0.7048361860713026
158239,0.5405378379169391
145355,0.5182650842917087
103898,0.35415475408157177
140246,0.11026838042525454
143082,0.15662097451588358
138105,0.0626359678829616
137402,0.14604860438183925
145951,0.20515983862829215
147450,0.2019796100013163
140250,0.0940436866275478
129550,0.3049170747996438
149547,0.3074561363245711
148119,0.24675896942292455
138130,0.18087973069680352
137410,0.08712978624852499
149551,0.14921400591698333
141718,0.06544284892930365
127436,0.2067484779971242
228038,0.27463174160606013
145964,0.22780156494348017
203768,0.1288246721709568
143150,0.10937125288239813
215250,0.1865296799301694
146009,0.14743436774329127
178083,0.4064599949758212
173873,0.1340413318025258
225206,0.18704399412067477
153858,0.10862734515370774
166703,0.1886308881946952
158126,0.29985311185775015
225246,0.16799832221631134
189508,0.04166602738044611
293615,0.12928621570021417
145283,0.09247027141059017
228051,0.3240146034750862
146085,0.6520164150369845
187378,0.20731929825962025
108200,0.41404594641375647
168101,0.13146082247601557
181649,0.3370331831024164
148096,0.2076576975531622
148109,0.3301451181226327
156689,0.3502790349590872
148904,0.40720828966747413
135980,0.16329318881532412
146693,0.12790851084909458
152417,0.22394865589570023
206577,0.13234420538714287
143827,0.20225968561010083
179516,0.20110615707241508
141687,0.25118194673674105
146683,0.19815498046465208
198726,0.23419268020610162
145260,0.27804898155821106
151687,0.28706854967760265
150275,0.17817890774275755
150359,0.4141709774512896
110304,0.39350903717477836
158121,0.338902415884805
143087,0.06544919964512924
170956,0.2754835016685645
148133,0.2849860407145448
132446,0.24670481797611052
143929,0.5794305815247615
151081,0.387673275443261
128250,0.5134353723028808
145946,0.060480076662503476
122411,0.27334982704606386
133274,0.404222570714991
145362,0.6497585849716901
242421,0.31529478042677317
143806,0.1940599085297577
147357,0.20396926772450544
176669,0.35449648697948954
143788,0.2525741592282031
137361,0.1988297585900451
111747,0.34799944302522984
139515,0.13924602807284003
142319,0.3062585393118867
169521,0.2591008405336001
154518,0.11895501636875888
205904,0.30352457582648246
153783,0.06879187400488991
144512,0.19990146511613263
164583,0.2648270261167191
133847,0.16278895618578199
148151,0.12370019385680192
171664,0.06393273799060538
148840,0.39092195041623246
178877,0.16859071681610277
136018,0.12702097641655255
152454,0.2233525205591649
144571,0.22721915995065894
128241,0.33023653954890997
143165,0.1970323094780066
147345,0.3647473812678114
146048,0.2837119564734285
146070,0.6186886113628127
172435,0.19074654495234927
152496,0.44147661962235135
147497,0.5141235206402538
146798,0.6078164063155423
133835,0.11846114392018518
145933,0.1596961734202148
206669,0.16199210000240855
143786,0.18397023434795995
149510,0.22257317950853406
155928,0.18415191166102612
141693,0.27892570425480495
168803,0.2088353319804676
165958,0.23903208773244822
228049,0.22957456325366926
127345,0.3942782697752877
161017,0.23398781016051526
132431,0.15076412103431383
160972,0.39095521328975524
146010,0.1407563346280066
245218,0.552113977183038
131748,0.19765721014329557
139550,0.23560736638014562
218165,0.5681331620637979
172412,0.14400936701585332
125315,0.48261455638443057
74653,0.3253801782905086
287446,0.33357518592417923
146648,0.12094038264174463
140300,0.20947078985488288
145940,0.12784392096749353
146696,0.2512295105354462
147368,0.20356632353288007
148072,0.13233601133301814
173102,0.29412345027325415
163074,0.26705829191143243
179510,0.22637338984734592
145232,0.15649028885570093
146744,0.3827435265104809
155997,0.12894834225489185
128114,0.3173215126329274
161690,0.2832730122932359
165954,0.2166362380461332
153807,0.25057383647368947
149530,0.16551044090942765
147402,0.15390032609897783
121801,0.3330281469080255
146691,0.2843849684157634
146008,0.20858080376631613
151713,0.08356976164719715
106064,0.3653155712880767
133906,0.22939796112891364
163890,0.18650573222277286
146785,0.6176599407798972
148182,0.3383138713397106
128933,0.4973619747503297
85228,0.5549610607546769
133134,0.11288184434938178
128967,0.48572604127104707
143944,0.5428541990687817
148880,0.23708020579525949
151684,0.22456959374358296
178121,0.14478689648266574
143214,0.4297792134016919
190267,0.2835247251234154
144511,0.17604621444765475
151653,0.1477739697036394
173834,0.16009757847293632
158796,0.25391387851781955
149534,0.35959989570825274
152413,0.33259186228737025
152373,0.18995535092724858
