home_grid,avg_time,ses
98200,13.19642159084784,4
98201,14.004043309035502,4
98778,15.362356743852306,1
98779,13.248759830491835,1
98783,16.21971674392437,4
98784,15.095184458113792,10
98797,16.423703058054105,4
98799,14.445019899651115,20
98800,13.87921765471749,25
98802,20.328796915401824,12
98833,21.72547618840647,12
98834,15.900430963015728,9
98835,16.319026757667643,11
98836,18.77767393448636,29
98837,17.289098837007927,29
98838,16.427994605094124,46
98839,19.40666542082752,14
98841,14.652733194737422,20
98842,13.360529090461531,20
98848,15.12318681535197,3
98849,16.241181048372855,3
98892,14.453886018176087,63
98896,15.843508100575724,29
98897,17.995369163739532,41
98898,15.434073180398988,41
98914,17.601439548679473,4
98915,17.210399222638696,4
99493,16.680796851143906,1
99498,12.90840617858055,1
99511,17.771335001945783,16
99512,16.58412364884639,20
99513,15.247832102438544,18
99514,14.445536623702393,18
99515,13.901479390816574,15
99516,16.66570453181332,12
99547,17.040824957587887,42
99548,18.80757636643682,42
99549,19.44433286137893,18
99550,16.581074711521584,18
99553,17.06988256612846,34
99555,15.650141581670725,20
99556,14.721707193475725,20
99557,17.29394634384803,18
99606,16.61048740152938,59
99607,14.23967154170194,59
99610,13.703959261120287,29
99612,16.03451488415617,32
99628,14.11267384446799,2
100208,16.773981473599957,5
100209,17.198612364353178,5
100211,12.636434689403425,1
100212,12.424225530825229,3
100213,13.828629671292642,2
100219,16.797760956682144,22
100225,18.11607178407895,16
100226,13.619614414303225,19
100229,12.666684164329794,22
100230,14.078862748889273,18
100262,19.361142160528857,52
100264,17.30726196534185,39
100268,16.39051118839819,7
100269,19.27876795761059,4
100270,18.22093763412323,10
100271,16.420284554002603,10
100282,14.164635713489936,5
100283,13.881743557303256,5
100304,15.516949469652172,12
100305,15.390002363556052,14
100320,17.03650454421798,37
100321,16.01439337681445,37
100323,13.412070529744625,31
100324,14.913678330950736,28
100326,18.304918674415926,32
100327,18.233454039301783,27
100341,20.653530613885515,12
100342,16.124218676285928,12
100343,16.721949741861852,4
100926,14.462357487121485,3
100927,14.82645362855809,3
100930,18.361432594605045,14
100932,23.240998676392795,24
100939,18.49718222157889,12
100940,17.978711029315356,16
100943,13.744854346161231,16
100976,18.088270316102264,19
100977,18.85373716795228,18
100982,19.818251291787977,7
100983,15.680298693334665,4
100988,17.579267999977873,3
100996,14.924079910496605,5
100997,19.513205244946626,5
101018,13.272472851997946,11
101019,13.57773654611687,11
101020,13.986381091826958,12
101024,20.245660260729593,11
101034,18.620492917012132,30
101035,16.109307800288555,30
101036,15.628285208755868,28
101037,15.084417261047886,28
101038,15.78113438001861,32
101039,14.144340223169403,32
101040,15.308753727125946,27
101041,17.037214274494517,27
101042,18.106285369450553,27
101056,17.913209108384553,4
101057,17.318237034702214,4
101638,15.436658144018395,2
101642,18.480362348648793,4
101644,17.051441428808882,14
101645,15.326706128649615,14
101647,13.852025079112465,1
101654,19.11643882860064,8
101655,15.227360871763068,1
101656,15.285225872455458,1
101690,18.22639377869752,35
101691,17.033458639202724,44
101694,18.029791766131698,26
101695,13.149358690551146,26
101696,16.062021904614365,43
101698,15.440182105652674,33
101699,19.74815396487806,33
101713,16.096502165288403,3
101732,15.201420487474563,11
101734,15.879617672462015,31
101737,26.8318291029379,6
101738,20.147997558220855,14
101739,17.841681746526394,27
101753,17.800227502035312,28
101754,17.900545172403287,28
101755,16.42805361710421,30
101756,18.229344091751997,27
102353,14.575363775431605,2
102356,17.69416410295943,4
102361,16.709721618022847,1
102368,21.567111092941136,8
102369,17.5252956796419,3
102370,16.319880606845217,15
102371,18.777265485741008,11
102372,18.13696867689911,11
102405,15.070568525125996,35
102410,16.45664286169103,43
102412,15.638323739575952,59
102413,16.438909983431767,59
102427,18.424087731913225,3
102428,17.2272523003819,4
102448,15.58464641775121,31
102468,18.566325194959653,28
102469,25.234644533810258,33
102470,16.42515188680261,49
102471,16.50743397611643,55
103067,12.5109814985992,2
103070,17.63284817672968,1
103074,14.930945659308515,20
103075,14.971512533104256,21
103076,14.410692960883386,15
103082,21.24601155748804,8
103083,18.919717924934385,16
103084,18.99569802589014,15
103085,20.412751625902985,12
103086,18.724845147227,11
103125,13.972741151488407,25
103126,13.272013353345729,59
103127,16.824916685328294,59
103133,20.80678747546581,1
103134,18.719692005430606,1
103211,17.583941719949348,7
103212,16.71282262996508,7
103213,16.464193816517437,11
103784,16.280259766308074,1
103785,13.421009169388737,2
103786,18.49549147617851,2
103789,17.589507491349845,12
103790,14.75926667917206,10
103791,16.275826081429148,9
103833,20.534624143112502,40
103834,17.50126262030948,32
103835,16.069955048523415,32
103836,16.64937382803187,22
103837,15.911600782445493,12
103838,12.859124071488878,27
103840,13.098663344345285,18
103841,14.290809598050128,18
103926,15.228813663383708,2
103927,16.29624816264841,4
104498,16.745938026450492,2
104499,15.430620303979397,2
104502,17.05173184875501,11
104503,17.743559259199074,11
104515,18.369984712556942,2
104548,14.45786608498727,23
104550,16.290287182592508,12
104551,13.340495712554807,42
104552,13.410708604814348,42
104553,14.296267025741463,15
104555,15.437296273003422,14
104556,17.336793893253795,32
104583,16.824512750060247,3
104591,21.806959632672555,48
104641,18.05701500679969,3
105229,19.785551281081283,7
105262,16.049443705869333,23
105264,15.16468753152168,46
105265,16.23842449488895,42
105266,15.515949653323819,42
105297,10.675593964741939,3
105303,22.816416177564385,9
105304,20.99413919898456,48
105305,19.62758412856564,48
105335,13.31503095326563,28
105943,15.608465775826483,7
105967,11.925300229001888,5
106017,19.57552688495707,9
106035,18.72738716753546,24
106057,19.15935681533594,47
106680,14.078324301889886,6
106681,13.40895434082649,5
106729,20.494508655906575,6
106730,19.133853813378984,8
106731,18.946088798173772,8
106773,26.382328679840665,41
107394,14.030906054822365,6
107395,14.798188238161982,4
107408,18.329107735833848,12
107409,26.21373044239055,12
107410,16.113400052425344,14
107411,15.123884930606957,14
107412,16.284083524444476,13
107440,23.281680388897907,13
107443,19.156891318153548,6
107444,17.011265431243313,8
107445,15.158440512204429,8
107458,18.7410711364603,51
107459,19.788119488384677,10
107460,16.152142301948423,44
107461,15.574815485260924,47
107462,19.11012038170755,22
108107,15.250638585239146,3
108108,16.344702171943947,3
108110,17.441113530600454,5
108111,14.24537098748182,5
108122,15.06106164194054,13
108123,16.974615017262572,13
108124,16.050149087303318,24
108126,14.655469954496397,25
108147,19.82872449458684,3
108152,15.07489606941557,20
108154,15.286203664126274,11
108155,18.549483679280254,11
108171,32.68756326760967,56
108172,26.530926118657504,77
108173,16.58207700882903,17
108174,16.59524353282865,53
108175,17.928334299694633,22
108176,22.72133938734307,22
108211,32.019372054638396,8
108776,16.584440371377003,10
108824,18.446644910551075,5
108825,15.799698652151637,5
108836,16.18151132437106,13
108838,15.683716900973884,24
108840,14.08144765733043,55
108841,14.240618109645837,12
108868,15.493046746606359,15
108886,28.9922761208405,57
108887,19.893358324930762,45
108888,17.46799558936143,7
108889,19.61672469691072,55
108891,21.111433899056404,29
108892,14.680643341026276,29
108924,18.521711205888707,9
108925,19.615313394720673,8
109490,14.858837497421762,10
109539,20.996506914688823,2
109550,15.074336078884116,15
109554,16.143172578682705,55
109555,14.83305505042839,6
109556,15.655762510596016,10
109561,15.121430411620937,11
109562,16.755723276176578,11
109563,15.338644271480225,41
109564,15.17479403383135,41
109604,17.731271259873857,45
109605,19.031666745125044,41
109607,15.751411289716271,50
109608,15.496088580539677,50
109611,15.517343216645447,52
110263,17.53572597360096,37
110264,19.39855598106595,19
110265,16.57586672459041,19
110266,17.895975762549103,21
110268,16.46768491420153,14
110269,17.971601636703976,12
110270,16.8259700429702,10
110271,17.067378544357023,16
110273,13.166528336068762,8
110274,15.472729170045888,5
110275,18.946012491483575,11
110276,16.105821098783473,11
110278,13.756587692987434,15
110279,16.326146191857443,15
110297,13.43399044928089,6
110315,18.51937409368361,25
110316,18.0435604481089,32
110317,19.67945562812504,32
110319,20.710074747667033,41
110320,24.182005091051497,47
110321,17.513641828408534,47
110322,15.972827500614773,50
110323,17.037038328498102,50
110979,16.026937987317023,15
110980,17.78489928028262,14
110982,18.00055088456579,37
110983,16.99626823610131,17
110984,16.201295626221437,12
110988,17.46406247345857,7
110990,19.842555146640706,17
110992,13.520547842862877,18
111010,15.132995156393692,18
111011,15.550781381769324,6
111012,17.75012651871417,6
111028,23.57800072593235,40
111029,18.644040815113648,40
111030,15.180856233830763,30
111034,16.59296574544153,47
111035,16.291211348792405,47
111036,17.98513023689281,50
111037,16.11537547794608,50
111654,15.758259262822005,7
111684,17.828993174784184,31
111685,19.516705883495693,23
111693,16.47886455706335,12
111694,19.01892012117152,12
111695,18.05784070995719,10
111696,18.949874218130823,10
111697,16.202008775211986,18
111698,17.796392827119444,13
111703,21.507612613834485,10
111704,16.464473790317168,17
111722,13.065680594416227,28
111723,16.60507694349766,38
111724,15.013517436087032,15
111735,14.792809365887798,16
111737,17.268028030984333,25
111741,14.083098344511278,30
111742,15.017805962264513,35
111743,15.212777799336333,27
111744,16.021826618397938,33
111745,14.469832033482136,30
111746,14.584345006855576,37
111747,16.582751157284296,14
111748,18.582027621229948,14
111772,18.204764213610687,15
111773,26.911846454806803,15
111775,18.07300199503017,48
111776,17.735050373814712,48
111777,16.917651953415806,5
112350,17.809651146914497,22
112351,15.772722179701379,22
112368,16.092406416254622,11
112409,18.698467711599463,14
112411,17.661365830086726,13
112417,22.892243179986096,10
112418,16.656820887842493,10
112423,19.330849562976766,6
112436,23.059460798114817,28
112438,12.39631810486744,15
112449,15.213938131208288,16
112450,16.659217232916596,17
112451,16.878685621809183,25
112452,17.265246733617477,25
112455,17.019718032737423,30
112456,14.529294467359415,31
112457,16.09322050174971,29
112458,16.13089466546013,42
112459,15.73230178118615,42
112460,16.19892576986853,37
112461,16.998268691640735,41
112462,15.799389164048758,33
112464,15.365668250638704,44
112465,16.525592491946238,18
112486,15.914352950258829,16
112490,15.915064861000616,4
112491,15.746221180825446,4
113065,18.49383821106739,18
113082,17.113310575105885,9
113083,19.302404447394096,26
113123,14.151511751287938,10
113124,15.86553287556048,8
113125,18.022930148743473,11
113136,13.673202698757988,5
113137,15.61454590701728,8
113150,16.21151290056717,25
113151,12.77554601071729,25
113153,15.052809850751956,17
113154,13.501042856409375,17
113160,15.889138191878185,12
113161,17.192024037597335,12
113162,14.968953266100524,15
113164,14.847430555287685,17
113165,17.57112810921299,25
113166,19.868355640300305,25
113170,17.000189092011723,31
113172,20.547234203308058,33
113173,19.012979155920306,14
113174,18.665634278154453,32
113175,14.431638323102582,30
113176,17.809947358565434,45
113177,15.175026806562991,29
113178,14.73357205133056,44
113179,16.95212261765526,27
113200,20.280518484179908,15
113201,18.311077859759557,15
113204,15.151776579225777,5
113205,16.9498722532948,5
113208,19.397179893395943,4
113774,11.821007594308519,4
113775,13.790060700569853,4
113776,16.805219672620343,15
113777,21.147296032662467,3
113778,15.344947200689896,3
113794,12.071114861625208,15
113795,15.647114661714495,15
113820,15.957988125914163,62
113839,15.605475069138114,6
113846,15.104527786155138,63
113847,13.834901314883963,21
113848,13.865502309686429,10
113849,16.1560084479255,10
113850,14.448273445096257,11
113864,17.00856276851062,25
113866,12.789127830907498,9
113867,14.492395927563775,13
113869,14.563751931831165,6
113870,15.389419206822518,6
113872,17.34104532225201,10
113874,14.11979369573709,8
113876,14.447764612422162,20
113877,14.09011475924393,42
113878,16.013127211682264,51
113886,17.65463093875041,38
113887,19.350290874002653,66
113888,15.820386244036232,66
113889,15.422902623113984,56
113890,16.42758001530675,36
113891,15.89908732832729,32
113892,14.809474988363819,33
113917,16.99361925662423,3
113918,18.44375911537491,3
113921,17.768398254316804,5
113922,18.04270893755561,4
114489,14.576316994597372,18
114490,13.310903948365368,15
114491,14.504471411507277,13
114492,14.02921182944367,13
114508,13.398542512902022,7
114509,18.374694573476898,2
114534,14.77223616184607,62
114559,17.94458279950976,69
114561,14.022690345370986,27
114571,15.750522956960216,11
114572,14.742417561638607,11
114576,14.314911997312837,12
114577,15.285283590348028,12
114579,11.296038890366376,16
114580,12.831581906771527,9
114581,15.052056696561609,8
114583,14.792302056187301,7
114584,14.00016685742472,8
114585,17.380221543111084,8
114586,15.535630411511544,8
114587,15.89303997122011,11
114588,17.967565577562777,6
114589,15.338529379071822,5
114590,15.220751844637093,51
114591,13.52453856493733,49
114592,14.33591150598709,59
114631,19.514454905106614,3
114632,15.161064288321956,3
114635,14.609679541751072,5
115203,12.571357692899335,18
115214,16.558245400526086,14
115222,14.719734540470874,2
115223,15.891560898128557,2
115264,15.480973919973714,19
115265,16.13990078646281,19
115273,15.820725218205215,69
115275,14.369346681154408,27
115277,15.224075002307448,30
115283,20.382067789261683,9
115284,22.431855956140257,9
115285,14.820563270132908,11
115286,15.149044634666996,10
115291,14.085029844854386,15
115293,12.831094383914369,16
115295,15.631807529043343,9
115298,15.64443179005689,17
115299,14.405735572631547,8
115300,13.73190394783547,9
115301,17.161467893318026,9
115303,14.781866018828726,6
115304,16.1340321341917,10
115305,13.8779904613516,10
115322,15.142822620291705,21
115345,21.29763803606365,6
115346,17.79743143747551,6
115347,14.366239240846152,6
115910,15.269667067199192,15
115911,16.073822795389596,18
115912,15.0556165210752,17
115916,14.930971568778148,15
115921,12.158678377839419,23
115936,14.089261002087186,9
115937,15.838795549485724,4
115986,15.366444927318293,32
115987,18.724564489259507,32
115988,16.00645085503823,22
115990,14.951280644583386,36
115991,17.466322271123225,30
115999,14.555416600606161,11
116000,14.060478699805781,11
116005,11.502576482762326,15
116017,15.466160659536857,23
116018,15.901917195921653,23
116019,14.02606184882175,19
116036,17.126352897671406,21
116635,12.963402611977346,19
116650,18.320261953208288,8
116651,16.69275169610179,4
116677,16.545349363733276,78
116679,18.664436672318654,49
116680,23.2911688085632,49
116681,18.749702541351123,50
116702,14.125681204709736,22
116704,13.935522185735168,36
116705,16.01255785232921,32
116713,16.020673867431135,14
116716,13.201936246710122,12
116729,17.55623768359301,31
116730,15.165381489873766,31
116731,14.960951815563886,23
116732,18.31861701390965,23
116733,16.62714027495127,19
116734,18.664443176363708,18
117349,12.765317038215256,19
117388,13.050831137191624,24
117389,16.453882907411455,24
117390,13.993678427583657,33
117391,13.606257400499116,24
117392,15.769221035040045,59
117393,17.628472996051446,54
117394,18.207125234483478,49
117426,17.687773272502856,19
117427,15.038437986606452,19
117428,17.40141316184946,17
117429,16.71142675486314,13
117430,15.464166681287034,16
117431,13.739166653213786,14
117439,18.744143766086264,15
117443,16.850985108312162,15
117444,15.143867164637642,15
117490,14.464392553578726,39
117492,17.918754819728925,49
118065,15.848952295438082,12
118066,15.359436228979456,12
118102,14.144045548765336,20
118103,12.151933316057038,31
118104,17.033648082371464,31
118105,18.381422927777397,24
118106,12.993735676450207,61
118107,15.899316506055944,54
118108,16.526956438756006,61
118119,13.452562282138597,19
118120,12.981385846171978,19
118140,16.30906033656963,16
118141,19.215295318708392,22
118142,17.902660536247108,17
118143,17.51198047384145,14
118144,16.71644394406826,21
118145,14.418209242105892,21
118152,20.047735853409097,41
118153,16.647775085080198,15
118154,14.429045527067752,10
118157,16.392783423474356,23
118182,15.712975368419919,25
118183,16.726209085238736,25
118184,18.01977704397556,38
118204,14.210093376147984,61
118205,15.634249939051934,54
118206,15.925224657864426,31
118780,15.410968659204455,5
118815,16.287519335611954,56
118816,14.69840794421406,56
118817,13.35431946623437,29
118818,13.19877769287499,29
118821,14.921430138288441,42
118858,17.346615341754028,21
118859,12.50048008469851,20
118866,17.9475101504961,41
118867,15.360135650410383,13
118868,14.429464475198797,12
118896,16.158107749589945,15
118897,15.529958220119338,8
118898,16.85286947438484,38
118918,19.58960283651387,61
118919,16.747026985188306,20
118920,16.844204296722783,2
119505,14.640671070613323,1
119540,15.68197136950597,41
119541,17.01559820900829,70
119542,16.90429665712773,41
119547,15.646199666199426,18
119572,15.091198911794182,25
119573,15.297799937788126,25
119579,19.170043734563507,47
119581,15.999968691513292,15
119610,19.780396495117998,35
119611,14.643818296302427,8
119612,13.937481238426344,14
119613,14.679971437722969,14
119614,15.471577059337294,45
120219,12.689424461313886,1
120220,13.093798659084625,3
120253,12.334826854977162,35
120254,14.767501663130398,28
120255,15.70361433493786,33
120261,16.668036199780524,18
120262,13.37495781013619,39
120267,14.4675983572381,20
120268,15.053633400240681,20
120324,17.2176006927688,35
120325,19.32819988898096,35
120326,14.923469345589432,37
120327,16.631274257233677,38
120337,16.13269247277895,21
120933,14.824663433235624,3
120976,15.908593517200941,39
120981,14.843469766159444,20
120982,15.451628035114629,25
121004,21.11141417293422,7
121022,18.91912842039674,34
121023,16.41360962609734,31
121025,17.705328401274276,15
121041,14.973884807012908,38
121042,13.943042472933149,30
121050,16.676359802233943,49
121051,16.327454243415623,21
121647,15.813712398864824,4
121648,14.726470269012692,3
121690,17.611283142110704,19
121691,13.819332822092651,18
121695,14.594186851863194,25
121696,15.540678142609742,25
121738,15.094281811448731,13
121763,18.076184057765676,49
121765,16.464505720999558,48
122354,11.729043832729438,2
122355,14.125973403189699,2
122356,12.577748117230595,3
122358,13.83818041999922,1
122359,12.623020021852179,1
122389,15.424236009881358,8
123068,15.285561220876318,1
123070,11.6911275278805,2
123071,12.428547758079755,2
123072,12.33329922220372,2
123073,12.443199785885769,2
123085,16.593018855954288,7
123086,13.862561887471504,11
123087,13.996842860897157,11
123099,17.116789297999876,10
123102,14.842096875581015,40
123103,14.66064081471902,21
123104,14.32326058240082,33
123105,23.71084312851091,14
123106,18.186361172609473,38
123107,15.626066478920134,37
123128,10.288087343316908,54
123129,13.627108725277976,54
123130,15.105480350404706,48
123131,15.151788365398216,48
123133,19.285314237897058,39
123135,15.0730857918023,43
123144,17.700193515835977,46
123777,14.618937800193505,11
123778,15.482133548535693,10
123781,12.836855659714516,11
123782,15.478722093402453,10
123783,13.984653193778703,10
123786,14.596258718814298,1
123787,15.576722266576445,2
123799,15.573401493128836,10
123800,14.256773208831367,10
123801,14.741070522583922,11
123813,17.835415591431637,28
123816,14.720662414523414,29
123817,14.548149588405431,22
123818,14.454723575205941,22
123819,14.414938744565847,14
123820,17.055547567370883,44
123821,14.15246348506958,42
123822,16.007163628070035,45
123823,13.21244736937116,45
123833,19.308300738704006,23
123834,15.980172996693383,53
123842,15.268473044599062,59
123843,13.413792004391714,58
123844,14.711668720811947,48
123845,14.296931838766808,45
123846,15.773286131002406,49
123847,15.810687630811875,24
123848,15.212445747902825,40
123849,13.93690976831467,54
123850,16.988951421550798,54
123855,15.05915831961961,28
123856,16.567504632562628,25
123858,16.933443703023798,46
123860,14.057464870880295,54
123862,13.564946495862348,51
123864,17.93135355683006,30
