home_grid,ses,entropy
134520,24,8.24740874997536
134521,22,8.039123383689617
134524,32,7.116694308228902
134525,30,7.825241547325319
134526,40,7.988823792596656
134528,73,8.6027093675697
134529,65,8.8811002536791
134530,53,8.323989087737953
134545,48,7.428734539525808
134546,48,7.063356011971597
134547,53,7.337783063267322
134548,53,6.508336929310255
134549,41,7.292646587558845
134550,90,7.172475930528888
134551,43,7.6765372448276485
134552,39,8.258466363529442
134553,50,8.729679614465878
134554,51,8.208961056349235
134555,65,7.647266454082985
134557,37,8.730721725376927
134558,59,8.563403939731892
134561,90,8.050719994155585
134562,58,7.763561161143954
134563,63,7.350698487361078
134564,74,7.438912531144337
134565,73,7.085549268380936
134566,67,6.778746667930008
134567,62,7.334257514918862
134568,65,8.39764355968837
134569,67,8.085598603205243
134570,36,8.03196089046166
134571,64,8.492622034350385
134572,45,8.030099011539248
134574,54,8.314942139473557
134575,23,7.4750122831051184
134576,40,7.590077351929118
134578,43,7.318897311390145
134579,44,7.693654137778416
134584,33,8.161494212564211
134585,24,7.824915439161806
134586,21,8.379423673742497
134587,33,8.392015635027512
134588,52,8.618924938204021
134589,35,8.302232237193975
134590,35,8.421648752621987
134592,25,8.321073245806453
134599,50,7.3532596292815064
134600,17,8.254054473617959
134601,14,8.281854063185905
134602,12,7.873222632761145
134652,11,7.202219624187353
134653,11,7.109803911546404
134654,22,7.666044675303587
134655,22,7.314897011014475
134656,7,7.472634755018756
134659,21,6.252052275435062
134660,14,7.744533642913687
134661,14,7.016977988507076
135229,27,5.877417483530657
135235,24,7.666243129385091
135237,14,7.537918619118159
135238,22,7.824732355678721
135244,53,8.051376530727474
135251,53,7.617698074314523
135252,53,6.669415052987707
135257,69,8.016097847508739
135258,69,8.967173268877048
135259,46,8.236208877124042
135260,9,7.528985170213967
135261,53,7.8809879103361435
135262,76,7.614241187979049
135264,89,8.25659007799217
135265,82,8.139765977271804
135266,78,7.45980051275077
135267,91,7.944490105246211
135269,82,7.779971170490933
135272,59,7.389984531255909
135275,90,7.728433787964846
135276,90,7.906821874576325
135277,57,7.723010990819131
135278,71,6.70016672746241
135280,62,8.147763742542939
135281,73,8.378225564908885
135282,67,6.4806423134579685
135283,35,6.15620511595815
135284,37,6.447894617560898
135288,54,7.033241906161779
135289,23,7.283385831643164
135295,23,8.962773620599288
135297,29,8.346125372520214
135298,29,8.246409538154523
135300,37,8.449303764740364
135301,34,8.832555746384507
135302,52,8.76490274675275
135306,25,7.610696047988767
135330,10,8.430242076694345
135331,22,6.902613506469691
135359,8,7.843781867496491
135362,11,8.354321951257084
135363,12,7.839251160423177
135367,10,8.179806525505366
135368,21,8.73839127540114
135369,4,8.136496579122996
135370,7,7.913213022757041
135375,20,6.3820018616976935
135376,20,7.396433084731247
135377,10,6.768411363082885
135379,12,6.898182444070528
135380,12,7.307299623534227
135381,9,7.7680606006918875
135934,29,7.718889802427094
135940,42,7.57264095412525
135941,42,7.8405637137208615
135942,22,7.871983192817782
135943,22,7.341911469484655
135952,47,8.330010314037754
135953,31,8.032679402352084
135954,30,7.412831026182181
135960,97,6.756683306471684
135961,71,7.884534300278493
135963,29,7.880579589018462
135964,51,8.267861823942745
135965,51,7.945726898958814
135966,44,6.716307308494891
135967,44,7.105652589814214
135968,55,7.200757557639904
135969,55,7.427392213918415
135970,46,7.298687978127761
135973,49,7.872787362838538
135974,60,8.641293540787704
135975,80,7.702431640913377
135976,80,7.594802811095041
135978,87,7.15260211875581
135979,72,7.518763613281836
135980,88,8.473084106010106
135981,88,8.565607392895654
135982,90,7.507049402287615
135988,87,7.5259893915199925
135989,84,7.095082392049974
135990,87,7.0749337010760325
135993,66,7.372873097731441
135994,72,7.3684899806778175
135996,64,5.636205840503597
135998,72,7.072105970872261
135999,72,6.470116120410179
136004,67,7.947968489448149
136005,70,8.76843762286937
136006,76,7.544520004164896
136009,37,8.542523112627826
136010,35,8.325181877181972
136012,26,8.996838055218847
136017,29,8.64758421982853
136018,29,7.851057636814349
136052,7,6.277788747676535
136053,10,7.096246829578934
136072,13,7.039844164731845
136073,8,7.8341302637550605
136074,7,8.317980356105803
136075,9,8.164786872418436
136076,13,8.484880448442267
136081,8,6.921314713322695
136082,5,7.4022879902491425
136083,4,7.630746487193879
136089,9,6.828381066980571
136090,9,7.496043434879137
136091,34,7.724100320666672
136092,20,8.199058363285282
136093,25,7.588417332993248
136094,29,7.942113373342417
136095,32,7.534014710071686
136647,25,7.3273778699392125
136648,25,8.066947429118
136654,42,8.131525066633166
136655,42,8.947568218214256
136675,72,7.216975511118291
136676,36,7.466935506169702
136677,44,8.172291045935367
136679,65,8.58119048900987
136681,59,8.319849704912402
136682,82,7.9891914047444725
136683,61,7.713815209989258
136684,74,8.196014122349688
136685,55,8.052600812431983
136687,61,8.18199362832387
136688,73,8.74621286667712
136689,77,8.506482700546153
136690,77,8.644244582050437
136692,82,8.162710347247579
136693,81,8.413066508915298
136694,82,8.450452056435267
136695,89,8.337637471966488
136696,94,8.399676904591477
136697,91,7.882307345631887
136698,93,8.232224459839948
136702,83,7.788203434879106
136703,87,7.540970015826682
136707,67,6.633347800505014
136713,73,6.802470146709155
136714,74,7.416243426700701
136715,68,7.574863922140793
136719,73,7.620757612857066
136722,47,7.889344754687046
136723,43,8.133380636954332
136727,37,8.306680397447439
136728,33,8.360829641980235
136729,36,9.083633249255094
136730,38,8.492938068115532
136738,45,7.843619560832659
136739,44,8.493979295095622
136758,12,7.77796460060546
136785,4,7.194683906987166
136786,43,7.657254597339795
136787,7,7.78955662866882
136788,7,7.793762583388068
136789,9,7.7468486115307655
136793,5,7.675419732348682
136795,7,7.632587844929224
136796,5,7.902995354979133
136797,9,7.788224208872494
136798,13,7.939149047620699
136799,13,7.898013954133168
136804,7,8.41257942915972
136805,34,8.418223710544844
136806,34,7.97323429654663
136807,1,8.24400143151048
136808,29,8.095436803244283
136809,16,6.5891231865619355
137364,26,7.19076078530527
137368,23,6.594944364964736
137369,23,7.111738306107166
137374,36,8.546721879107295
137375,36,8.135743530883834
137385,46,7.2626109237873235
137386,46,7.943500588544966
137388,78,7.012204777824307
137389,72,6.491412851906202
137391,42,8.36298105495851
137395,73,8.019691757665626
137396,80,8.407668547970854
137397,74,8.091126211283717
137398,74,8.197198584297315
137399,74,8.742875539588859
137400,70,8.98208881891173
137401,61,8.111168814926462
137402,77,9.022145724229256
137403,58,8.56285254484327
137404,76,8.49207667567032
137405,65,8.108284580494379
137406,81,8.65144003364217
137407,86,8.186032733530237
137408,91,8.126502726930347
137409,84,8.07660681815094
137410,90,7.849597466645776
137411,87,8.017513634350422
137412,91,7.978948050999134
137413,91,8.288360750329598
137414,97,7.883097817454832
137415,97,7.323659541797706
137416,99,8.08962217744445
137418,86,7.818943653375021
137420,69,7.8059022339397615
137421,71,7.292362237325751
137427,68,7.644371641386483
137428,72,8.475202084023866
137429,62,6.7220078674706665
137436,43,8.378923778873688
137437,53,9.129068868398388
137439,30,8.410926108918558
137440,38,7.7574199563149016
137441,33,8.728189696283096
137442,36,8.637087768323289
137443,34,8.542398067483294
137445,29,7.786702766389931
137451,67,6.996955088717062
137452,67,7.641917473725707
137453,45,7.272175469542574
137454,42,8.007852900831825
137455,42,8.399783402746362
137502,14,7.169003852119387
137503,9,7.850822906028188
137504,7,8.273302397520656
137505,6,7.8921723425633985
137509,4,8.641621197548917
137510,5,7.297701825868758
137511,9,7.469430647734064
137517,25,8.078786340089856
137518,18,7.891542276549117
137519,8,7.643780179303149
137523,5,5.265540219053445
138082,23,5.795745521357016
138083,23,6.141137587899852
138088,36,8.481136308613193
138089,28,8.021157088912641
138090,25,8.311925378293024
138093,74,7.394071023741219
138094,74,6.975411250400008
138099,46,6.424469695283703
138100,46,7.299809589466332
138105,48,9.046654286618097
138106,60,8.336585860873427
138107,66,8.119500395472091
138108,92,8.196450156909034
138109,92,7.89000108215866
138111,79,9.26967143344583
138112,75,8.30357803826923
138113,67,8.866960204177671
138114,73,8.269203011608077
138115,78,7.88877054561174
138116,89,8.486534101474332
138117,73,7.506213039189945
138118,73,7.376713068238376
138119,100,7.97784371512346
138120,87,7.969156155476089
138121,77,8.625565081451317
138122,90,8.164592657553216
138123,83,7.9253814283535435
138124,79,8.758099796492074
138125,84,8.744447279193473
138126,91,9.1571584340309
138127,97,7.860508563022788
138128,87,7.191358368714005
138129,80,7.629575766213817
138130,99,8.269358366929431
138131,84,8.129413605906738
138132,79,7.430774246554713
138133,94,7.556493134330685
138134,69,6.968948250288758
138141,68,7.475143355383107
138142,78,7.222774310566592
138143,81,7.827402255623444
138150,31,7.9503904617987295
138151,32,7.561288983626008
138152,32,8.506015255837433
138153,34,8.654187811735886
138154,34,8.572906557751836
138155,23,7.85293081695825
138156,40,9.165281618363004
138157,35,8.850511044464117
138159,39,8.885806276069514
138160,89,7.913517152677979
138161,89,8.77807128512107
138162,50,8.265907128431966
138165,67,6.237134181880324
138166,67,6.44738484152643
138168,42,7.738679900898102
138169,42,7.396033439544844
138204,49,8.941555356505866
138214,10,7.815450106841604
138215,5,8.326663993299702
138222,9,7.213944859725312
138223,4,7.690216659979652
138224,10,8.21444712709085
138225,10,8.215709128051534
138226,14,7.971289667125271
138227,14,7.150329295536773
138230,22,7.010329796686245
138231,20,8.512530027792998
138232,20,7.55476505316702
138802,59,7.795269653171244
138803,39,7.935630015858714
138804,28,8.11907280380805
138806,53,7.378236044338146
138807,74,6.835242586655783
138808,74,7.147107576573992
138812,75,7.326853650043405
138813,75,8.092719145945196
138814,69,8.12121795943726
138815,41,7.943295077985635
138819,55,8.731746061839395
138820,51,8.495095752238623
138821,70,7.887336144403528
138822,70,8.652810292880584
138823,74,8.576152033210615
138824,76,8.578269255066333
138825,79,8.400035209823399
138826,72,8.203153342768891
138827,76,8.819330252431461
138828,69,8.150223859822571
138829,80,8.311232576196199
138830,63,8.121981344410742
138831,74,7.194299128207144
138832,73,7.008969905657338
138833,68,7.659216222107103
138834,84,8.271377154738174
138835,72,8.240002055182082
138836,71,8.372463303763544
138837,83,8.502418347484284
138838,84,7.915390409992144
138839,67,7.353357685148992
138841,90,7.5214461041438625
138842,86,7.5793550227574595
138843,83,8.05960748940996
138844,86,8.602765137180569
138845,78,8.542708368389704
138846,90,7.976415350325409
138847,78,7.248637246589962
138855,67,6.832127798590336
138856,69,7.433892901026975
138857,65,7.886190919274307
138859,69,7.921235648399944
138860,77,7.746691885163596
138864,33,8.4996654521061
138865,37,8.455738120797545
138866,37,8.447165832889315
138867,39,8.71119640349174
138868,35,8.971172039185063
138869,40,8.459274317443219
138870,40,8.85691096666585
138871,38,8.431915034905128
138872,38,8.200234056841964
138874,67,8.037505159138972
138875,89,7.7457810162495715
138882,42,7.654356370309647
138883,42,7.195021394486712
138917,10,7.111507733877017
138918,29,8.169153654214737
138928,5,8.213286533775209
138929,15,8.424336181093325
138933,10,7.246425263298523
138938,13,8.8518623608648
138939,13,7.944792244149704
138940,13,8.531574742059126
138941,17,8.150237231749628
138944,8,7.5952288030910875
138945,20,8.40119205621454
138946,20,7.655500261692675
139505,7,8.126767718766814
139526,75,7.905346234079901
139527,40,8.850007624750454
139528,57,8.741286500178475
139529,43,8.66093676711308
139530,34,7.669978039543375
139532,47,8.620836033841488
139533,47,8.110592889736948
139534,51,8.517123386390304
139536,67,8.265964117787693
139537,70,8.7433521614457
139538,68,8.865793191853397
139539,76,9.056038574676066
139540,74,8.712286068126325
139541,74,8.192495071938804
139542,75,8.221158038443189
139543,78,8.563854984182782
139544,79,8.3675096450255
139545,72,7.943714879355681
139546,77,8.338631961343934
139547,72,8.127212986293832
139548,74,8.35132071603605
139549,79,8.486108324651905
139550,81,8.143400825940041
139551,68,8.369741727776578
139553,83,7.003693592040804
139554,100,8.518009767735892
139556,94,8.16783645088158
139557,83,7.866564154275622
139559,87,8.11656601441624
139560,83,8.39645711177102
139561,76,7.296002892567801
139569,76,6.911601593025774
139570,67,7.593560376771544
139571,77,7.637231023897671
139572,97,7.373945429157239
139573,93,6.998305319535276
139574,77,7.470312128049432
139575,84,8.463785594156928
139576,84,8.256944959088116
139578,40,7.905372475762221
139579,46,8.467246447558393
139580,37,7.93533522810753
139581,37,8.198479194183395
139582,35,8.774402265028563
139583,36,8.067245616107678
139584,50,8.685078127258574
139585,3,8.28926730589769
139588,36,8.495553302673173
139589,40,7.737083620432163
139590,40,7.669278651819095
139591,75,7.734383949494419
139605,30,7.856347960753309
139630,11,6.20144026174763
139642,45,7.19813283165365
139643,15,7.560334008767376
139647,27,7.1317232733220735
139648,3,7.23210565008489
139652,7,7.967668586463553
139653,7,8.900155565897675
139654,6,8.900789669038481
139655,6,8.758332219860474
139658,8,8.441114176464506
139659,8,7.639093431069901
140219,7,7.978155831184843
140227,37,8.211079271243651
140228,31,7.950463151168506
140231,65,6.820245260366428
140239,92,7.472231632619016
140240,62,8.114040875553338
140241,37,8.872451295382966
140242,52,8.848482814264674
140243,41,8.778221030937832
140246,57,7.318086836953756
140247,50,8.252399851229177
140248,51,7.800520086620267
140249,49,7.887659767816816
140250,70,8.584181827079075
140251,78,8.355777560109747
140252,77,8.58533319195912
140253,83,8.96820369227145
140254,68,8.952807380748341
140255,82,8.578084975022575
140256,81,8.856001567004185
140257,78,8.172982388134558
140258,75,8.597394669010441
140259,85,7.877860739382029
140260,76,8.248748362866403
140261,74,7.983425395744185
140262,72,8.359525402680294
140263,71,8.731992315545419
140264,73,8.001753017213124
140265,91,8.235552662724636
140266,98,7.846154790577236
140268,100,7.45265226367631
140269,100,7.488891921509599
140270,97,7.451115443660109
140271,73,7.596033583852586
140272,70,8.326341192802342
140273,80,8.627301046047936
140274,86,7.94729386686073
140283,68,6.310461799002227
140284,75,7.859297542386524
140285,80,8.109069841789934
140286,82,7.676376300740056
140287,83,7.729189885682323
140288,85,8.590686988640872
140289,81,8.312461874700347
140290,81,8.241582111554788
140291,62,7.5021272964964005
140292,36,7.030852815387418
140293,52,7.641504249380862
140294,37,8.153552371079403
140295,34,9.064129721115123
140297,36,8.530920532665531
140298,55,8.122023976515306
140302,51,7.935173886354165
140304,85,7.815402326889911
140305,65,7.856570666427197
140317,18,7.744836420456098
140319,18,7.3564865973062465
140343,23,5.32488905683592
140344,23,7.733072742301212
140347,24,8.388229949819188
140356,7,7.303637974073608
140357,7,7.299853636228121
140358,12,7.777222249400662
140359,13,7.728492481444924
140360,10,7.467389749903777
140361,13,8.390548881409835
140362,19,8.006738219173
140363,15,7.302311755982018
140364,42,7.400220674005666
140365,42,8.312515477430702
140366,7,7.798936098138661
140367,8,7.026698061853845
140368,19,7.385227212876867
140369,13,8.202695581780791
140372,7,7.742215847940661
140373,7,7.473747115622829
140374,14,7.337410255365199
140375,8,8.582128528027049
140376,10,7.936701017030532
140931,21,7.4264806945107935
140932,21,7.427409245091907
140940,35,8.59583010492629
140941,36,8.578539592685836
140942,31,9.043217690791405
140945,65,8.437952294975783
140947,62,7.87503325635635
140948,50,8.318077397100396
140953,68,7.576996493546353
140954,68,7.86657721392946
140955,55,8.128957074580628
140956,43,8.023230327180507
140957,41,8.248244395298316
140958,51,7.85064083114494
140961,50,7.925028430887851
140964,70,8.189744177997149
140965,74,8.59999068796144
140966,87,8.50145619073478
140967,78,8.468030662031907
140968,75,8.134200686710262
140969,86,8.147609089763954
140971,80,7.695094627638385
140972,80,6.700825113813541
140973,92,6.681328458775376
140974,81,7.9119591499854405
140975,76,8.201646360608333
140976,79,8.164572471543362
140977,75,8.266625588117517
140978,83,8.52549561355639
140979,91,8.406901796443666
140980,97,8.271290073713189
140982,99,7.69634094468152
140983,100,7.943218648786306
140984,94,7.242069585172468
140985,97,7.432842001859134
140986,81,8.300650116443121
140987,81,7.83556264904446
140989,98,7.936814004855616
140990,75,7.880283274554172
140991,70,7.18602183402321
140992,67,8.197802236226337
140993,63,7.919404714508116
140994,70,7.658232708369793
140995,94,7.927025652664934
140996,76,7.425087250039755
140997,100,7.257061347907332
140998,99,7.836923775943492
140999,98,8.046057667613773
141000,82,7.5405896701269315
141001,86,7.666577026606924
141002,80,8.616177318405777
141003,87,8.344822936736403
141004,77,8.222319071700012
141005,40,7.660789658842116
141006,41,7.48567116455598
141008,33,8.172691903737665
141009,31,8.12328444384827
141010,43,9.112084394637833
141011,39,9.34206177766881
141012,41,8.857335056369033
141013,77,8.93092790993041
141014,77,8.522948518290127
141016,66,7.7898875991165655
141017,79,8.228768969438134
141018,85,8.083375861208248
141019,84,8.100108543762374
141031,17,8.257925342162324
141032,17,7.877318455168342
141057,23,5.7500614322693195
141058,5,6.398432436140096
141060,8,8.778230454695743
141061,8,7.761922561772942
141072,13,8.721369617387081
141073,20,8.689543818404074
141074,11,8.044787592685525
141075,14,8.553298385712983
141077,17,7.759885582968309
141078,42,7.975652548470469
141079,28,7.786843873892449
141080,15,7.609291496102833
141081,22,8.031138863468275
141082,19,7.997225254816872
141083,19,7.700516267204386
141084,36,7.318629899343007
141085,25,7.823415048182586
141086,7,8.088134477622273
141087,9,8.382236776503495
141088,16,7.848512437816973
141089,13,8.265915876401028
141090,26,8.625953368879358
141091,28,5.028923368301307
141631,3,6.684444917980787
141635,59,5.164399241614014
141637,11,7.040593676881216
141638,11,8.001588374968845
141645,37,8.048858974894772
141646,30,7.833441202947201
141652,32,8.489129688907045
141653,26,8.597800369472871
141654,26,8.605783856221812
141655,26,8.584132577962013
141656,23,8.157132704178437
141657,23,7.589576191778538
141658,24,8.623815014579527
141659,58,8.340466510956102
141660,27,7.294397373360348
141667,42,7.140010411557178
141668,42,8.163956331459094
141669,72,8.334324932364481
141670,68,8.035821874607832
141671,68,7.385553790208315
141672,36,7.707440029668207
141679,79,8.439034127007961
141680,88,8.711637175692882
141683,72,8.81818737053454
141684,72,8.56665099028444
141685,72,8.72475817026804
141686,76,8.282916051176127
141687,71,7.702718064687804
141688,64,8.043509385997503
141689,75,8.487680281634244
141690,82,7.975300991285979
141691,90,7.482192592221048
141692,85,7.674055323988316
141693,97,8.372290889841317
141694,73,7.5798253865767355
141696,99,8.014647132878236
141697,97,8.088028049185725
141698,98,8.010198145214943
141699,100,7.726504716372178
141700,89,8.188509354593872
141701,99,7.504800156862961
141704,75,6.819841757049241
141707,86,8.356935664518648
141709,71,8.071048524376017
141710,76,7.649492703821675
141711,100,8.015481928524625
141712,98,8.034779077955584
141713,98,8.15143027075301
141714,92,7.607451986414743
141715,92,8.07606169064163
141716,85,8.38385492259603
141717,83,8.115684207339134
141718,80,7.769173264737784
141719,69,8.517045705977456
141720,92,8.712281021641974
141722,33,8.260857061495827
141724,36,8.684654610924973
141725,30,8.656177981414874
141726,45,9.417816545038892
141727,66,9.031737119580587
141728,78,8.497206037723966
141730,78,8.416393417443754
141731,79,8.461503242528076
141772,6,4.408705678432762
141773,6,5.416369842615863
141774,8,6.4631141041225995
141775,8,5.855562082249372
141785,6,8.671772483967896
141786,5,8.089127103962944
141787,8,8.431169839043879
141788,13,7.392681539322562
141789,9,8.290215481157887
141790,13,8.463683288565148
141793,7,8.117422682721863
141794,9,8.124298560600845
141795,12,8.669370259657637
141796,12,7.714258545048363
141797,15,7.386613209730813
141798,36,7.7418490504411555
141801,27,7.84626721530479
141802,15,7.27245306570669
141803,18,7.3005900487264705
141804,26,7.811258883746251
141805,26,5.874834368254272
142339,8,7.155975796889369
142340,8,8.549988224136923
142342,4,6.507324650138136
142343,4,5.8295963250658165
142349,59,4.751499163121002
142351,41,7.233871872724377
142352,41,8.195533708531928
142357,54,7.567154192133577
142358,39,8.516601915020697
142359,27,8.401869996240269
142360,19,7.73004628621215
142366,27,7.72280027415695
142368,26,8.91662664275017
142369,25,8.721525658281958
142370,23,8.187261128847316
142371,22,8.19885310590733
142372,24,8.60236869677298
142373,17,7.628707098045093
142374,39,8.235939607855778
142376,28,8.140818057693728
142377,28,7.495759916429687
142381,39,8.26649705780439
142385,59,7.5048239960345455
142386,57,8.071132202968702
142387,69,7.851512568142637
142394,93,8.612967157362935
142395,95,9.312451973035142
142396,95,8.702085591118358
142397,84,8.776164837773017
142398,74,8.555299288055215
142399,73,8.389910702737076
142400,69,7.495874324517401
142401,60,6.829103238035051
142402,83,8.329034812695095
142403,89,8.006769537915234
142404,78,8.128124699301685
142405,76,7.920344665958442
142406,84,8.115832981714183
142407,92,7.899561959689773
142408,93,7.6516173075041305
142409,92,8.171049197995288
142410,99,8.199357268151903
142411,88,8.715833591416654
142412,98,8.262495250942658
142413,99,7.917710358925756
142414,97,8.295355552918572
142415,98,7.716611082432356
142416,98,7.62386941880989
142417,95,8.090636725796328
142420,89,6.893311769411404
142424,95,7.292433779903763
142426,94,8.625308637479957
142428,90,8.553280142657126
142429,86,7.955206330950036
142430,86,8.642244912272698
142431,73,8.244665475063183
142432,65,8.095317729800804
142433,77,7.7524834942251015
142434,63,8.322876481444295
142435,79,8.603118296322112
142436,44,7.4379164698063684
142437,57,8.024936243677661
142438,10,8.577026902360814
142439,45,8.160930633446501
142440,46,8.47964665965997
142442,42,8.49330829660276
142443,72,8.215865567658525
142444,65,8.687821643564371
142447,89,8.353482164611993
142448,88,7.839721686431407
142450,47,8.525368624113018
142452,54,7.773316671719942
142453,49,8.345923326715901
142454,50,7.93010265244462
142489,8,6.752665468621871
142497,8,6.400043956394706
142498,25,5.925715044250535
142499,25,7.710776759886245
142500,11,8.541406851809901
142501,19,7.569018204106882
142502,5,8.37844830710466
142503,10,7.75088608018527
142504,9,7.433932104925756
142505,3,7.2111166969951865
142506,11,7.510618293660622
142507,8,6.888789042201214
142508,8,7.681594468567397
142509,10,7.18676913223374
142510,6,7.489717365040837
142511,4,7.3948768989348155
142512,4,7.866885182922309
142513,7,7.252058068622431
142514,9,7.861413329622815
142515,3,8.62447631389907
142516,5,7.8773983642964875
142517,9,8.242539983907465
142518,9,7.948704905960003
142519,11,7.269152559543933
143053,8,6.898474366866053
143054,8,6.6968284182978435
143055,3,5.782598041045154
143065,41,6.735400191879755
143066,41,8.206895760580323
143074,27,7.531634417364222
143082,23,8.669908006594294
143085,22,8.164463831924909
143086,26,8.489697497786722
143087,26,9.12323964693815
143088,30,8.327471929986228
143096,41,6.70021139925807
143097,51,6.633151328610033
143100,58,8.272767459349287
143101,78,7.533963027365038
143108,85,8.267892544549166
143109,85,9.009780100639505
143110,95,8.593813513479233
143111,76,8.484967616153767
143112,74,7.931115936295221
143114,69,7.496198010727959
143115,80,6.5058989233894575
143116,87,7.904379526757785
143117,95,8.347872268855138
143118,83,7.7957662896837165
143119,88,8.259009892491
143120,91,9.006720956110188
143121,100,7.90268157544117
143122,97,7.672885026157618
143123,99,8.252445282662276
143126,95,7.94020935901105
143127,92,8.137020047221
143128,99,8.738223590961283
143129,99,7.907884693943716
143130,100,7.256098810652746
143131,95,7.218240817991099
143133,73,6.5855005669004045
143134,93,7.262502569995002
143135,99,7.28565672719691
143136,86,7.727528653060934
143137,86,8.515823492809385
143138,54,8.035328011197008
143139,85,8.522268183002243
143140,88,9.303197046589764
143141,88,7.9949402438651225
143142,87,8.294272875934055
143143,86,8.864985170237432
143144,93,8.552675917905637
143145,81,8.2783359466133
143146,67,8.234678848056888
143147,82,7.431429128307627
143148,77,7.959935853265944
143149,79,7.8512059969070584
143150,87,8.358619862131416
143151,82,8.620704185125959
143152,82,8.637193634410018
143153,57,7.888842420648665
143154,68,7.919918966826806
143155,81,7.704299698379062
143156,82,7.820813678406193
143157,79,8.229440018016865
143158,61,8.523419814488168
143159,53,8.676369449349298
143161,95,8.474061911534855
143164,42,7.285413250303229
143166,64,7.839695983512508
143167,47,8.768364528711668
143168,48,8.798294015162698
143190,11,6.286267779688053
143191,18,7.590109397597846
143192,10,6.4911857175888095
143211,8,5.6424975427442785
143212,18,7.063380682655138
143215,5,7.9201338944226
143216,8,8.556765078997163
143217,6,7.728993442166949
143218,5,7.048724870942535
143219,7,7.128652688543825
143220,12,8.511266195036669
143221,3,7.884926038523949
143224,5,7.88020816994447
143225,51,7.730925602818095
143226,8,8.437201756445774
143227,11,7.791300041584396
143228,5,7.331711599086295
143229,5,7.971304028000688
143230,3,8.64664218619944
143231,9,9.042106900888156
143232,12,8.175953090949127
143233,12,6.653036829333205
143784,18,7.5211617299069715
143787,17,8.441607464664674
143794,64,7.678855879387566
143795,48,7.72777273110483
143796,24,8.169357650062269
143800,78,6.799581953789188
143801,73,7.8977321646881515
143804,70,6.833808545989122
143805,62,7.6214968470541145
143811,51,6.978544653898787
143812,80,7.813245301368918
143817,72,8.727018064144545
143818,64,7.55707681436539
143819,66,7.818171773249887
143820,74,8.385845400598082
143821,77,8.651771225933118
143822,70,8.629682438688597
143823,64,7.815604378291755
143824,57,8.13565053701024
143825,83,8.994974371477591
143826,90,8.385190870731577
143827,95,7.756325191518469
143828,95,7.96727002823771
143829,83,7.90580732810953
143830,84,8.46632490955376
143831,92,8.70924680585226
143832,93,8.428453022867
143833,82,8.662344939682699
143834,85,7.988093296000028
143835,87,8.193050196342888
143836,87,7.887303425047319
143837,100,7.72125263154122
143838,83,8.143729837431147
143839,96,8.165479736574
143841,100,8.395492461981718
143842,100,8.185403760397513
143843,98,7.860167727670256
143847,98,7.569273807404167
143848,100,7.670171731296728
143849,91,7.745808121701623
143851,97,8.364806135920325
143852,55,8.7629251157332
143853,85,8.682484743291226
143854,82,9.241678101499922
143855,61,7.9903679504456795
143856,75,8.641567174071646
143857,74,8.148261046700402
143858,84,8.532031068329218
143859,79,8.537130435959384
143860,76,8.13049846994761
143861,74,8.524238929427423
143862,49,8.676342170678174
143863,82,8.253751629726008
143864,98,8.342568057011608
143865,98,8.928043486105924
143866,83,8.625772270027943
143867,63,8.18079426601723
143868,48,7.69332877441048
143869,66,7.496614500446986
143870,66,7.358851505268197
143873,62,8.067341336155906
143875,52,8.613667499965898
143876,46,8.499987925825842
143877,43,7.241076767666867
143878,46,7.466261688601392
143879,20,7.971658697478496
143880,32,8.324040076528426
143881,32,8.34076704437033
143882,45,8.363989886200686
143884,31,8.335311811259018
143885,31,7.857980859439314
143906,10,6.874033597432996
143914,38,7.76896066200472
143915,29,8.278085765933689
143916,20,7.617161688173967
143917,28,8.02439214905864
143918,28,7.751502933650723
143925,3,6.4699272120232045
143926,10,8.2487299839246
143927,14,8.574011680216987
143928,4,8.115823233724885
143929,10,7.904112120586702
143930,7,8.504676067544011
143931,15,8.135849868002843
143932,17,7.253922334637373
143935,16,7.534208670413545
143938,8,8.05068877540493
143939,5,7.5562573641223185
143941,8,7.259427608713025
143942,9,7.007197633247381
143943,3,7.320799363215223
143944,8,7.747978846052002
143945,11,8.515850066699013
143946,8,7.168274768872614
144492,26,7.656714753936795
144494,25,7.828965421365652
144495,25,8.014373646031398
144496,27,8.493048845874004
144497,27,8.539960283463603
144498,35,8.873412806617809
144499,24,7.644309140132023
144501,17,7.993300723438052
144502,20,8.424917201052898
144503,20,8.443869349864888
144504,27,8.541501920404919
144505,49,9.16724650651648
144506,49,8.614912275133047
144507,57,7.74082525194426
144509,64,8.310820391419625
144511,88,7.803682802767447
144512,89,7.888632375852765
144515,81,8.534290440130382
144516,69,8.010558047372786
144517,73,7.5829559093588275
144518,66,6.889606490911461
144519,62,8.140909205596007
144529,69,8.191684897572898
144530,69,8.374340731941931
144532,76,8.005875867030788
144533,81,7.882685326121518
144534,69,8.379511011940203
144535,75,9.06923750486272
144536,69,8.431300410071657
144537,44,7.31323803808341
144540,96,8.85805804678437
144541,95,8.339252308687161
144542,95,7.783459367286506
144543,100,8.239557117259734
144544,83,7.855486218911576
144548,100,7.962238420139956
144549,99,7.69249973725317
144552,95,7.717984811182289
144553,92,8.696763710421404
144554,94,7.233043224409827
144556,94,7.194913581268148
144557,99,7.391576300734133
144562,83,6.804166986872562
144563,91,7.67104391796785
144564,88,7.506498437010578
