home_grid,young_ratio,old_ratio,male_ratio,local_ratio
86710,0.573394495412844,0.0389908256880734,0.6353211009174312,0.9518348623853211
86711,0.5212765957446809,0.04468085106382979,0.6127659574468085,0.9765957446808511
87350,0.5895953757225434,0.03468208092485549,0.6069364161849711,0.9075144508670521
87351,0.7142857142857143,0.006802721088435374,0.6462585034013606,0.9115646258503401
87354,0.5333333333333333,0.06,0.6166666666666667,0.98
87365,0.6551724137931034,0.034482758620689655,0.6724137931034483,0.9482758620689655
87368,0.7307692307692307,0.07692307692307693,0.5769230769230769,1.0
87369,0.5538461538461539,0.09230769230769231,0.676923076923077,0.8461538461538461
87370,0.8,0.0,0.4,0.9333333333333333
87417,0.4927536231884058,0.12318840579710146,0.5869565217391305,0.9347826086956522
87418,0.609271523178808,0.033112582781456956,0.6688741721854304,0.8874172185430463
87420,0.6239316239316239,0.021367521367521368,0.6666666666666666,0.9487179487179487
87421,0.5314861460957179,0.07052896725440806,0.5969773299748111,0.9496221662468514
87422,0.4856046065259117,0.09021113243761997,0.6333973128598849,0.963531669865643
87423,0.5429553264604811,0.048109965635738834,0.6151202749140894,0.9381443298969072
88059,0.5469613259668509,0.058011049723756904,0.649171270718232,0.9226519337016574
88064,0.5666666666666667,0.06,0.6333333333333333,0.8933333333333333
88065,0.5961538461538461,0.004807692307692308,0.7115384615384616,0.8942307692307693
88069,0.5560975609756098,0.06829268292682927,0.6682926829268293,0.9658536585365853
88070,0.5783783783783784,0.07567567567567568,0.6432432432432432,0.9513513513513514
88071,0.7348837209302326,0.04186046511627907,0.6883720930232559,0.9488372093023256
88079,0.7860696517412935,0.03482587064676617,0.6666666666666666,0.9303482587064676
88083,0.5714285714285714,0.07142857142857142,0.7857142857142857,0.8571428571428571
88132,0.5701754385964912,0.07017543859649122,0.643859649122807,0.9526315789473684
88133,0.6063492063492063,0.06031746031746032,0.6253968253968254,0.9587301587301588
88134,0.5507853403141362,0.07329842931937172,0.6376963350785341,0.9507853403141361
88135,0.4944178628389155,0.08452950558213716,0.6188197767145136,0.9553429027113237
88136,0.5912408759124088,0.043795620437956206,0.635036496350365,0.9635036496350365
88137,0.5363636363636364,0.00909090909090909,0.5818181818181818,0.9727272727272728
88772,0.49907235621521334,0.07792207792207792,0.6122448979591837,0.9666048237476809
88773,0.5366178428761651,0.05059920106524634,0.6165113182423435,0.9773635153129161
88775,0.45555555555555555,0.08888888888888889,0.6333333333333333,0.9666666666666667
88776,0.4742268041237113,0.12371134020618557,0.5567010309278351,0.9278350515463918
88779,0.6198257080610022,0.05555555555555555,0.6525054466230937,0.9400871459694989
88780,0.6146657081236521,0.06470165348670022,0.6527677929547089,0.9374550682961897
88781,0.5574468085106383,0.05106382978723404,0.6638297872340425,0.8574468085106383
88782,0.5818181818181818,0.00909090909090909,0.6181818181818182,0.9454545454545454
88783,0.6805555555555556,0.013888888888888888,0.5694444444444444,0.9305555555555556
88785,0.5858310626702997,0.0653950953678474,0.6158038147138964,0.9509536784741145
88789,0.6946902654867256,0.02654867256637168,0.6327433628318584,0.9469026548672567
88790,0.6948818897637795,0.027559055118110236,0.6279527559055118,0.9586614173228346
88793,0.8024691358024691,0.024691358024691357,0.6049382716049383,0.9629629629629629
88837,0.4666666666666667,0.0,0.8,1.0
88838,0.5454545454545454,0.09090909090909091,0.5909090909090909,0.8636363636363636
88839,0.5737704918032787,0.04918032786885246,0.7049180327868853,0.9180327868852459
88840,0.6587982832618026,0.06223175965665236,0.5686695278969958,0.9463519313304721
88843,0.5596330275229358,0.06422018348623854,0.6697247706422018,0.9357798165137615
88844,0.5622119815668203,0.07834101382488479,0.5852534562211982,0.9539170506912442
88845,0.59375,0.06114130434782609,0.6141304347826086,0.9456521739130435
88846,0.5759312320916905,0.06446991404011461,0.5974212034383954,0.9656160458452722
88847,0.5317073170731708,0.1073170731707317,0.6829268292682927,0.9707317073170731
88848,0.49173553719008267,0.09504132231404959,0.6033057851239669,0.9545454545454546
89485,0.525,0.075,0.625,0.98
89486,0.5671052631578948,0.05131578947368421,0.5789473684210527,0.9697368421052631
89487,0.5834445927903872,0.06141522029372497,0.6248331108144193,0.9586114819759679
89489,0.3786008230452675,0.07818930041152264,0.6131687242798354,0.9053497942386831
89491,0.5236051502145923,0.07725321888412018,0.5965665236051502,0.9656652360515021
89492,0.6217105263157895,0.05921052631578947,0.631578947368421,0.9243421052631579
89493,0.58125,0.0625,0.5645833333333333,0.9572916666666667
89494,0.5827814569536424,0.046357615894039736,0.6225165562913907,0.9470198675496688
89495,0.562942008486563,0.042432814710042434,0.6166902404526167,0.9278642149929278
89499,0.6549586776859504,0.05578512396694215,0.621900826446281,0.9669421487603306
89552,0.4666666666666667,0.06666666666666667,0.5333333333333333,0.9333333333333333
89553,0.6363636363636364,0.12121212121212122,0.7878787878787878,0.9393939393939394
89554,0.7115384615384616,0.028846153846153848,0.5961538461538461,0.9230769230769231
89557,0.5,0.08215962441314555,0.6056338028169014,0.8990610328638498
89558,0.5939086294416244,0.05685279187817259,0.6111675126903553,0.9461928934010152
89559,0.5759368836291914,0.055226824457593686,0.5818540433925049,0.960552268244576
89562,0.5200553250345782,0.08437067773167359,0.6473029045643154,0.946058091286307
89563,0.584045584045584,0.05413105413105413,0.6353276353276354,0.9202279202279202
89564,0.5791788856304986,0.07331378299120235,0.5747800586510264,0.9486803519061584
90199,0.4642857142857143,0.04081632653061224,0.5714285714285714,0.9744897959183674
90200,0.4882154882154882,0.05723905723905724,0.6060606060606061,0.9528619528619529
90201,0.5183333333333333,0.06,0.61,0.9583333333333334
90202,0.5211267605633803,0.056338028169014086,0.5633802816901409,0.9436619718309859
90203,0.4050632911392405,0.10126582278481013,0.5864978902953587,0.8649789029535865
90204,0.3950892857142857,0.11383928571428571,0.6071428571428571,0.9642857142857143
90205,0.4274661508704062,0.07930367504835589,0.562862669245648,0.9574468085106383
90206,0.6,0.05652173913043478,0.6478260869565218,0.9608695652173913
90208,0.6065573770491803,0.04918032786885246,0.5792349726775956,0.9672131147540983
90209,0.6336206896551724,0.04741379310344827,0.6400862068965517,0.9741379310344828
90210,0.6666666666666666,0.031746031746031744,0.6825396825396826,0.8888888888888888
90214,0.6389684813753582,0.06303724928366762,0.667621776504298,0.9627507163323782
90221,0.7796610169491526,0.05649717514124294,0.6497175141242938,0.943502824858757
90270,0.6324324324324324,0.06486486486486487,0.654054054054054,0.9675675675675676
90271,0.5824561403508772,0.05964912280701754,0.5824561403508772,0.9368421052631579
90272,0.5447019867549668,0.07947019867549669,0.5993377483443708,0.9337748344370861
90273,0.5842696629213483,0.05720122574055159,0.5760980592441267,0.9244126659856997
90274,0.5797101449275363,0.06712433257055683,0.623951182303585,0.9603356216628528
90277,0.6277173913043478,0.057065217391304345,0.6141304347826086,0.9483695652173914
90913,0.5517241379310345,0.04597701149425287,0.6551724137931034,0.9425287356321839
90914,0.5483870967741935,0.043010752688172046,0.6272401433691757,0.9498207885304659
90915,0.5748031496062992,0.06824146981627296,0.6456692913385826,0.973753280839895
90916,0.5074626865671642,0.06865671641791045,0.6119402985074627,0.9582089552238806
90917,0.5291005291005291,0.1164021164021164,0.626984126984127,0.9470899470899471
90918,0.37986270022883295,0.12585812356979406,0.5995423340961098,0.919908466819222
90919,0.4823529411764706,0.09647058823529411,0.5905882352941176,0.9505882352941176
90920,0.47619047619047616,0.0707482993197279,0.6068027210884354,0.9564625850340136
90921,0.5435435435435435,0.05105105105105105,0.6126126126126126,0.9369369369369369
90922,0.5487106017191977,0.07020057306590258,0.5687679083094556,0.9326647564469914
90923,0.6150442477876106,0.07374631268436578,0.5958702064896755,0.9587020648967551
90924,0.5755968169761273,0.07559681697612732,0.5901856763925729,0.9562334217506632
90925,0.5860215053763441,0.02956989247311828,0.6370967741935484,0.9435483870967742
90928,0.6225490196078431,0.049019607843137254,0.5784313725490197,0.9640522875816994
90937,0.6571428571428571,0.03571428571428571,0.75,0.8857142857142857
90938,0.7096774193548387,0.05161290322580645,0.5774193548387097,0.9580645161290322
90939,0.7007299270072993,0.08759124087591241,0.656934306569343,0.9635036496350365
90984,0.5984455958549223,0.054404145077720206,0.5440414507772021,0.9715025906735751
90985,0.5757575757575758,0.030303030303030304,0.6293706293706294,0.965034965034965
90986,0.5757180156657964,0.05613577023498695,0.6449086161879896,0.9242819843342036
90989,0.5588723051409619,0.07960199004975124,0.6077943615257048,0.9369817578772802
90990,0.5793269230769231,0.0673076923076923,0.6526442307692307,0.9471153846153846
90992,0.5724381625441696,0.053003533568904596,0.6113074204946997,0.9399293286219081
91627,0.5,0.06870229007633588,0.6145038167938931,0.8473282442748091
91628,0.5737704918032787,0.0273224043715847,0.6010928961748634,0.9672131147540983
91629,0.5216400911161732,0.05466970387243736,0.6082004555808656,0.9749430523917996
91630,0.5359848484848485,0.05303030303030303,0.6287878787878788,0.9772727272727273
91631,0.5341614906832298,0.08074534161490683,0.6055900621118012,0.9472049689440993
91632,0.44576877234803336,0.10727056019070322,0.5947556615017878,0.9630512514898689
91633,0.5390625,0.0703125,0.6078125,0.95625
91634,0.5200698080279232,0.05759162303664921,0.6038394415357766,0.9598603839441536
91635,0.5132743362831859,0.048672566371681415,0.5663716814159292,0.9380530973451328
91636,0.5896700143472023,0.06743185078909612,0.629842180774749,0.9626972740315638
91637,0.5566166439290586,0.07639836289222374,0.6098226466575716,0.9590723055934516
91638,0.6137440758293838,0.04976303317535545,0.6137440758293838,0.9644549763033176
91639,0.5989010989010989,0.054945054945054944,0.6510989010989011,0.967032967032967
91642,0.6471226927252985,0.0749185667752443,0.5982627578718784,0.9565689467969598
91649,0.6698113207547169,0.05660377358490566,0.6509433962264151,0.9528301886792453
91650,0.7066115702479339,0.0371900826446281,0.6239669421487604,0.9545454545454546
91651,0.7013574660633484,0.058823529411764705,0.6855203619909502,0.9298642533936652
91652,0.6718266253869969,0.06811145510835913,0.6749226006191951,0.9226006191950464
91653,0.6987951807228916,0.06196213425129088,0.6179001721170396,0.9518072289156626
91654,0.6973415132924335,0.06952965235173825,0.623721881390593,0.9693251533742331
91698,0.5951219512195122,0.06829268292682927,0.6585365853658537,0.9682926829268292
91699,0.5149384885764499,0.09666080843585237,0.6010544815465729,0.9472759226713533
91700,0.5431145431145431,0.06692406692406692,0.5958815958815958,0.9459459459459459
91703,0.538655886811521,0.0833754421424962,0.595755432036382,0.9494694290045478
91704,0.5535714285714286,0.06547619047619048,0.6026785714285714,0.9627976190476191
91706,0.5168539325842697,0.07865168539325842,0.6142322097378277,0.9400749063670412
91714,0.5862068965517241,0.034482758620689655,0.8045977011494253,0.896551724137931
92343,0.5010351966873706,0.062111801242236024,0.6128364389233955,0.9875776397515528
92345,0.5057471264367817,0.07758620689655173,0.6408045977011494,0.9568965517241379
92347,0.5155131264916468,0.057279236276849645,0.5775656324582339,0.9474940334128878
92348,0.6720647773279352,0.04048582995951417,0.6234817813765182,0.9311740890688259
92349,0.49146757679180886,0.05460750853242321,0.6245733788395904,0.931740614334471
92350,0.5470737913486005,0.0737913486005089,0.5801526717557252,0.9465648854961832
92351,0.4925124792013311,0.08652246256239601,0.6006655574043261,0.9584026622296173
92352,0.5258166491043204,0.0916754478398314,0.6059009483667018,0.958904109589041
92357,0.5428571428571428,0.047619047619047616,0.7047619047619048,0.8857142857142857
92358,0.5685483870967742,0.04838709677419355,0.7459677419354839,0.9274193548387096
92364,0.7199017199017199,0.029484029484029485,0.6781326781326781,0.9459459459459459
92365,0.6434426229508197,0.045081967213114756,0.6885245901639344,0.9262295081967213
92366,0.6666666666666666,0.05698005698005698,0.6182336182336182,0.98005698005698
92367,0.6587926509186351,0.049868766404199474,0.6036745406824147,0.9816272965879265
92411,0.5251798561151079,0.06474820143884892,0.49640287769784175,0.9424460431654677
92412,0.5129310344827587,0.09913793103448276,0.5689655172413793,0.9655172413793104
92413,0.577639751552795,0.09006211180124224,0.5993788819875776,0.9565217391304348
92414,0.4811244979919679,0.08674698795180723,0.5927710843373494,0.9590361445783132
92415,0.5350118017309206,0.08811959087332809,0.5979543666404405,0.9669551534225019
92416,0.6080246913580247,0.0720164609053498,0.6080246913580247,0.9639917695473251
92418,0.5790861159929701,0.07117750439367311,0.6089630931458699,0.9551845342706503
92419,0.5741935483870968,0.06612903225806452,0.5854838709677419,0.967741935483871
92420,0.5512820512820513,0.07179487179487179,0.5769230769230769,0.9692307692307692
92421,0.4937655860349127,0.09226932668329177,0.5860349127182045,0.9675810473815462
92422,0.5315315315315315,0.09009009009009009,0.6216216216216216,0.9504504504504504
92428,0.4567901234567901,0.09876543209876543,0.6049382716049383,0.8765432098765432
92429,0.5178571428571429,0.0625,0.6607142857142857,0.9732142857142857
93057,0.4608879492600423,0.08456659619450317,0.6342494714587738,0.9788583509513742
93059,0.47674418604651164,0.06478405315614617,0.5813953488372093,0.9833887043189369
93063,0.4915254237288136,0.04406779661016949,0.6101694915254238,0.9254237288135593
93064,0.5128865979381443,0.08505154639175258,0.615979381443299,0.9304123711340206
93065,0.5379537953795379,0.066006600660066,0.6105610561056105,0.9504950495049505
93066,0.5091463414634146,0.10060975609756098,0.6189024390243902,0.9451219512195121
93067,0.3562091503267974,0.12745098039215685,0.6013071895424836,0.9477124183006536
93071,0.5555555555555556,0.08888888888888889,0.5925925925925926,0.9629629629629629
93072,0.4927536231884058,0.050724637681159424,0.6231884057971014,0.927536231884058
93079,0.7696335078534031,0.03664921465968586,0.6596858638743456,0.9790575916230366
93080,0.7083333333333334,0.046875,0.6302083333333334,0.9427083333333334
93081,0.7054545454545454,0.04,0.6036363636363636,0.9527272727272728
93127,0.46540880503144655,0.12578616352201258,0.6163522012578616,0.9685534591194969
93128,0.5310173697270472,0.062034739454094295,0.5583126550868487,0.9478908188585607
93129,0.49707602339181284,0.08187134502923976,0.5701754385964912,0.9269005847953217
93130,0.5590062111801242,0.055900621118012424,0.6645962732919255,0.9254658385093167
93133,0.5499231950844854,0.059907834101382486,0.6067588325652842,0.9539170506912442
93134,0.47804878048780486,0.09268292682926829,0.5902439024390244,0.9463414634146341
93773,0.4245472837022133,0.06639839034205232,0.6056338028169014,0.9778672032193159
93774,0.42061855670103093,0.10927835051546392,0.6391752577319587,0.9711340206185567
93776,0.5607476635514018,0.056074766355140186,0.616822429906542,0.9158878504672897
93777,0.48135593220338985,0.061016949152542375,0.6,0.9559322033898305
93778,0.5517241379310345,0.050397877984084884,0.6445623342175066,0.9442970822281167
93779,0.6152777777777778,0.05277777777777778,0.6472222222222223,0.9375
93780,0.4723618090452261,0.1306532663316583,0.5745393634840871,0.9581239530988275
93781,0.5483870967741935,0.06451612903225806,0.5268817204301075,0.946236559139785
93782,0.5636363636363636,0.05454545454545454,0.7272727272727273,0.990909090909091
93784,0.4583333333333333,0.08333333333333333,0.6041666666666666,0.8125
93785,0.4725274725274725,0.06593406593406594,0.5164835164835165,0.9560439560439561
93793,0.7894736842105263,0.031578947368421054,0.6263157894736842,0.9526315789473684
93794,0.8064516129032258,0.04032258064516129,0.6612903225806451,0.9516129032258065
93843,0.5882352941176471,0.0784313725490196,0.5980392156862745,0.9313725490196079
93844,0.6127450980392157,0.0392156862745098,0.5735294117647058,0.9215686274509803
93845,0.5757575757575758,0.09595959595959595,0.6060606060606061,0.9393939393939394
93846,0.5727272727272728,0.09090909090909091,0.6454545454545455,0.9590909090909091
93847,0.48893360160965793,0.11066398390342053,0.6096579476861167,0.9678068410462777
93848,0.6070528967254408,0.07556675062972293,0.5541561712846348,0.9521410579345088
93850,0.336283185840708,0.14690265486725665,0.5823008849557522,0.95929203539823
93851,0.49411764705882355,0.047058823529411764,0.6705882352941176,0.9647058823529412
93856,0.4,0.132,0.644,0.936
94488,0.4411764705882353,0.083710407239819,0.6289592760180995,0.9886877828054299
94493,0.6358024691358025,0.043209876543209874,0.6111111111111112,0.9691358024691358
94494,0.5763888888888888,0.041666666666666664,0.5555555555555556,0.9583333333333334
94498,0.46923076923076923,0.13846153846153847,0.6461538461538462,0.7307692307692307
94499,0.5507246376811594,0.050724637681159424,0.6739130434782609,0.9347826086956522
94504,0.6939890710382514,0.03278688524590164,0.6338797814207651,0.9453551912568307
94505,0.7188612099644128,0.03558718861209965,0.6192170818505338,0.9288256227758007
94507,0.6791808873720137,0.06825938566552901,0.6416382252559727,0.9556313993174061
94508,0.7095588235294118,0.0625,0.6397058823529411,0.9448529411764706
94558,0.6166134185303515,0.06070287539936102,0.6070287539936102,0.9680511182108626
94562,0.5112107623318386,0.06726457399103139,0.6322869955156951,0.9461883408071748
94570,0.6333333333333333,0.03333333333333333,0.6666666666666666,0.9333333333333333
95204,0.5454545454545454,0.04040404040404041,0.6565656565656566,0.9545454545454546
95205,0.49159663865546216,0.08823529411764706,0.6092436974789915,0.9285714285714286
95206,0.5970149253731343,0.07462686567164178,0.7313432835820896,0.9701492537313433
95207,0.4329896907216495,0.13402061855670103,0.6907216494845361,0.9278350515463918
95218,0.6949152542372882,0.09322033898305085,0.6610169491525424,0.9661016949152542
95264,0.53125,0.1171875,0.6015625,0.9765625
95265,0.5353901996370236,0.0852994555353902,0.6098003629764065,0.9292196007259528
95266,0.5877192982456141,0.07309941520467836,0.5877192982456141,0.9327485380116959
95272,0.5962910128388017,0.07560627674750357,0.5863052781740371,0.9621968616262482
95274,0.6123711340206186,0.041237113402061855,0.6989690721649484,0.9814432989690721
95275,0.5978260869565217,0.021739130434782608,0.6304347826086957,0.967391304347826
95276,0.48484848484848486,0.06060606060606061,0.7575757575757576,0.9393939393939394
95282,0.556390977443609,0.10150375939849623,0.5921052631578947,0.9680451127819549
95283,0.5217391304347826,0.10144927536231885,0.572463768115942,0.9420289855072463
95917,0.49504950495049505,0.06930693069306931,0.6534653465346535,0.9405940594059405
95918,0.5187667560321716,0.06166219839142091,0.6219839142091153,0.9664879356568364
95919,0.5705882352941176,0.06764705882352941,0.6323529411764706,0.9352941176470588
95921,0.5778688524590164,0.09836065573770492,0.6147540983606558,0.9385245901639344
95923,0.5229357798165137,0.0779816513761468,0.6146788990825688,0.9311926605504587
95924,0.531986531986532,0.050505050505050504,0.6060606060606061,0.9158249158249159
95925,0.5161290322580645,0.053763440860215055,0.6129032258064516,0.9247311827956989
95928,0.3233665559246955,0.16611295681063123,0.64562569213732,0.9069767441860465
95929,0.5,0.0,0.4666666666666667,0.9
95933,0.6898395721925134,0.053475935828877004,0.7379679144385026,0.9625668449197861
95978,0.5652173913043478,0.07391304347826087,0.6565217391304348,0.9652173913043478
95979,0.5285171102661597,0.06844106463878327,0.5475285171102662,0.9581749049429658
95980,0.5951417004048583,0.04251012145748988,0.597165991902834,0.9736842105263158
95981,0.6205128205128205,0.03076923076923077,0.5794871794871795,0.9282051282051282
95986,0.5679012345679012,0.06878306878306878,0.6455026455026455,0.9664902998236331
95988,0.4860248447204969,0.09627329192546584,0.639751552795031,0.9627329192546584
96036,0.42857142857142855,0.09523809523809523,0.7619047619047619,0.9047619047619048
96037,0.5098039215686274,0.0196078431372549,0.7843137254901961,0.9411764705882353
96054,0.5,0.08333333333333333,0.5,0.9166666666666666
96055,0.5287356321839081,0.06896551724137931,0.6551724137931034,0.9310344827586207
96056,0.5594405594405595,0.06643356643356643,0.5874125874125874,0.9405594405594405
96062,0.762589928057554,0.007194244604316547,0.6690647482014388,0.8992805755395683
96632,0.5245700245700246,0.07862407862407862,0.6425061425061425,0.961916461916462
96633,0.553014553014553,0.06444906444906445,0.6860706860706861,0.9542619542619543
96636,0.5550351288056206,0.07259953161592506,0.6088992974238876,0.9718969555035128
96637,0.5592334494773519,0.07665505226480836,0.578397212543554,0.9616724738675958
96638,0.47761194029850745,0.09701492537313433,0.6567164179104478,0.9440298507462687
96639,0.5118110236220472,0.10236220472440945,0.5748031496062992,0.952755905511811
96645,0.7728531855955678,0.019390581717451522,0.6592797783933518,0.9584487534626038
96646,0.618421052631579,0.07236842105263158,0.6513157894736842,0.9539473684210527
96647,0.7032828282828283,0.05555555555555555,0.6616161616161617,0.9696969696969697
96692,0.5562310030395137,0.0729483282674772,0.5440729483282675,0.9726443768996961
96693,0.5605536332179931,0.07612456747404844,0.5709342560553633,0.9757785467128027
96694,0.532777115613826,0.08879618593563766,0.6090584028605482,0.9725864123957092
96695,0.5594149908592322,0.06764168190127971,0.6106032906764168,0.9579524680073126
96698,0.5833333333333334,0.041666666666666664,0.6583333333333333,0.9166666666666666
96699,0.6148148148148148,0.05740740740740741,0.6203703703703703,0.9648148148148148
96700,0.6116015132408575,0.058638083228247165,0.594577553593947,0.9672131147540983
96701,0.61003861003861,0.052123552123552123,0.6563706563706564,0.9671814671814671
96702,0.5181518151815182,0.08030803080308031,0.5544554455445545,0.9625962596259626
96710,0.7241379310344828,0.05172413793103448,0.5862068965517241,0.9482758620689655
96711,0.6919642857142857,0.03571428571428571,0.5669642857142857,0.9330357142857143
96770,0.5566502463054187,0.09359605911330049,0.5911330049261084,0.9507389162561576
96771,0.5733333333333334,0.12,0.64,0.9466666666666667
96773,0.5263157894736842,0.125,0.6578947368421053,0.8421052631578947
96774,0.6019417475728155,0.0825242718446602,0.6407766990291263,0.9271844660194175
96776,0.7850467289719626,0.06542056074766354,0.6542056074766355,0.9345794392523364
97347,0.6258741258741258,0.03496503496503497,0.6328671328671329,0.9370629370629371
97348,0.5695652173913044,0.06521739130434782,0.6652173913043479,0.9695652173913043
97349,0.5707070707070707,0.05808080808080808,0.6212121212121212,0.9671717171717171
97351,0.47297297297297297,0.08108108108108109,0.6891891891891891,0.9054054054054054
97360,0.7227722772277227,0.0594059405940594,0.7128712871287128,0.9306930693069307
97407,0.6360655737704918,0.05901639344262295,0.6196721311475409,0.9737704918032787
97408,0.6524590163934426,0.04918032786885246,0.639344262295082,0.9475409836065574
97409,0.6551724137931034,0.05172413793103448,0.669761273209549,0.9774535809018567
97410,0.5953582240161454,0.06861755802219979,0.6579212916246215,0.970736629667003
97411,0.6278787878787879,0.06787878787878789,0.6048484848484849,0.9551515151515152
97412,0.6475477971737323,0.06650041562759768,0.5843724023275145,0.9659185369908562
97413,0.6263297872340425,0.08909574468085106,0.613031914893617,0.9574468085106383
97414,0.6695539194456475,0.040710264183629274,0.6119532265049805,0.9579904720658293
97415,0.5938461538461538,0.06615384615384616,0.6261538461538462,0.9661538461538461
97416,0.5957727873183619,0.059445178335535004,0.5997357992073976,0.9722589167767504
97424,0.6334355828220859,0.04294478527607362,0.6579754601226994,0.9677914110429447
97425,0.6535947712418301,0.058823529411764705,0.5904139433551199,0.9455337690631809
97464,0.6590909090909091,0.06818181818181818,0.6363636363636364,0.9545454545454546
97465,0.7445887445887446,0.05194805194805195,0.6320346320346321,0.9567099567099567
97466,0.6788321167883211,0.06569343065693431,0.6593673965936739,0.9513381995133819
97484,0.6456043956043956,0.038461538461538464,0.6263736263736264,0.9175824175824175
97487,0.5527950310559007,0.07453416149068323,0.7018633540372671,0.7919254658385093
97488,0.4724770642201835,0.12385321100917432,0.658256880733945,0.8715596330275229
98062,0.6060606060606061,0.03636363636363636,0.6787878787878788,0.9636363636363636
98063,0.5335929892891919,0.06134371957156767,0.5900681596884129,0.9785783836416748
98064,0.5262206148282098,0.081374321880651,0.6075949367088608,0.972875226039783
98069,0.6833333333333333,0.04375,0.6208333333333333,0.94375
98070,0.5533333333333333,0.07333333333333333,0.56,0.9266666666666666
98083,0.49868766404199477,0.11548556430446194,0.6167979002624672,0.989501312335958
98086,0.6812749003984063,0.07370517928286853,0.6155378486055777,0.9621513944223108
98119,0.6046901172529313,0.05862646566164154,0.6314907872696818,0.9731993299832495
98120,0.5941422594142259,0.05230125523012552,0.6422594142259415,0.9665271966527197
98121,0.6869158878504673,0.037383177570093455,0.616822429906542,0.9392523364485982
98122,0.7379310344827587,0.04482758620689655,0.6344827586206897,0.9586206896551724
98123,0.6610169491525424,0.04745762711864407,0.6406779661016949,0.9559322033898305
98124,0.6284680337756333,0.06272617611580217,0.6103739445114595,0.9613992762364294
98125,0.6459179070816419,0.06720793865584122,0.6017140279657195,0.9580514208389715
98126,0.7214137214137214,0.0395010395010395,0.5758835758835759,0.9449064449064449
98127,0.699443413729128,0.03525046382189239,0.6307977736549165,0.9424860853432282
98128,0.5907752698724239,0.06182531894013739,0.60549558390579,0.9528949950932286
98129,0.637125748502994,0.06227544910179641,0.6179640718562874,0.9652694610778443
98130,0.6074380165289256,0.06198347107438017,0.6157024793388429,0.9421487603305785
98138,0.6471734892787524,0.04873294346978557,0.621832358674464,0.9571150097465887
98178,0.6593406593406593,0.08791208791208792,0.6373626373626373,0.945054945054945
98180,0.706140350877193,0.08333333333333333,0.6030701754385965,0.9429824561403509
98198,0.7531380753138075,0.02092050209205021,0.6234309623430963,0.9246861924686193
98199,0.7482993197278912,0.03571428571428571,0.608843537414966,0.9336734693877551
98200,0.740625,0.0375,0.609375,0.940625
98201,0.5760709010339734,0.07090103397341212,0.6587887740029542,0.8508124076809453
98778,0.6111111111111112,0.027777777777777776,0.6222222222222222,0.9666666666666667
98779,0.5,0.1044776119402985,0.5223880597014925,0.9477611940298507
98783,0.6791383219954649,0.05555555555555555,0.6145124716553289,0.9603174603174603
98784,0.6317044100119189,0.07628128724672228,0.6114421930870083,0.9535160905840286
98797,0.6216216216216216,0.079002079002079,0.6091476091476091,0.9708939708939709
98799,0.6789727126805778,0.04975922953451043,0.6115569823434992,0.9662921348314607
98800,0.7037037037037037,0.06125356125356125,0.5968660968660968,0.9572649572649573
